currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3994,766.32,765.34,756.13,757.35,761.29,-100.59,-990.72,241.21,3.29,0.95,-0.15
4025,766.61,765.32,756.20,757.39,761.38,-101.07,-981.45,226.56,-0.66,-5.13,-0.41
4055,766.78,765.31,756.26,757.42,761.44,-100.59,-999.51,266.11,2.33,-0.66,-2.41
4086,766.78,765.23,756.23,757.30,761.38,-101.56,-985.35,234.37,3.08,-1.05,-1.20
4117,766.92,765.17,756.22,757.34,761.41,-94.73,-981.45,242.19,3.84,-0.05,-0.41
4148,767.07,765.21,756.23,757.37,761.47,-116.70,-977.05,236.82,3.76,0.63,0.53
4179,767.03,765.26,756.23,757.45,761.49,-94.73,-987.79,241.70,-0.58,1.26,2.18
4210,767.06,765.30,756.18,757.42,761.49,-101.07,-979.98,238.28,2.85,1.03,-0.56
4241,767.12,765.24,756.17,757.50,761.51,-111.33,-1058.11,253.91,-0.25,-0.24,-1.14
4274,767.08,765.29,756.16,757.40,761.48,-97.17,-979.49,252.44,-0.74,0.85,-2.27
4305,767.12,765.37,756.23,757.35,761.52,-95.21,-997.07,247.56,2.21,1.11,-1.94
4336,767.10,765.37,756.26,757.43,761.54,-99.61,-976.56,260.74,-2.37,0.68,-1.09
4367,767.13,765.45,756.21,757.40,761.55,-86.91,-988.77,284.18,0.15,-1.07,-2.66
4398,767.20,765.51,756.22,757.45,761.60,-104.49,-994.63,256.84,-0.12,-0.28,2.29
4429,767.16,765.46,756.20,757.37,761.55,-108.89,-979.98,260.74,0.95,0.28,-4.46
4460,767.26,765.38,756.22,757.43,761.57,-94.73,-998.54,241.70,0.85,-1.17,-1.28
4491,767.24,765.48,756.18,757.40,761.57,-99.12,-985.84,266.60,0.71,-0.36,-0.61
4522,767.23,765.48,756.23,757.46,761.60,-95.21,-984.37,250.00,1.77,-0.19,0.54
4553,767.17,765.44,756.15,757.44,761.55,-127.93,-970.70,261.72,0.28,0.47,-0.05
4584,767.25,765.33,756.18,757.42,761.54,-106.45,-977.54,246.58,0.24,-0.91,1.25
4614,767.21,765.30,756.14,757.40,761.51,-101.07,-991.21,256.35,0.58,0.53,0.90
4644,767.26,765.30,756.23,757.41,761.55,-91.80,-982.91,243.16,1.10,3.05,1.69
4675,767.27,765.28,756.23,757.33,761.53,-94.73,-980.96,253.91,-3.60,1.08,-0.09
4705,767.20,765.30,756.18,757.42,761.53,-81.54,-992.68,253.91,-0.99,2.39,-1.47
4736,767.24,765.28,756.14,757.37,761.51,-115.72,-977.05,260.25,-0.31,1.37,-2.45
4766,767.23,765.20,756.22,757.34,761.50,-97.66,-989.75,250.49,-0.13,1.31,-1.69
4797,767.28,765.27,756.23,757.38,761.54,-103.52,-987.30,252.44,0.95,-1.62,-4.27
4828,767.26,765.20,756.25,757.35,761.52,-114.75,-982.91,242.19,0.85,-2.46,-0.91
4858,767.35,765.11,756.30,757.35,761.53,-103.52,-979.49,271.00,0.24,0.01,0.21
4889,767.34,765.21,756.18,757.32,761.51,-93.75,-985.35,254.39,-0.93,0.96,-0.05
4920,767.40,765.31,756.25,757.37,761.58,-93.26,-986.82,253.42,-0.82,0.16,-1.17
4950,767.40,765.32,756.21,757.31,761.56,-85.94,-971.68,253.42,-0.68,1.82,-1.21
4981,767.42,765.42,756.17,757.35,761.59,-103.03,-976.56,242.68,0.57,1.59,-1.37
5012,767.45,765.40,756.25,757.38,761.62,-104.00,-996.09,247.56,1.09,3.88,-0.06
5043,767.52,765.50,756.21,757.43,761.67,-104.49,-979.00,255.37,-2.08,1.37,0.37
5074,767.54,765.57,756.26,757.43,761.70,-101.07,-989.26,260.74,-0.77,-0.44,-1.03
5105,767.68,765.69,756.23,757.42,761.76,-108.89,-977.54,252.93,-0.82,-2.34,-1.78
5136,767.69,765.77,756.28,757.39,761.78,-103.52,-989.75,248.05,-0.28,0.92,-0.34
5167,767.83,765.79,756.15,757.38,761.79,-84.96,-989.26,252.93,-0.84,1.89,0.67
5198,767.83,765.80,756.28,757.44,761.84,-97.66,-989.75,258.30,0.76,1.28,0.61
5229,767.88,765.80,756.28,757.47,761.86,-86.43,-987.30,253.42,1.84,2.04,1.92
5260,767.91,765.78,756.21,757.39,761.82,-106.45,-978.03,235.84,-0.02,0.44,1.30
5291,767.93,765.88,756.19,757.41,761.85,-110.84,-970.21,258.79,-0.79,-1.10,0.73
5322,767.98,765.74,756.26,757.40,761.85,-87.89,-989.26,239.26,-0.96,-1.90,0.37
5353,768.08,765.81,756.27,757.41,761.89,-98.14,-971.68,257.32,0.08,0.24,-0.11
5384,768.11,765.74,756.31,757.38,761.88,-111.33,-982.42,250.00,-0.43,-0.59,-2.15
5415,768.09,765.77,756.19,757.36,761.85,-96.19,-972.66,264.65,-0.64,2.53,-0.62
5446,768.15,765.77,756.23,757.31,761.87,-99.12,-994.14,263.67,-1.19,-0.46,-1.15
5476,768.17,765.76,756.25,757.37,761.89,-122.07,-982.91,257.81,-1.22,3.37,-1.04
5507,768.13,765.73,756.20,757.40,761.87,-111.33,-973.14,269.53,-0.29,-2.54,-2.01
5538,768.24,765.70,756.23,757.40,761.89,-89.84,-981.93,259.28,2.19,2.79,0.08
5569,768.29,765.72,756.29,757.37,761.92,-106.93,-987.79,251.46,-0.85,-1.90,2.00
5600,768.23,765.66,756.25,757.36,761.87,-99.12,-978.03,255.86,0.20,-2.58,-0.22
5631,768.27,765.68,756.25,757.41,761.90,-89.84,-965.82,251.95,1.14,-0.59,1.80
5662,768.28,765.69,756.24,757.40,761.90,-107.91,-986.33,270.51,-1.26,1.70,-0.78
5693,768.27,765.75,756.27,757.37,761.91,-107.42,-982.42,247.07,-1.51,0.55,0.75
5724,768.26,765.78,756.29,757.31,761.91,-99.12,-981.93,250.49,-1.30,3.57,-0.51
5755,768.30,765.74,756.19,757.25,761.87,-88.87,-978.52,248.54,0.57,-0.16,-0.13
5786,768.22,765.76,756.20,757.40,761.90,-105.96,-983.40,227.54,-0.84,-0.66,-1.44
5817,768.23,765.74,756.27,757.39,761.91,-93.75,-983.89,242.19,2.14,0.41,-1.48
5848,768.17,765.73,756.16,757.38,761.86,-74.22,-976.07,260.25,-2.40,-0.95,0.09
5879,768.29,765.73,756.29,757.39,761.92,-101.56,-980.47,247.07,-0.21,3.39,-1.88
5910,768.23,765.67,756.13,757.36,761.85,-109.37,-973.14,249.51,0.78,-0.89,0.22
5941,768.19,765.74,756.26,757.33,761.88,-105.47,-988.28,264.16,-1.71,0.02,-0.18
5972,768.25,765.64,756.16,757.36,761.85,-93.26,-994.63,256.35,0.74,-0.85,-0.37
6003,768.31,765.64,756.10,757.32,761.84,-98.14,-985.84,250.49,-1.35,1.99,0.70
6034,768.27,765.66,756.18,757.31,761.85,-92.77,-982.91,253.42,-0.01,0.82,0.31
6065,768.30,765.70,756.21,757.36,761.89,-94.24,-1002.44,253.42,-0.63,1.05,-1.24
6096,768.31,765.55,756.23,757.37,761.86,-94.73,-969.24,263.67,0.99,1.99,-1.52
6127,768.27,765.58,756.20,757.40,761.86,-93.75,-992.19,249.51,-1.73,-0.08,-0.40
6157,768.33,765.65,756.29,757.44,761.93,-102.54,-980.47,255.37,0.76,0.15,-1.06
6188,768.31,765.64,756.21,757.41,761.89,-94.73,-987.79,248.54,-0.34,2.81,0.42
6218,768.30,765.58,756.27,757.44,761.90,-96.19,-989.75,258.30,0.09,2.78,-4.40
6248,768.34,765.64,756.22,757.35,761.89,-115.23,-982.91,255.86,-0.13,-0.05,-1.71
6279,768.32,765.61,756.18,757.37,761.87,-108.40,-981.45,253.42,1.49,-0.24,-2.74
6309,768.34,765.59,756.23,757.34,761.88,-100.10,-994.63,259.77,1.31,1.68,0.69
6340,768.38,765.66,756.26,757.40,761.92,-107.42,-977.05,257.81,2.18,0.36,-1.76
6374,768.36,765.69,756.19,757.39,761.91,-98.14,-979.98,252.93,-0.85,0.22,-0.41
6404,768.26,765.76,756.35,757.37,761.94,-103.52,-974.61,253.91,0.05,0.57,-1.90
6435,768.34,765.72,756.26,757.40,761.93,-102.54,-981.45,253.91,-0.15,1.50,-1.28
6466,768.36,765.63,756.30,757.34,761.91,-99.12,-991.70,258.79,-0.25,-2.71,-0.95
6496,768.41,765.64,756.23,757.36,761.91,-104.49,-989.75,268.07,-0.40,-2.60,0.97
6527,768.31,765.66,756.19,757.35,761.88,-96.19,-992.68,256.35,-0.29,-1.76,-2.34
6558,768.31,765.71,756.19,757.42,761.91,-86.43,-983.40,255.37,-1.55,1.87,-0.99
6589,768.38,765.66,756.21,757.38,761.91,-97.17,-976.07,261.23,-1.47,0.24,0.09
6620,768.35,765.64,756.23,757.38,761.90,-105.47,-979.49,264.16,-1.30,2.32,-0.79
