currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
19716,800.04,760.44,753.2,762.36,769.01,-43.95,-811.04,622.56,0.11,0.8,-1.7,3944,0,17.2153,4.44473,-281.247,17833.9,-37256.1,5.75422,-132.468,-63.4101,0,56
19747,800.73,760.51,753.21,762.37,769.21,-32.71,-826.17,621.09,0.08,0.03,0.39,3950,0,17.912,4.3326,-288.183,18675,-38088.7,76.0192,-132.168,-64.8024,0,56
19778,801.64,760.5,753.12,762.33,769.4,-35.16,-813.96,615.72,0.32,0.13,-1.31,3957,0,18.3098,3.82363,-296.533,19365.9,-39078.9,150.085,-131.786,-65.3078,0,56
19809,802.45,760.47,753.16,762.1,769.54,-39.06,-816.89,625,-1.37,3.32,-0.79,3963,0,19.3397,4.03646,-301.473,19886.5,-39637.2,35.1879,-131.478,-65.9643,0,56
19840,802.95,760.49,753.13,761.92,769.62,-35.16,-806.64,622.56,-1.64,0.9,0.3,3969,0,19.4772,4.26178,-305.944,20424.6,-40142.6,5.34334,-131.209,-66.759,0,56
19871,803.97,760.5,753.11,761.63,769.8,-39.55,-805.18,631.35,-0.42,3.61,-0.1,3975,0,19.5656,3.0213,-306.467,20952.3,-40259.2,209.367,-131.365,-68.3671,0,56
19902,804.58,760.57,753.07,761.55,769.94,-50.29,-816.89,628.91,-0.77,1.4,-0.11,3981,0,19.586,2.71861,-305.603,21266.8,-40097,169.666,-131.206,-69.5898,0,56
19933,804.82,760.5,753.08,761.51,769.98,-41.99,-808.11,626.46,0.37,0.4,-0.47,3988,0,19.9742,1.60025,-307.973,22113.7,-40350.5,205.494,-131.02,-71.8039,0,56
19964,805.22,760.55,753.06,761.57,770.1,-41.99,-810.06,630.86,-1.05,-2.15,1.68,3994,0,20.7407,1.36924,-307.281,22366.9,-40251.1,382.382,-130.991,-72.7896,0,56
19995,806.04,760.51,753.11,761.61,770.32,-36.62,-814.45,616.7,1.01,0.24,-1.31,4000,0,20.2473,1.79734,-307.036,22406,-40271.9,407.13,-131.164,-72.9754,0,56
20026,807.14,760.58,753.15,761.48,770.59,-37.6,-812.5,636.72,0.3,-0.37,-0.39,4006,0,20.453,2.15315,-310.734,22778.1,-40802.9,339.008,-131.311,-73.3041,0,56
20057,807.88,760.49,753.09,761.36,770.71,-36.62,-810.06,628.42,0.75,-1.11,2.31,4012,0,20.6726,2.33943,-316.248,23359.5,-41483.6,428.815,-131.175,-73.8644,0,56
