currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
16781,768.55,765.06,753.65,757.82,761.27,-39.55,-874.51,541.5,2.08,-1.68,2.36,3357,0,14.4535,-0.283652,-135.554,2472.67,210.725,1705.64,1.55453,-18.2413,0,72
16812,769.23,764.67,753.53,757.25,761.17,-26.37,-855.96,547.85,1.96,-3.84,3.38,3363,0,12.4415,-0.360551,-137.79,2976.68,-27.0937,1763.4,-0.196548,-21.6029,0,72
16843,770.86,764.35,753.56,757.46,761.56,-38.09,-874.51,549.8,7.62,-5.53,2.6,3370,0,13.0368,-1.11009,-135.899,3675.31,-201.621,1890.56,-1.48383,-27.0448,0,72
16874,775.14,764.77,753.59,757.9,762.85,-33.2,-825.68,568.36,14.16,0.21,-3.17,3376,0,14.4242,-2.46135,-133.848,4591.6,-269.082,2144.87,-2.01034,-34.3048,0,72
16904,782.57,765.54,753.95,758.81,765.22,-33.2,-854.49,562.5,20.14,-2.78,-1.53,3382,0,18.187,-2.31842,-144.292,5967.69,-301.548,2309.03,-2.08968,-41.3564,0,72
16935,794.95,766.84,754.33,760.14,769.07,-16.11,-813.96,584.96,30.76,-7.09,-2.55,3388,0,24.8727,0.307974,-183.972,8277.35,170.504,2586.85,0.927027,-44.9913,0,72
16966,814,768.43,754.7,761.53,774.66,-32.71,-855.47,570.31,25.26,-1.77,-2.92,3394,0,37.4559,1.88216,-247.353,11846.9,1421.07,3359.52,5.73992,-47.8911,0,72
16997,831.44,769.59,754.99,762.57,779.65,-41.99,-882.32,604,17.85,-2.8,-3.58,3400,0,57.4414,2.97191,-349.154,17877,3133.79,4402.82,8.97043,-51.1976,0,72
17028,840.03,770.05,755.19,762.99,782.06,-28.32,-849.61,572.27,3.19,-1.72,-2.57,3407,0,93.5788,-6.827,-525.431,29684.1,6264.47,6554.85,11.9206,-56.4917,0,72
17058,842.05,770.07,755.27,762.96,782.59,-18.07,-864.75,601.07,-1.65,-0.63,1.05,3413,0,117.666,-10.1597,-654.07,37852,8538.26,7898.05,13.0539,-57.8716,0,72
17088,840.53,769.79,755.23,762.57,782.03,-33.2,-839.36,587.89,-3.18,2.6,0.3,3419,0,127.416,-9.54597,-706.097,40544.2,9802.97,8398.51,13.8833,-57.4202,0,72
17119,836.95,769.43,755.08,762.18,780.91,-10.74,-812.5,600.59,-1.31,2.32,2.78,3425,0,125.241,-8.3395,-706.071,40181.6,9774.95,8291.53,13.8442,-56.9087,0,72
17149,835.54,769.36,755.04,761.94,780.47,-2.44,-816.89,592.77,-4.13,1.31,-1.5,3431,0,117.609,-6.97723,-671.386,37912.4,8956.08,7737.29,13.3397,-56.4688,0,72
17179,836.52,769.4,755.02,761.92,780.72,-40.04,-837.4,575.68,0.4,-3.85,0.51,3437,0,105.567,-5.60511,-621.15,34965.1,7762.49,7109.92,12.4967,-56.2909,0,72
17210,837.19,769.38,755,761.72,780.82,-15.14,-838.87,592.77,1.04,-1.13,-1.27,3443,0,101.962,-8.05448,-598.583,34235,7439.97,6911.55,12.4293,-57.1934,0,72
17241,835.8,769.36,754.92,761.13,780.3,-8.3,-837.89,606.45,-3.44,1.75,-1.72,3449,0,104.016,-8.9166,-607.336,35267.3,7683.62,7174.3,12.6513,-58.0688,0,72
17272,830.92,769.14,754.74,760.41,778.8,-7.32,-856.45,580.57,-6.03,2,-2.5,3455,0,104.608,-9.45027,-613.749,35839.1,7765.69,7321.16,12.6529,-58.3937,0,72
17302,824.72,768.75,754.52,759.85,776.96,-24.41,-848.14,582.52,-5.56,1.99,-0.69,3461,0,102.866,-9.33935,-593.277,34601.4,7599.74,7256.18,12.8097,-58.3225,0,72
17333,819.1,768.3,754.39,759.34,775.28,-28.81,-836.91,582.03,-6.94,-0.16,-0.93,3468,0,92.6475,-4.03649,-526.442,30078,6761.61,6658.37,12.844,-57.1341,0,72
