currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
19895,804.79,772,754.56,756.72,772.02,-18.07,-862.3,549.32,3,0.19,-1.69
19926,805.26,771.88,754.63,756.27,772.01,-14.16,-850.1,573.24,2.39,-1.51,0.65
19956,806.1,771.88,754.34,755.88,772.05,-8.79,-854.98,563.48,-4.43,2.92,-0.35
19987,806.83,771.6,754.18,755.27,771.97,-6.84,-845.7,557.62,-2.58,-0.02,1.44
20018,809.09,771.51,754.18,754.96,772.44,-21.97,-861.82,560.55,-4.74,1.66,0.75
20049,810.78,771.29,754.09,754.81,772.74,-12.21,-870.61,558.11,-5.89,-2.25,1.13
20080,811.93,771.01,754,754.63,772.89,-9.28,-848.14,577.64,-8.09,0.39,6.51
20111,812.54,770.55,753.85,754.49,772.86,-22.46,-858.4,568.85,-3.53,-2.02,4.85
20142,811.81,770.17,753.88,754.43,772.57,-16.6,-842.77,570.31,-1.79,-0.88,-0.79
20174,811.64,770.28,753.92,754.45,772.57,-23.93,-851.07,558.59,1.45,1.67,-1.7
20205,810.92,770.43,753.99,754.56,772.48,-29.3,-867.19,564.94,5.08,0.98,-2.64
20235,808.79,770.41,754,754.65,771.96,-27.34,-891.11,519.04,3.93,-5.21,-2.37
20265,807.47,770.55,754.23,754.85,771.77,-14.16,-831.05,592.77,9.22,-0.66,-5.25
20296,808.11,770.64,754.4,755.12,772.07,-22.95,-878.91,529.79,10.02,-1.82,-5.49
20326,808.89,770.64,754.52,755.24,772.32,-23.44,-868.16,541.99,9.84,-0.22,-5.05
20357,810.04,770.79,754.76,755.59,772.79,-11.23,-805.66,596.68,10.77,-1.33,-5.49
20388,811.22,771,754.98,755.94,773.28,-0.49,-822.75,598.63,8.3,-0.79,-4.05
20419,811.51,771.16,754.93,755.96,773.39,-5.86,-851.56,583.98,1.04,1.72,-5.52
20449,811.66,771.27,754.93,755.92,773.44,22.95,-843.26,574.22,3.03,0.05,-3.44
20480,812,771.38,754.87,755.8,773.51,3.42,-837.89,574.71,-1.17,3.68,-2.6
20511,812.49,771.57,754.85,755.57,773.62,-31.25,-858.4,563.96,0.24,-0.18,-1.66
20541,813.54,771.57,754.7,755.32,773.78,-21.97,-856.93,590.82,-0.71,-1.48,0.65
20572,814.35,771.39,754.58,755.12,773.86,-9.77,-856.93,566.41,1.05,-2.11,-1.14
20603,815.5,771.07,754.43,754.79,773.95,-1.46,-833.01,586.43,-1.64,-3.25,1.34
20634,816.36,770.79,754.25,754.65,774.01,0,-847.17,579.1,-3.22,1.21,2.52
20665,816.14,770.47,754.18,754.41,773.8,-18.07,-856.45,576.17,-7.86,0.86,5.1
20696,815.96,770.08,754.05,754.3,773.59,-16.11,-846.19,569.82,-5.08,-1.93,3.11
20727,815.97,769.78,753.91,754.25,773.47,-21.97,-855.96,556.64,-5.43,0.54,4.14
20758,816.01,769.53,753.95,754.16,773.41,-11.72,-852.05,575.68,-7.11,1.03,4.47
20789,816.36,769.32,753.76,754.09,773.38,-37.11,-874.02,535.64,-6.32,-0.84,1.92
20820,816.96,769.22,753.72,754.14,773.51,-32.71,-858.4,553.71,-5.57,2.34,1.65
20851,817.6,769.37,753.65,754.16,773.7,-37.6,-865.23,532.23,-0.81,2.34,0.5
20882,818.24,769.44,753.67,754.23,773.89,-13.18,-845.7,575.68,-2.34,-2.3,0.16
20913,818.71,769.59,753.6,754.41,774.08,-45.41,-891.6,521,-1.89,-1.35,0.54
20944,819.07,769.62,753.66,754.47,774.21,-33.2,-862.79,561.04,6.15,-5.38,2.9
20974,818.74,769.57,753.54,754.57,774.11,-29.3,-856.45,541.99,2.15,-6.28,2.33
21006,818.68,769.58,753.54,754.71,774.13,-21.48,-851.07,566.41,3.69,-3.26,-1.42
21036,817.85,769.59,753.55,754.91,773.98,-29.79,-874.51,557.62,8.41,-0.77,-1.02
21067,816,769.45,753.52,755.26,773.56,-0.49,-851.07,562.5,7.95,0.63,1.32
21098,814.82,769.24,753.46,755.81,773.33,-21.97,-879.88,558.11,2.53,3.23,2.4
21129,812.98,769.09,753.57,756.68,773.08,-22.95,-860.84,573.24,5.63,1.56,-4.18
21160,809.95,769.04,753.65,757.16,772.45,-1.46,-811.04,600.59,3.74,1.34,-5.26
21191,807.41,769.03,753.61,757.52,771.89,-36.62,-833.5,564.94,0.01,4.81,-6.58
21222,804.26,769.13,753.7,757.96,771.26,-4.39,-840.33,584.96,-1.92,9.53,-8.1
