currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3761,768.58,769.57,754.05,759.40,762.90,-11.23,-860.84,558.59,3.33,2.65,1.23
3792,769.04,769.77,754.07,759.66,763.14,-26.37,-872.56,555.66,5.09,-0.93,-2.21
3823,769.42,769.98,754.08,759.89,763.34,-12.21,-856.45,555.66,2.76,-3.94,1.34
3854,770.10,770.22,754.20,760.32,763.71,-5.86,-861.33,567.38,4.42,-1.67,0.90
3885,770.98,770.69,754.23,761.03,764.23,-21.00,-850.10,564.94,9.18,-3.17,0.44
3916,771.93,771.33,754.48,762.32,765.02,-20.02,-845.70,557.13,6.03,-1.27,-0.02
3947,772.53,772.29,754.72,764.11,765.91,-18.07,-858.40,564.45,6.35,-1.85,-1.38
3978,771.98,773.38,755.18,766.03,766.64,-22.46,-851.56,570.80,2.16,2.53,-7.63
4009,770.05,774.51,755.62,767.74,766.98,-26.86,-866.70,564.94,-7.72,3.03,-7.76
4040,766.84,774.98,756.17,769.02,766.75,-21.48,-887.70,552.25,-17.32,6.28,-9.18
4071,763.21,775.01,756.49,769.43,766.03,-5.86,-867.68,571.78,-20.44,6.40,-11.71
4102,759.64,774.48,756.73,769.03,764.97,-42.48,-905.27,557.13,-27.36,6.52,-15.11
4133,756.74,773.14,756.79,767.95,763.65,-16.11,-926.27,524.90,-31.31,-0.15,-16.66
4164,755.14,771.13,756.65,765.74,762.17,-53.71,-989.75,516.11,-36.90,-12.62,-20.60
4195,754.37,769.07,756.13,762.45,760.50,6.35,-996.09,586.91,-7.73,-32.12,-37.76
4226,753.51,767.10,755.31,759.10,758.75,70.80,-1091.80,602.54,-47.57,-15.14,-47.98
4259,752.86,765.40,754.28,756.41,757.24,92.29,-1037.11,416.99,-26.80,-9.15,-62.64
4290,752.39,764.31,753.59,754.87,756.29,56.15,-1015.14,340.82,-3.15,-0.47,-63.50
4321,752.28,763.64,752.90,754.12,755.74,135.74,-1028.81,294.92,-11.23,36.25,-63.45
4352,752.29,763.22,752.61,753.85,755.49,-180.18,-1185.55,392.58,21.74,38.60,-61.95
4383,752.28,762.98,752.65,753.87,755.44,-251.95,-1005.37,280.27,-12.21,32.82,-36.31
4414,752.20,762.88,752.65,753.73,755.36,-202.64,-971.19,357.91,-10.05,29.59,-30.07
4445,752.23,762.77,752.65,753.72,755.34,-228.03,-1007.81,411.62,-17.21,33.21,-35.79
4476,752.19,762.68,752.63,753.70,755.30,-252.93,-1058.59,412.60,-9.04,35.11,-26.96
4507,752.06,762.61,752.59,753.61,755.22,-271.00,-900.39,424.80,-7.99,26.51,-16.95
4538,752.04,762.52,752.55,753.60,755.18,-258.79,-990.72,460.94,-10.86,5.22,-2.95
4569,752.03,762.43,752.62,753.60,755.17,-190.92,-942.38,418.46,-12.58,-9.19,24.96
4599,752.04,762.47,752.58,753.59,755.17,-143.07,-954.10,412.11,-12.73,-22.28,42.12
4629,752.08,762.39,752.56,753.59,755.16,-78.61,-905.76,378.91,-9.76,-29.89,52.79
