currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
14143,751.57,757.5,755.87,732.25,749.3,-51.27,-918.46,505.86,-30.82,-8.34,4.93,319.18,2830,0,70,39.183,9.91263,-331.216,11103.3,-15152.6,-1494.42,-45.748,-33.5194,0
14175,749.8,756.04,755.62,733,748.62,-77.64,-895.51,485.84,-37.34,-11.02,11.38,319.46,2836,0,70,36.5619,11.2983,-304.488,9627.92,-13963.5,-1759.75,-45.859,-31.6202,0
14208,749.33,755.5,755.53,734.38,748.68,-248.54,-977.05,484.37,-12.86,0.53,31.56,302.89,2843,0,70,33.1394,12.0717,-288.329,9415.87,-13265.3,-1721.67,-46.0075,-32.6569,0
14241,749.24,755.43,755.45,735.78,748.98,-163.09,-803.71,447.75,-13.83,-1.6,25.69,281.06,2849,0,70,31.3364,10.8201,-284.72,10646.7,-13199.1,-1543.54,-46.3583,-37.3936,0
14274,749.46,755.72,755.53,737.21,749.48,129.39,-1016.6,385.74,-4.88,-33.72,-17.6,259.25,2856,0,70,31.7174,7.77316,-294.793,13830.6,-13735,-1230.58,-46.5922,-46.914,0
14307,750.01,756.22,755.58,738.83,750.16,-33.2,-348.63,594.24,33.76,-18.31,10.02,230.64,2862,0,70,32.874,3.34468,-309.24,17663.4,-14410.2,-643.612,-46.599,-57.1138,0
14346,750.69,757.16,755.59,740.69,751.03,18.07,-917.97,578.12,15.31,5.33,-8.47,193.61,2870,0,70,38.1862,-2.85177,-351.9,23959.1,-16222.5,283.533,-46.1003,-68.0791,0
14379,751.65,758.46,755.76,742.42,752.07,-61.52,-917.97,437.01,5.44,11.27,-9.36,158.63,2877,0,70,48.0555,-7.47789,-440.833,32933.2,-20183.8,1280.27,-45.7848,-74.7026,0
14412,753.39,759,755.92,744.11,753.1,-51.27,-944.82,436.04,17.11,4.6,1.92,127.46,2883,0,70,56.5596,-8.16396,-543.559,41922.7,-25125.1,2035.4,-46.2234,-77.1228,0
14446,756.9,759.8,756.09,746.2,754.75,-62.99,-871.09,489.75,32.07,-2.48,-1,82.52,2890,0,70,63.3618,-9.61676,-626.155,49161.8,-28987.7,2743.33,-46.2949,-78.5132,0
14479,761.23,761.23,756.2,748.37,756.76,-53.22,-904.79,502.44,32.63,-2.72,-4.27,26.9,2897,0,70,66.7399,-11.5031,-657.58,51489.4,-30008,3158.43,-45.6339,-78.3014,0
14512,765.26,762.58,756.59,750.27,758.67,-59.57,-913.57,527.83,23.09,-5.76,-4.1,-16.02,2903,0,70,67.5335,-12.9901,-653.653,50667.3,-29471.3,3298.71,-45.0871,-77.514,0
14548,768.46,764.2,756.78,752.04,760.37,-56.64,-882.81,539.55,13.22,-1.32,-0.89,-61.31,2911,0,70,66.3607,-12.9242,-634.279,48065.8,-28247.2,2884.87,-44.5343,-75.7799,0
14581,770.97,765.31,756.93,753.32,761.64,-30.76,-820.31,598.14,-0.27,5.16,-1.9,-93.88,2917,0,70,67.9074,-9.71933,-645.527,48238.8,-28680.3,2553.84,-44.429,-74.7279,0
14614,773.13,766.76,757.27,754.89,763.01,-31.25,-877.93,533.69,11.02,0.24,-2.27,-127.53,2924,0,70,73.4603,-5.37222,-677.177,49843.8,-30179.5,2312.38,-44.5666,-73.6057,0
14647,775.51,768.17,757.5,755.94,764.28,-28.81,-858.4,556.64,8.83,-0.73,-3.1,-156.79,2930,0,70,75.3859,-4.59931,-673.6,48678.9,-29811.5,2144.65,-44.2567,-72.2665,0
14681,777.4,769.68,757.75,756.67,765.37,-36.62,-866.21,530.27,3.07,2.6,-2.93,-179.85,2937,0,70,72.2234,-5.46009,-632.963,44049.7,-27797.4,1725.13,-43.9162,-69.5915,0
