currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
4533,780.86,768.26,754.82,752.70,764.16,-46.39,-863.28,532.71,0.94,1.47,-1.31,-195.01
4565,781.00,768.15,754.72,752.70,764.14,-28.81,-881.84,536.62,-0.05,2.31,0.95,-197.05
4596,781.15,768.10,754.74,752.68,764.17,-30.76,-861.33,526.37,-0.57,-3.14,-2.11,-196.33
4628,781.28,767.95,754.69,752.63,764.14,-24.90,-868.65,539.06,-0.54,0.40,-3.66,-196.05
4659,781.43,767.91,754.73,752.67,764.19,-26.86,-874.51,546.87,-0.76,-2.08,0.93,-195.93
4690,781.61,767.75,754.70,752.63,764.17,-32.71,-869.63,534.18,-0.05,1.79,0.09,-195.34
4722,781.76,767.72,754.71,752.68,764.22,-37.60,-872.56,538.09,-1.00,-0.43,-1.86,-196.05
4753,781.81,767.62,754.67,752.67,764.19,-20.02,-876.46,538.57,-2.15,0.60,2.10,-196.46
4785,782.01,767.57,754.70,752.67,764.24,-26.86,-854.98,540.53,0.03,-1.81,0.05,-195.80
4817,782.01,767.50,754.69,752.76,764.24,-28.81,-867.68,542.97,-1.79,-0.03,-1.35,-197.05
4848,782.21,767.53,754.71,752.82,764.32,-40.04,-871.58,546.39,0.96,0.77,-1.71,-198.10
4880,782.17,767.45,754.67,752.80,764.27,-36.62,-883.79,536.62,0.18,2.39,-0.47,-198.01
4912,782.21,767.43,754.72,752.83,764.30,-36.62,-879.88,541.50,-0.82,0.67,-0.98,-197.26
4944,782.32,767.33,754.70,752.76,764.28,-44.43,-879.39,543.46,-0.69,0.27,-1.86,-196.30
4975,782.42,767.35,754.67,752.81,764.31,-24.90,-873.05,537.11,0.02,1.50,-0.03,-198.15
5007,782.55,767.28,754.68,752.73,764.31,-41.50,-869.14,552.73,-0.94,1.88,-0.76,-196.92
5039,782.67,767.25,754.71,752.75,764.35,-29.30,-874.02,518.55,-0.29,0.18,0.24,-196.44
5071,782.83,767.13,754.70,752.66,764.33,-32.23,-856.45,537.60,-1.12,-0.96,-1.35,-194.89
5102,782.97,767.08,754.67,752.71,764.36,-41.99,-876.95,528.32,1.08,2.79,-2.04,-196.49
5134,783.16,766.95,754.60,752.65,764.34,-30.76,-868.65,540.04,-1.06,-3.46,-1.08,-197.13
5166,783.35,766.82,754.57,752.69,764.36,-27.34,-874.02,525.88,-0.19,1.05,-0.89,-198.02
5198,783.43,766.80,754.62,752.77,764.40,-43.46,-867.19,517.09,-1.00,1.68,-3.08,-198.09
5229,783.51,766.84,754.56,752.88,764.45,-25.39,-876.46,547.85,0.53,-0.27,-1.42,-201.78
5263,783.50,766.81,754.56,752.92,764.45,-38.57,-878.42,535.16,0.35,3.44,0.11,-202.09
5295,783.52,766.81,754.57,753.04,764.49,-26.86,-872.07,537.60,1.34,-0.95,-0.32,-203.70
5327,783.62,766.75,754.53,752.98,764.47,-31.74,-869.63,544.92,-1.92,-1.19,-0.88,-203.57
5359,783.75,766.72,754.59,753.00,764.52,-32.71,-857.42,545.90,0.11,0.04,-1.89,-202.59
5391,783.74,766.79,754.63,753.01,764.54,-26.37,-871.09,540.53,-0.16,1.47,0.71,-202.27
5422,783.80,766.68,754.60,752.84,764.48,-37.60,-870.12,533.69,0.22,1.29,-0.79,-199.90
5454,783.91,766.64,754.51,752.88,764.49,-16.11,-883.30,543.95,-1.63,-1.11,-0.69,-202.75
5486,784.00,766.59,754.63,752.88,764.52,-35.16,-856.93,541.02,0.74,-1.29,-1.62,-199.59
5518,783.92,766.53,754.56,753.02,764.51,-31.74,-866.70,540.04,0.50,3.25,-0.86,-202.82
5549,783.87,766.66,754.57,753.07,764.54,-21.48,-862.79,525.39,-1.74,2.21,0.17,-204.12
5581,783.88,766.66,754.57,753.15,764.57,-35.64,-861.33,540.53,-1.84,-2.60,0.06,-205.19
5613,783.89,766.73,754.62,753.15,764.60,-33.69,-863.28,531.25,1.13,0.72,-1.64,-204.61
5645,783.93,766.76,754.59,753.21,764.62,-33.69,-878.91,538.57,-0.21,1.70,-2.33,-206.56
5676,783.86,766.86,754.67,753.25,764.66,-25.88,-872.07,528.81,0.41,-1.13,-1.12,-205.92
5708,783.78,766.87,754.57,753.19,764.60,-29.79,-865.23,541.99,-0.02,0.01,-1.10,-207.22
5740,783.78,766.97,754.59,753.26,764.65,-27.34,-860.84,550.78,1.31,1.83,-2.28,-208.47
5772,783.66,766.92,754.59,753.36,764.63,-34.67,-868.65,527.83,0.91,2.04,-0.91,-209.05
5803,783.73,766.97,754.55,753.28,764.63,-33.69,-841.80,582.52,0.81,2.94,-1.61,-209.60
5835,783.68,767.06,754.60,753.35,764.67,-44.92,-890.62,523.93,-2.75,2.12,-2.47,-210.06
5866,783.65,767.05,754.58,753.31,764.65,-32.23,-871.09,518.07,0.59,0.78,0.00,-209.83
5897,783.55,767.13,754.67,753.23,764.64,-33.69,-877.93,543.95,-2.14,1.53,-0.75,-206.64
5929,783.46,767.19,754.61,753.18,764.61,-32.23,-870.12,537.11,0.21,-2.07,1.50,-207.53
5960,783.31,767.24,754.63,753.32,764.62,-19.53,-878.42,544.92,-0.68,0.14,0.85,-208.94
5991,783.31,767.28,754.69,753.29,764.64,-18.07,-866.70,543.46,-0.18,-0.89,-1.77,-207.53
6022,783.21,767.30,754.70,753.28,764.62,-44.92,-884.28,528.81,-0.43,0.97,0.33,-206.86
6054,783.33,767.25,754.65,753.24,764.62,-25.39,-868.65,532.71,0.45,2.76,-0.40,-207.48
6088,783.32,767.34,754.63,753.24,764.63,-23.93,-875.98,547.36,1.85,-0.33,0.63,-208.56
6120,783.31,767.36,754.64,753.17,764.62,-31.74,-863.77,534.67,1.25,0.47,-0.53,-207.45
6151,783.28,767.41,754.72,753.21,764.66,-23.93,-864.26,536.13,1.54,2.15,-0.62,-206.41
6182,783.19,767.46,754.69,753.13,764.62,-29.30,-868.65,544.43,-1.24,0.20,-0.95,-205.96
6214,783.26,767.54,754.67,753.10,764.64,-26.86,-872.56,541.50,0.37,1.80,-1.14,-206.94
6245,783.32,767.55,754.65,753.09,764.65,-35.64,-875.00,532.23,-0.40,-0.70,-0.11,-207.73
6277,783.12,767.50,754.75,753.18,764.64,-40.53,-867.68,531.74,0.02,-0.34,-0.34,-205.27
6309,783.08,767.65,754.71,753.19,764.66,-24.41,-869.14,525.39,-0.15,-0.06,2.47,-207.49
6341,783.05,767.71,754.68,753.20,764.66,-35.64,-863.28,539.55,-1.86,-1.79,-0.44,-208.81
6372,783.02,767.64,754.68,753.17,764.62,-27.34,-867.19,541.99,0.51,0.18,0.95,-207.60
6404,782.95,767.73,754.62,753.20,764.62,-28.32,-877.93,534.67,0.52,-0.84,-2.10,-210.28
6436,782.82,767.67,754.74,753.19,764.60,-33.69,-874.51,538.57,0.60,-0.41,-2.38,-205.96
6468,782.71,767.82,754.70,753.14,764.59,-35.64,-869.14,547.85,1.73,-0.08,-0.07,-207.33
6499,782.68,767.79,754.70,753.28,764.61,-29.30,-865.23,538.57,-0.73,0.27,0.21,-208.93
6531,782.56,767.88,754.68,753.25,764.59,-31.74,-868.16,535.64,-0.47,0.73,-1.37,-209.17
6563,782.40,767.97,754.69,753.35,764.60,-26.86,-864.26,541.99,-1.15,0.96,-0.27,-210.72
6595,782.27,768.00,754.74,753.34,764.59,-41.50,-875.49,539.06,-0.68,-0.40,-0.82,-209.09
6626,782.14,768.02,754.78,753.29,764.56,-31.74,-859.37,534.18,0.42,-2.23,-0.81,-207.12
6658,782.19,768.02,754.70,753.39,764.57,-30.76,-870.61,545.90,0.18,-1.22,-1.21,-210.67
6690,781.96,768.07,754.78,753.32,764.53,-27.34,-865.23,538.57,-3.15,-0.52,-0.06,-207.22
6722,781.86,768.11,754.81,753.30,764.52,-31.25,-857.42,532.23,0.41,0.28,-0.82,-206.24
6753,781.87,768.13,754.72,753.33,764.51,-44.43,-869.14,535.64,-0.89,0.25,-0.78,-209.14
6785,781.80,768.18,754.85,753.33,764.54,-27.34,-871.09,521.00,0.27,0.37,0.50,-205.84
6817,781.76,768.29,754.87,753.35,764.57,-28.32,-875.98,535.64,2.14,-0.14,-1.89,-206.66
6848,781.80,768.28,754.80,753.28,764.54,-25.88,-884.28,537.11,-0.34,-2.89,-0.66,-207.20
6880,781.79,768.27,754.83,753.30,764.55,-33.20,-873.54,522.95,-0.83,-2.67,0.38,-206.71
6912,781.79,768.25,754.82,753.20,764.52,7.32,-862.79,526.37,-1.53,-3.85,1.24,-205.46
6944,781.95,768.24,754.77,753.14,764.52,-16.11,-878.42,544.92,0.75,0.31,-1.08,-206.11
6977,782.05,768.12,754.79,753.13,764.52,-30.76,-866.70,530.27,-0.65,-2.69,-0.88,-204.82
7009,782.06,768.18,754.77,753.09,764.53,-4.88,-828.61,518.55,0.72,-0.55,-0.56,-205.18
7040,782.11,768.19,754.73,753.06,764.52,-27.34,-878.42,539.55,-1.76,0.39,-1.02,-206.04
7072,782.14,768.16,754.76,753.05,764.53,-38.57,-881.84,547.36,-0.68,0.24,0.47,-205.12
7104,782.16,768.18,754.76,752.99,764.52,-11.72,-871.58,529.79,4.31,0.08,-0.75,-204.48
7136,782.16,768.16,754.75,753.09,764.54,-24.90,-888.18,513.67,-1.63,-1.15,-0.21,-205.96
7167,782.20,768.14,754.79,753.02,764.54,-27.83,-863.28,545.90,-0.05,3.17,-2.43,-203.85
7199,782.20,768.09,754.80,753.01,764.52,-42.97,-871.58,543.95,0.23,-0.49,-0.67,-203.18
7231,782.26,768.22,754.79,752.95,764.56,-17.58,-876.95,538.57,0.52,1.12,-2.02,-203.65
7263,782.32,768.07,754.79,753.00,764.55,-28.81,-871.09,530.76,0.89,0.69,0.53,-203.45
7294,782.32,768.08,754.77,752.89,764.51,-36.62,-852.05,533.69,-0.56,1.69,2.68,-202.39
7326,782.40,768.06,754.72,752.98,764.54,-9.77,-867.19,533.20,0.96,-1.25,-0.19,-205.01
7357,782.45,767.97,754.79,752.95,764.54,-16.11,-873.05,545.90,0.16,0.80,-2.07,-202.62
7389,782.47,768.09,754.75,752.98,764.57,-52.73,-892.09,542.48,0.42,0.95,-1.79,-205.01
7420,782.43,767.99,754.78,752.91,764.53,-37.11,-875.00,535.16,-0.77,0.35,-2.44,-202.21
7451,782.47,767.97,754.75,752.93,764.53,-29.30,-871.09,541.02,-0.02,-1.67,-1.32,-203.18
7482,782.38,767.92,754.77,752.97,764.51,-39.06,-860.84,543.95,-1.27,2.20,-3.08,-202.61
7513,782.33,767.99,754.79,752.94,764.51,-18.55,-859.86,548.83,-0.26,-0.81,-0.77,-202.11
7545,782.32,767.96,754.76,752.95,764.50,-63.96,-794.92,579.59,0.86,-3.05,-3.21,-202.81
7577,782.30,767.99,754.68,752.99,764.49,-140.62,-770.02,617.68,2.33,0.98,-0.31,-205.52
7608,782.33,767.94,754.64,752.99,764.47,-23.93,-910.64,523.93,-5.01,-1.97,0.87,-206.22
7639,782.09,767.96,754.67,753.00,764.43,-54.69,-832.03,538.57,31.31,-5.15,-0.52,-204.73
7671,781.81,767.98,754.66,753.10,764.39,-35.64,-877.44,542.48,0.80,-0.69,-0.06,-205.69
7702,781.65,768.03,754.71,753.19,764.40,-13.18,-862.30,542.97,2.60,-1.18,-3.26,-205.77
7734,781.55,768.10,754.74,753.17,764.39,-48.83,-873.54,534.67,1.85,0.46,-0.03,-204.98
