currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
42901,773.69,765.44,760.72,757.98,764.46,105.47,-878.91,504.88,15.73,5.53,0.16,-78.53
42935,777.15,766.03,761.11,758.49,765.70,93.26,-833.01,560.55,12.08,2.71,2.66,-92.77
42969,780.40,766.90,761.62,759.01,766.98,104.98,-860.84,555.18,0.19,-0.34,4.92,-105.89
43003,781.35,767.53,762.02,759.35,767.56,115.72,-880.86,519.04,0.71,0.55,2.18,-109.11
43037,780.00,767.96,762.47,759.83,767.57,101.07,-884.77,523.93,6.24,4.37,3.26,-103.69
43072,777.36,768.11,763.04,760.39,767.22,98.63,-861.82,526.37,13.61,5.21,0.03,-90.12
43107,775.21,768.20,763.56,760.69,766.91,86.91,-831.54,569.82,8.41,4.62,0.48,-74.95
43142,774.38,768.54,764.03,761.11,767.02,87.40,-837.40,567.38,2.98,0.37,1.60,-69.19
43176,774.09,769.15,764.58,761.46,767.32,98.14,-858.89,543.95,2.17,2.08,3.13,-64.51
43210,773.96,769.49,765.03,761.94,767.60,89.84,-856.93,544.92,3.89,1.59,-0.19,-62.59
43244,773.44,769.69,765.48,762.37,767.74,102.54,-848.63,546.87,5.05,1.05,0.27,-57.73
43278,772.45,769.83,765.83,762.60,767.68,94.24,-851.56,541.02,1.56,1.34,1.13,-50.14
43312,771.32,770.19,766.04,762.82,767.59,87.89,-843.26,561.52,2.96,1.20,1.98,-47.04
43345,770.52,770.41,766.44,763.02,767.60,91.31,-848.63,559.57,0.89,4.19,2.63,-39.12
43379,770.03,770.71,766.72,763.20,767.66,89.36,-850.10,551.27,4.79,0.82,1.11,-35.55
43413,769.76,770.72,767.12,763.51,767.78,81.54,-838.87,571.78,3.33,3.69,-0.02,-29.37
43446,769.85,770.76,767.25,763.69,767.89,73.24,-846.19,561.04,2.08,1.23,-1.82,-29.37
43480,770.19,770.75,767.26,763.69,767.97,90.33,-849.12,564.94,1.21,3.22,0.30,-30.12
43514,770.60,770.74,767.17,763.63,768.03,75.68,-840.82,554.20,1.13,2.08,-3.06,-32.85
43548,770.90,770.76,767.09,763.56,768.08,90.82,-846.68,548.34,0.09,0.34,-0.48,-34.74
43582,771.12,770.75,766.98,763.63,768.12,86.91,-845.70,561.04,0.77,1.63,-0.55,-39.41
43616,771.21,770.96,767.07,763.73,768.24,84.96,-839.84,558.59,0.72,0.57,2.10,-40.49
43649,771.25,771.17,767.11,763.78,768.33,100.10,-859.37,563.48,0.89,-1.02,3.98,-42.07
43683,771.48,771.30,767.01,763.90,768.42,83.98,-857.91,563.96,-0.35,1.03,-0.46,-48.11
43717,771.97,771.32,766.99,763.94,768.56,87.40,-842.77,551.76,0.11,1.63,-0.23,-51.11
43751,772.63,771.50,766.97,763.92,768.75,80.08,-847.17,555.18,0.75,1.83,2.38,-54.90
43785,773.41,771.48,766.78,763.71,768.85,97.66,-835.45,567.38,0.98,0.69,2.68,-59.25
43820,774.39,771.29,766.54,763.47,768.92,78.61,-855.96,557.13,-0.29,-1.35,-2.11,-63.49
43854,776.12,770.94,766.12,762.96,769.04,83.01,-845.70,558.11,-0.88,1.50,-0.08,-69.58
43888,778.92,770.48,765.42,762.25,769.27,84.96,-845.21,554.20,-3.73,0.36,-1.66,-82.44
43922,782.07,769.65,764.47,761.26,769.36,82.03,-845.70,562.50,-5.75,-1.67,-2.32,-95.92
43956,785.26,768.60,763.06,759.70,769.15,92.77,-844.24,570.80,-8.60,0.45,-1.24,-110.49
43990,786.52,767.25,761.81,758.34,768.48,102.05,-861.82,508.79,-17.56,0.63,-3.20,-115.20
44026,785.85,766.23,760.69,757.47,767.56,104.00,-836.43,520.51,-13.11,-1.44,-0.86,-119.55
