currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
15428,762.28,761.16,755.47,755.99,758.72,-216.8,-977.54,303.22,2.67,-5.77,-16.29,-106.42,3087,0,82,-0.883649,-0.701653,-63.4696,11497.1,-8260.29,-6.29103,-130.147,-181.146,0
15464,762.58,761.09,755.57,756,758.81,-211.43,-961.43,306.15,1.26,-3.95,-12.67,-104.47,3094,0,82,-0.491433,-0.14345,-67.2565,12153.9,-8824.4,60.1167,-131.205,-180.711,0
15500,763.06,761.08,755.48,755.97,758.9,-197.27,-950.2,324.71,2.47,-3.25,-7.96,-107.73,3101,0,82,-0.0532229,0.35907,-70.8326,12462,-9193.09,-104.157,-129.788,-175.938,0
15537,763.29,761.08,755.54,755.98,758.97,-212.4,-953.61,292.97,-0.83,0.51,-7.05,-107.46,3108,0,82,-0.41816,0.546858,-71.9479,12737.8,-9518.23,-153.636,-132.293,-177.041,0
15573,763.41,761.05,755.44,755.99,758.97,-187.5,-966.8,306.15,-0.58,-2.53,-5.64,-110.26,3116,0,82,-0.197965,1.04261,-75.4896,13038.9,-9895.64,-298.471,-131.087,-172.726,0
15612,763.45,761.07,755.41,755.94,758.97,-203.12,-940.43,320.31,1.02,-1.54,-6.51,-110.59,3123,0,82,0.282411,1.04303,-74.6538,13038.2,-9978.87,-278.471,-133.677,-174.656,0
15648,763.46,761,755.47,755.88,758.95,-208.01,-941.89,291.5,-0.51,-1.01,-5.85,-107.47,3131,0,82,0.798334,1.04507,-76.6606,13018.3,-10083.4,-240.469,-131.533,-169.818,0
15684,763.35,760.87,755.45,755.97,758.91,-225.59,-917.97,297.36,1.4,-1.58,-13.92,-107.89,3138,0,82,1.49612,0.927005,-74.6913,12974.7,-9943.27,-109.206,-133.126,-173.714,0
15719,763.06,760.66,755.49,755.89,758.78,-211.91,-900.88,300.29,2.82,-9.33,-30.63,-103.02,3145,0,82,1.67687,0.883973,-74.9382,12721.3,-9870.45,-1.37338,-131.715,-169.758,0
15755,763.72,760.72,755.5,755.87,758.95,-84.96,-1033.69,368.65,-2.64,-6.56,-25.63,-105.23,3152,0,82,1.81769,0.490573,-73.053,12106.3,-9580.31,123.741,-131.145,-165.721,0
15791,763.56,760.69,755.48,755.84,758.89,-134.28,-1013.67,298.83,-1.15,3.05,-5.44,-104.68,3159,0,82,1.31172,1.49255,-73.9865,11951.6,-9778.15,110.589,-132.172,-161.562,0
15830,762.88,760.52,755.45,755.79,758.66,-151.37,-925.29,329.1,3.36,-1.56,-6.69,-100.86,3167,0,82,1.93609,3.76306,-80.0231,12576.8,-10574.1,-263.569,-132.138,-157.163,0
15866,762.6,760.38,755.52,755.82,758.58,-177.73,-922.36,299.8,-0.48,-0.47,-17.56,-97.4,3174,0,82,1.87897,2.17888,-71.3917,11290.4,-9459.21,55.4668,-132.496,-158.149,0
15902,762.11,760.24,755.49,755.72,758.39,-170.41,-929.2,292.48,7.77,-10.52,-32.5,-93.87,3181,0,82,1.51146,2.03747,-69.5491,10681,-9040.18,197.22,-129.983,-153.576,0
15938,761.67,760.22,755.54,755.77,758.3,-79.59,-1035.64,313.48,21.83,-15.43,-42.16,-91.7,3189,0,82,1.93194,1.43863,-66.5306,10166.6,-8674.99,282.044,-130.391,-152.81,0
15974,761.4,760.52,755.52,755.89,758.33,-57.13,-1000.98,373.05,26.93,-13.63,-29,-95.55,3196,0,82,2.26176,2.4417,-66.3092,9367.39,-8539.21,117.731,-128.78,-141.275,0
16013,761.04,760.4,755.56,755.9,758.22,-82.03,-931.15,453.61,1.34,1.31,0.8,-92.57,3204,0,82,2.89851,6.64725,-69.8517,8704.67,-9168.55,-503.906,-131.274,-124.651,0
16049,760.6,760.44,755.6,755.89,758.13,-79.59,-977.54,305.66,-1.77,1.76,-0.34,-90.15,3211,0,82,1.92243,12.1165,-74.3137,8148.06,-9821.55,-1320.34,-132.163,-109.641,0
16086,760.78,760.58,755.61,755.97,758.23,-60.55,-958.5,354.49,1.46,-0.28,-3.11,-92.95,3218,0,82,2.81704,7.75536,-70.7255,7843.75,-9371.45,-740.422,-132.502,-110.902,0
16122,760.83,760.66,755.55,755.99,758.26,-74.71,-954.1,347.17,-2.66,1.36,-0.03,-95.5,3225,0,82,3.60599,8.73582,-71.2634,7649.8,-9240.12,-712.304,-129.671,-107.356,0
16158,760.81,760.82,755.69,756.09,758.35,-61.52,-963.87,346.68,-0.99,-0.14,0.21,-94.61,3233,0,82,4.30071,10.552,-76.8196,7943.74,-9964,-763.656,-129.715,-103.414,0
16194,760.53,761.06,755.72,756.35,758.42,-69.82,-956.05,345.21,1.51,0.47,-0.76,-98.65,3240,0,82,5.72758,11.0294,-77.7942,7888.13,-9955.37,-754.898,-127.971,-101.398,0
16233,760.15,761.31,755.72,756.46,758.41,-63.48,-949.71,358.89,0.44,-0.2,-3.37,-101.03,3248,0,82,6.78612,11.7735,-79.0658,7630.12,-10008.2,-681.943,-126.606,-96.507,0
16269,759.81,761.48,755.72,756.58,758.4,-75.2,-950.68,349.12,-2.02,0.6,-2.92,-102.96,3255,0,82,5.3779,12.6577,-78.5782,7225.48,-10105.5,-864.448,-128.609,-91.9546,0
16305,759.29,761.84,755.8,756.68,758.4,-71.29,-960.94,348.63,-0.76,0.47,-1.16,-103.67,3262,0,82,5.97135,13.6096,-79.9151,6898.32,-10072.1,-930.667,-126.035,-86.321,0
16342,758.97,761.99,755.8,756.74,758.37,-72.27,-951.66,347.17,-1.43,0.63,-0.81,-104.52,3269,0,82,6.85455,14.0698,-79.0286,6463.68,-9957.02,-895.475,-125.994,-81.7911,0
16378,758.89,761.96,755.82,756.58,758.31,-69.82,-956.54,345.7,-1.5,-1.11,-1.2,-101.02,3277,0,82,6.49388,14.7971,-78.1521,5850.39,-9741.38,-1109.68,-124.647,-74.8595,0
16414,758.95,761.85,755.78,756.57,758.29,-67.38,-953.12,342.77,-0.21,1.86,-0.66,-101.22,3284,0,82,5.91954,14.884,-76.382,5726.33,-9628.86,-1150.39,-126.062,-74.9697,0
16453,758.9,761.7,755.77,756.54,758.23,-68.85,-951.66,335.94,-2.09,-1.63,-0.69,-99.66,3292,0,82,5.99335,14.3674,-76.145,5870.12,-9536.96,-1123.14,-125.248,-77.0922,0
16489,758.85,761.58,755.79,756.44,758.17,-57.13,-944.82,355.47,-1.21,1.74,-0.76,-96.69,3299,0,82,6.11718,13.7285,-73.6751,5897.35,-9392.87,-1154.35,-127.492,-80.0455,0
16526,758.84,761.5,755.73,756.43,758.13,-74.22,-957.03,347.17,-0.76,1.03,-0.5,-97.38,3306,0,82,5.33526,13.5071,-72.6129,5809.2,-9155.04,-1053.19,-126.083,-80.0073,0
16562,758.69,761.51,755.83,756.51,758.14,-57.62,-952.64,357.91,-0.64,0.92,-2.97,-95.57,3313,0,82,5.04213,13.036,-69.8424,5780.85,-8944.9,-985.056,-128.077,-82.7749,0
16598,758.44,761.56,755.78,756.61,758.1,-63.96,-960.94,334.47,-3.37,0.76,-1.48,-97.8,3321,0,82,4.99376,12.8908,-70.1912,5713.28,-8825.03,-835.835,-125.728,-81.3963,0
16634,758.18,761.56,755.7,756.53,757.99,-65.92,-952.15,339.36,-1.34,1.87,-0.89,-97.82,3328,0,82,5.80449,12.8261,-68.2853,5523.06,-8631.07,-873.773,-126.398,-80.8797,0
16673,757.98,761.43,755.73,756.46,757.9,-62.01,-960.94,356.93,-0.77,-1.19,0.96,-94.23,3336,0,82,5.73747,12.3863,-65.6455,5050.95,-8173.81,-835.145,-124.512,-76.9424,0
16709,757.88,761.35,755.63,756.44,757.83,-65.92,-955.57,352.05,-3.74,-1.52,-0.2,-95.62,3343,0,82,5.4031,11.756,-63.8258,4881.32,-7831.26,-919.322,-122.697,-76.4788,0
16745,757.8,761.21,755.72,756.36,757.77,-62.01,-949.22,348.63,-1.94,-0.32,-0.94,-90.75,3350,0,82,5.55164,11.3811,-61.4519,4716.16,-7641.78,-992.615,-124.352,-76.7462,0
16781,757.79,761.03,755.7,756.33,757.71,-54.2,-955.08,343.75,-1.95,0.11,2.23,-89.07,3357,0,82,5.19475,10.476,-59.3154,4666.56,-7317.24,-746.086,-123.361,-78.6753,0
16817,757.99,760.83,755.69,756.21,757.68,-67.38,-952.15,353.03,-0.73,0.44,2.95,-86.66,3364,0,82,4.77835,9.35141,-56.6687,4656.4,-6998.8,-671.84,-123.506,-82.1724,0
16856,758.06,760.74,755.71,756.18,757.67,-64.45,-948.73,343.26,-0.18,0.3,-0.33,-85.53,3372,0,82,4.9408,9.11672,-56.5174,4892.81,-6952.53,-619.533,-123.015,-86.5716,0
16892,758.34,760.69,755.7,756.16,757.72,-66.41,-949.22,349.12,0.44,-2.11,-1.24,-85.82,3379,0,82,4.54161,8.4053,-55.7484,5174.13,-7122.28,-506.032,-127.765,-92.8172,0
16928,758.56,760.64,755.65,756.22,757.77,-68.36,-958.98,332.52,2.21,-1.53,-2.05,-88.48,3387,0,82,4.28848,8.50744,-58.6506,5340.87,-7346.32,-567.859,-125.258,-91.0636,0
16964,758.71,760.71,755.75,756.22,757.85,-63.48,-957.03,362.79,3.56,-2.11,-1.38,-86.98,3394,0,82,3.69077,8.78763,-58.1307,5560.95,-7604.47,-734.611,-130.832,-95.6692,0
17000,758.59,760.63,755.67,756.21,757.77,-75.68,-957.52,346.68,-0.05,-0.99,-1.77,-87.87,3401,0,82,2.88673,9.28183,-61.7792,5842.76,-7966.92,-981.988,-128.958,-94.5769,0
17036,758.46,760.6,755.69,756.18,757.73,-64.94,-958.5,350.59,-1.56,1.97,0.21,-86.24,3408,0,82,2.10465,9.75435,-62.7737,5929.92,-8154.49,-961.841,-129.904,-94.4732,0
17075,758.27,760.5,755.68,756.11,757.64,-68.85,-943.85,343.26,-0.59,0.04,-1.6,-83.84,3416,0,82,1.55207,9.40834,-59.8058,5594.23,-7808.12,-1020.65,-130.562,-93.5439,0
17111,758.08,760.34,755.67,756.06,757.54,-62.5,-949.22,339.84,-4.23,0.82,0.58,-81.55,3423,0,82,1.20588,8.67538,-57.2908,5376.39,-7362.79,-1007.87,-128.519,-93.8499,0
17147,758.08,760.3,755.62,756.01,757.5,-67.87,-955.08,350.1,-1.85,0.17,-1.98,-81.6,3430,0,82,1.37811,7.58513,-52.3739,5252.15,-6910.71,-673.744,-131.948,-100.281,0
17183,758.13,760.19,755.57,755.98,757.46,-70.8,-952.64,355.96,-3.27,1.33,2,-81.7,3438,0,82,1.3901,6.15112,-50.676,5087.19,-6503.31,-555.596,-128.335,-100.39,0
17219,758.1,760.1,755.59,755.97,757.44,-77.64,-962.89,327.15,-1.94,1.14,0.69,-80.42,3445,0,82,1.31756,5.91656,-49.2778,5032.9,-6362.12,-618.899,-129.113,-102.142,0
17255,758.23,760.16,755.67,756,757.52,-64.45,-959.96,334.47,-0.14,1.46,-0.81,-79.81,3452,0,82,1.73538,5.36575,-50.1181,5111.57,-6316.12,-510.588,-126.025,-101.991,0
17293,758.24,760.2,755.65,756.02,757.53,-56.64,-937.99,357.91,0.2,-0.91,-0.18,-80.88,3460,0,82,1.37639,5.49776,-49.8521,5240.29,-6428.89,-570.345,-128.959,-105.117,0
17329,758.35,760.24,755.58,756.03,757.55,-79.59,-961.91,336.43,0.59,-0.81,-0.85,-83.3,3467,0,82,1.45131,5.93463,-52.5586,5412.43,-6696.78,-599.544,-127.415,-102.98,0
17365,758.6,760.23,755.67,756.09,757.65,-71.78,-954.59,342.29,1.85,-3.27,-1.76,-82.8,3474,0,82,1.32208,6.14097,-51.6847,5474.49,-6843.84,-698.498,-132.423,-105.927,0
17401,758.69,760.22,755.67,756.01,757.65,-68.36,-958.5,353.03,1.65,-0.55,1.5,-81.76,3481,0,82,1.10693,6.62018,-54.6227,5618.45,-7048.49,-788.727,-129.045,-102.866,0
17437,758.69,760.25,755.66,756.11,757.68,-66.89,-952.64,344.73,0.58,1.08,-1.11,-83.75,3488,0,82,0.598908,7.17056,-57.4971,5805.57,-7462.94,-975.059,-129.798,-100.973,0
17474,758.85,760.32,755.66,756.1,757.73,-68.36,-961.91,344.24,-1.92,1.39,-0.96,-84.83,3496,0,82,0.226033,7.33035,-57.3947,5902.77,-7548.76,-1013.1,-131.546,-102.86,0
17512,758.86,760.4,755.64,756.1,757.75,-85.45,-949.71,349.61,-2.71,1.42,0.81,-85.78,3503,0,82,0.61919,7.50053,-59.478,5932.3,-7720.79,-1032.63,-129.809,-99.7394,0
17548,758.93,760.41,755.66,756.13,757.78,-75.2,-963.87,355.47,2.46,-0.02,-0.95,-86.1,3511,0,82,0.936926,7.85158,-59.9791,6066.57,-7911.32,-1080.11,-131.9,-101.144,0
17584,758.86,760.38,755.7,756.08,757.76,-63.48,-953.61,354.49,0.07,1.09,0.55,-83.93,3518,0,82,0.644089,7.64845,-61.5422,6224.41,-8035.07,-1108.1,-130.561,-101.141,0
