currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
7512,796.10,779.48,763.89,773.93,778.35,-38.09,-796.87,631.84,-0.34,0.81,0.12,-160.78
7547,796.93,779.46,763.89,773.73,778.50,-40.53,-805.18,626.95,0.26,3.41,1.93,-160.38
7585,797.53,779.38,763.87,773.70,778.62,-45.90,-822.75,620.61,0.30,0.15,0.20,-161.88
7621,797.15,779.26,763.89,773.60,778.47,-42.48,-819.34,640.62,1.24,-3.55,-0.06,-157.64
7657,796.96,779.08,763.79,773.39,778.31,-21.00,-799.80,618.65,-0.02,3.41,0.56,-155.14
7692,797.24,778.80,763.76,773.28,778.27,-34.18,-811.52,621.58,-0.36,-0.09,1.28,-153.04
7728,797.12,778.65,763.77,773.15,778.17,-33.20,-820.80,621.09,0.32,1.47,2.21,-149.07
7763,797.59,778.45,763.77,773.02,778.21,-28.32,-814.94,628.91,-1.82,1.20,-1.21,-147.32
7801,798.16,778.39,763.70,773.01,778.31,-34.18,-814.45,630.86,1.30,-0.03,1.67,-150.22
7837,798.84,778.16,763.72,772.87,778.40,-26.86,-811.04,624.51,-1.18,-0.44,0.89,-148.20
7873,799.31,777.81,763.64,772.73,778.37,-29.79,-807.13,626.95,-0.21,0.62,-1.37,-146.94
7908,800.41,777.50,763.65,772.71,778.57,-35.16,-807.13,619.14,-0.47,-0.26,1.68,-147.59
7944,801.20,777.06,763.56,772.57,778.60,-34.67,-793.46,636.72,-0.21,0.40,0.39,-147.03
7979,801.71,776.99,763.57,772.56,778.71,-26.37,-813.48,623.54,1.01,0.53,-0.11,-147.93
8017,801.33,776.69,763.56,772.53,778.53,-9.77,-811.04,646.48,-1.94,0.18,1.60,-144.01
8053,801.59,776.16,763.47,771.87,778.27,-28.81,-811.52,615.23,-0.64,-1.17,-1.42,-133.31
8088,803.68,775.22,763.29,770.85,778.26,-30.27,-800.29,632.81,-0.56,-0.92,3.00,-122.26
8124,807.06,774.64,763.11,769.47,778.57,-27.34,-798.83,633.79,-6.09,3.89,1.10,-113.23
8159,810.96,774.04,762.73,766.69,778.60,-11.23,-823.24,658.69,-13.36,7.34,-1.66,-90.48
8195,811.55,772.99,762.45,765.05,778.01,-93.75,-876.46,548.83,-23.73,5.08,-2.16,-66.96
8233,809.75,771.61,762.19,764.21,776.94,-49.32,-836.43,562.50,-28.87,2.45,0.03,-43.75
8269,805.51,770.57,762.17,763.89,775.53,-39.06,-856.93,586.43,1.04,-6.11,2.22,-16.69
8304,805.81,769.54,762.14,763.52,775.25,-40.53,-823.24,594.24,-1.11,-0.92,1.40,-4.71
8340,801.06,768.96,762.06,763.54,773.91,-79.10,-837.89,558.11,-2.69,1.49,-0.74,14.08
8375,804.14,769.36,762.12,763.70,774.83,-45.90,-833.98,591.31,14.60,-2.21,-0.29,-0.69
8411,800.92,769.06,762.15,763.77,773.98,-29.30,-841.80,585.45,-7.68,3.13,-1.89,12.45
8449,804.89,769.88,762.21,764.60,775.40,-11.23,-844.24,633.79,29.89,-11.19,-0.58,-18.53
8485,803.79,769.59,762.20,764.72,775.07,-24.41,-797.36,636.23,-4.98,-3.20,2.55,-14.46
8520,807.19,770.75,762.34,765.69,776.49,-22.95,-863.77,575.20,15.95,-1.92,-4.05,-46.31
8556,810.43,771.36,762.41,765.60,777.45,2.44,-838.38,630.86,2.92,-1.05,-1.87,-59.11
8592,807.40,771.37,762.40,765.60,776.69,-25.39,-834.96,595.21,-5.92,3.58,-0.20,-49.07
8627,810.04,772.74,762.50,766.36,777.91,-32.71,-811.52,629.39,3.08,1.97,-5.60,-77.67
8666,809.81,772.89,762.58,767.54,778.21,-34.67,-807.62,625.49,2.04,-0.95,1.02,-93.57
8701,811.91,774.09,762.95,769.56,779.63,-61.52,-805.18,639.16,8.03,-3.83,-3.04,-130.87
8737,810.21,774.53,763.06,770.57,779.59,-26.37,-824.71,620.12,-9.84,-1.56,-2.31,-140.57
8772,808.64,774.87,763.10,771.49,779.53,-45.41,-856.93,603.52,14.98,-3.65,-2.25,-150.65
8808,808.31,775.85,763.29,772.26,779.93,-35.64,-820.80,615.72,-1.19,-0.84,-1.68,-163.92
8843,804.89,777.03,763.42,773.02,779.59,-27.83,-794.43,652.83,-7.72,5.83,-4.08,-169.66
8881,804.91,778.08,763.53,773.58,780.02,-38.09,-824.22,602.05,-1.19,-1.35,-5.44,-183.68
8916,804.01,778.69,763.64,774.34,780.17,-27.34,-815.92,620.61,-4.02,-3.05,-0.32,-193.72
8952,801.98,779.42,763.83,775.05,780.07,-32.71,-820.31,623.05,1.86,-1.95,-3.76,-198.39
8987,801.60,779.68,763.90,775.41,780.15,-14.16,-822.75,610.35,1.73,-1.44,-1.47,-202.66
9022,801.15,779.70,763.82,775.15,779.96,-19.53,-802.73,624.51,-1.48,3.85,3.27,-199.65
9060,801.75,779.72,763.83,774.91,780.05,-31.74,-809.08,618.65,-2.90,2.37,-2.25,-197.97
9095,801.58,779.49,763.81,774.80,779.92,-16.60,-809.08,625.49,0.80,1.66,-0.19,-194.49
9130,803.03,779.74,763.74,774.80,780.33,-36.13,-810.55,595.70,-0.83,0.90,0.47,-203.24
9165,802.80,779.79,763.75,774.83,780.29,-27.34,-805.66,655.27,-1.57,1.05,0.92,-202.81
9200,803.12,779.57,763.63,774.79,780.28,-35.64,-804.69,622.07,3.65,-2.85,-0.02,-204.69
9236,803.76,779.25,763.57,774.42,780.25,-15.14,-820.31,617.19,2.06,-0.49,0.11,-200.42
9273,804.18,778.68,763.63,774.25,780.18,-28.81,-816.41,623.05,1.94,-2.05,1.30,-193.35
9309,804.03,778.32,763.66,774.16,780.04,-41.02,-810.06,616.21,-0.18,-1.05,1.38,-187.80
9344,804.36,777.79,763.52,773.82,779.87,-34.67,-803.22,628.42,0.63,-1.29,1.40,-183.10
9379,804.90,777.43,763.58,773.62,779.88,-11.23,-817.38,612.30,0.34,-1.24,-0.23,-177.73
9415,805.01,777.29,763.47,773.19,779.74,-16.11,-799.80,640.62,-0.18,-0.06,0.98,-173.20
9450,805.29,776.98,763.37,772.68,779.58,-25.88,-811.52,603.52,0.02,5.02,-1.86,-166.68
9488,806.16,776.16,763.35,772.32,779.50,-41.02,-840.82,606.93,0.39,-3.95,2.47,-158.39
9524,806.41,775.48,763.28,771.47,779.16,-30.27,-794.92,635.74,-2.40,1.69,-1.81,-143.03
9560,807.10,775.02,763.21,770.60,778.98,-32.71,-819.34,609.37,-5.92,6.01,-1.74,-130.54
9595,806.35,774.93,763.08,769.91,778.57,-36.62,-813.96,613.77,-5.13,1.24,-1.56,-120.53
