3500,775.27,788.01,752.67,758.98,768.73,-55.66,-964.36,301.76,-1.22,0.08,-0.90,-553.40
3535,775.09,788.01,752.78,759.08,768.74,-43.95,-978.03,293.46,1.37,1.66,-1.92,-549.53
3570,775.68,788.29,752.67,759.29,768.98,-73.24,-980.47,291.99,3.22,1.93,0.28,-555.14
3606,775.90,788.50,752.81,759.44,769.16,-41.50,-975.59,279.79,2.70,-0.54,1.13,-551.85
3641,775.74,788.70,752.83,759.70,769.25,-13.67,-937.99,331.54,-4.97,3.99,-2.71,-554.08
3677,775.01,788.91,752.91,759.93,769.19,-40.04,-974.12,270.02,-0.54,-2.79,1.66,-553.35
3712,774.38,789.17,753.01,760.29,769.22,-49.32,-968.26,298.83,-0.34,-1.69,-1.02,-552.32
3747,774.07,789.41,753.07,760.55,769.28,-27.83,-964.84,287.11,1.77,-0.65,0.23,-553.04
3783,773.72,789.61,753.16,760.84,769.33,-55.66,-985.35,288.57,0.40,2.58,0.34,-551.95
3825,773.02,789.82,753.27,761.14,769.31,-41.50,-986.82,307.62,-0.32,-0.34,-2.40,-550.90
3860,772.26,790.03,753.27,761.40,769.24,-26.86,-962.40,320.31,-2.76,1.84,-0.11,-553.64
3896,771.56,790.17,753.39,761.65,769.19,-74.71,-959.96,284.67,0.59,2.09,-0.73,-552.43
3931,770.78,790.37,753.42,762.01,769.14,-68.36,-969.73,290.04,-1.97,-0.81,0.74,-554.28
3966,770.00,790.69,753.51,762.44,769.16,-83.50,-977.05,288.57,-2.43,1.03,-5.35,-557.13
4002,769.46,790.93,753.64,762.82,769.21,-37.11,-963.38,319.34,0.15,0.85,-1.66,-558.48
4037,769.21,791.41,753.81,763.25,769.42,-59.08,-963.38,303.71,1.25,-3.39,1.40,-562.39
4073,768.73,791.75,753.95,763.51,769.48,127.44,-944.34,328.61,6.11,-5.98,4.42,-562.57
4108,768.91,791.85,753.88,763.60,769.56,16.60,-922.85,149.90,9.21,10.21,4.89,-567.44
4143,769.42,791.70,753.95,763.92,769.75,-27.83,-952.15,309.08,3.55,3.48,-1.67,-564.26
4179,769.75,791.48,753.88,764.13,769.81,-53.22,-966.31,324.22,-2.19,2.99,-2.67,-564.87
4214,769.44,791.49,753.98,764.06,769.74,-58.11,-972.17,318.36,-4.15,-4.47,-0.32,-559.49
4250,769.10,791.35,753.99,764.18,769.66,-41.02,-985.84,286.13,-3.68,-0.60,-0.62,-557.73
4285,768.84,791.14,754.00,764.22,769.55,-75.20,-993.65,295.90,1.27,-4.44,0.85,-554.79
4321,768.72,790.91,754.01,764.40,769.51,-58.11,-985.35,300.78,-0.80,2.71,-2.93,-551.96
4356,768.38,791.00,754.10,764.68,769.54,-28.32,-1000.00,262.21,-3.03,-3.60,0.30,-548.36
4391,767.93,791.15,754.12,764.96,769.54,-19.53,-969.73,297.36,-0.22,0.41,-0.08,-550.54
4427,767.43,791.23,754.28,765.35,769.57,-46.88,-958.50,318.85,-1.82,-5.53,-0.79,-542.50
4462,766.85,791.47,754.45,765.80,769.64,-21.48,-981.45,305.66,-5.15,-3.60,-2.82,-536.28
4498,765.92,791.52,754.53,766.30,769.57,-57.62,-972.17,296.39,2.36,1.73,-1.95,-534.03
