currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
90811,771.80,766.07,751.38,760.33,762.40,131.84,-931.15,387.70,-1.22,0.07,3.20,-130.30
90852,771.81,766.15,751.36,760.32,762.41,126.46,-934.08,378.42,-1.06,-0.50,0.02,-130.51
90891,771.80,766.17,751.42,760.31,762.42,122.56,-944.82,376.46,1.26,0.21,-0.90,-130.93
90929,771.75,766.20,751.48,760.42,762.46,128.42,-937.50,386.23,0.32,-0.05,0.59,-132.39
90968,771.66,766.31,751.49,760.43,762.47,128.42,-927.73,380.37,-0.87,2.27,0.95,-132.99
91007,771.70,766.19,751.46,760.43,762.44,123.54,-940.92,376.46,1.11,0.85,-0.32,-131.80
91048,771.62,766.22,751.47,760.39,762.42,124.02,-934.57,381.35,-0.19,1.95,-1.05,-131.48
91086,771.51,766.26,751.47,760.42,762.42,136.23,-930.66,378.42,0.88,0.27,2.60,-131.53
91125,771.53,766.32,751.45,760.42,762.43,129.39,-943.85,377.93,0.49,1.82,-2.79,-131.76
91163,771.51,766.43,751.55,760.46,762.49,119.14,-940.92,376.46,-1.20,1.66,-0.85,-134.41
91202,771.48,766.31,751.55,760.44,762.45,120.61,-932.13,385.74,-0.66,1.09,1.69,-133.18
91241,771.53,766.41,751.50,760.48,762.48,132.32,-937.01,371.09,-1.02,1.18,0.19,-133.59
91283,771.56,766.34,751.45,760.37,762.43,139.16,-937.01,381.84,0.24,2.27,1.21,-131.88
91321,771.54,766.27,751.45,760.37,762.41,134.28,-937.01,376.46,0.50,3.71,0.33,-131.15
91360,771.56,766.23,751.47,760.51,762.44,132.32,-926.27,389.65,0.29,1.15,0.51,-132.11
91398,771.54,766.30,751.48,760.46,762.45,120.61,-936.52,392.58,-0.37,0.33,-1.05,-132.39
91436,771.55,766.30,751.48,760.45,762.44,130.86,-933.11,372.07,1.04,1.93,0.91,-132.28
91475,771.58,766.30,751.42,760.45,762.44,127.93,-941.89,386.23,-0.04,2.90,-2.06,-131.59
