currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
28200,792.55,778.11,756.17,764.11,772.74,-77.64,-836.43,613.28,-4.11,-4.89,2.24,-185.28,5641,0,29.7709,5.19027,-288.256,10230,-19685.6,-2111.88,-566.296,-35.4847,0,56
28236,788.76,777.63,756.14,764.28,771.7,10.74,-874.02,615.72,6.24,-1.66,2.4,-171.69,5648,0,29.4222,20.1399,-346.88,10398.5,-23972,-3847.02,-567.107,-29.9775,0,56
28272,792.66,777.28,755.99,763.62,772.39,10.74,-829.59,635.74,-1.01,2.47,1.15,-176.34,5655,0,19.0015,7.56613,-293.983,7199.18,-20099.3,-1659.3,-566.367,-24.4799,0,56
28308,791.82,777.05,755.86,762.94,771.92,-92.29,-768.07,626.46,-19.4,3.03,-1.82,-164.82,5663,0,19.9363,11.2584,-322.547,10092,-22550.3,-1719.57,-567.913,-31.2882,0,56
28344,797.71,780.45,756.07,763.66,774.47,-96.68,-778.81,647.46,-3.83,0.53,-5.8,-217.84,5670,0,18.4542,-5.32626,-315.23,11805.3,-21932.4,-360.516,-567.574,-37.4516,0,56
28381,796.32,783.82,756.16,763.98,775.07,-58.11,-837.4,620.61,-9.37,1.87,-4.31,-242.43,5677,0,25.9261,-10.0765,-331.502,13622.3,-22598.8,-50.5816,-566.168,-41.0912,0,56
28419,793.46,786.24,756.18,764.14,775.01,-14.16,-815.43,607.91,0.66,1.37,-5.78,-253.94,5685,0,31.5684,6.06566,-373.593,12741.9,-25042.5,-2404.79,-565.032,-34.1071,0,56
28456,794.22,787.1,756.23,764.6,775.54,-43.46,-840.82,609.37,-4.63,-1.62,-4.71,-268.92,5692,0,28.0765,4.53392,-356.749,9517.43,-23163,-2756.01,-562.928,-26.6778,0,56
28492,791.56,786.8,756.32,764.85,774.88,-49.8,-824.22,597.66,-9.83,-3.44,-1.99,-259.06,5699,0,24.225,2.18812,-379.377,10457.4,-24911.7,-3571.65,-563.665,-27.5647,0,56
28528,791.09,786.64,756.26,764.59,774.64,-74.71,-826.66,639.16,-10.55,-6.23,-0.63,-253.64,5707,0,12.4126,0.165625,-366.822,9152.54,-24467.6,-3857.43,-564.701,-24.949,0,56
28564,789.62,785.84,756.1,764.55,774.03,-39.55,-810.55,624.51,1.41,-4.12,-1.66,-245.57,5714,0,7.74873,4.02,-360.372,8347.01,-24306.1,-4710.31,-565.447,-23.1622,0,56
28603,791.54,785.31,756.22,764.67,774.43,-81.05,-802.25,621.09,-1.4,1.17,-1.67,-246.79,5722,0,6.80914,7.77546,-340.394,7347.32,-22891.2,-4726.09,-565.25,-21.5848,0,56
28639,790.05,785.14,756.03,763.65,773.72,-35.64,-812.01,613.28,-11.98,-2.83,-3.71,-230.07,5729,0,-0.22511,5.98438,-345.888,8922.73,-23922.2,-4647.89,-567.161,-25.7949,0,56
28675,791.49,784.04,755.94,762.36,773.46,-34.18,-873.05,581.05,3.03,0.96,-0.37,-209.19,5736,0,-2.77568,9.83342,-340.014,8459.58,-23517.5,-5025.19,-567.165,-24.8802,0,56
28711,793.76,783.29,755.89,761.89,773.71,-79.1,-796.87,603.03,-10.87,1.92,2.44,-205.38,5743,0,-1.17497,11.2749,-328.215,8655.15,-22476.4,-5370.15,-566.481,-26.3709,0,56
28748,795.23,782.5,755.89,761.53,773.79,-39.06,-794.92,605.96,-2.05,-1.09,0.47,-198.8,5751,0,-4.26729,3.3727,-332.885,11845.8,-23400,-5365.87,-568.295,-35.5856,0,56
28784,796.59,780.98,755.81,761.89,773.81,-61.52,-832.03,605.96,10.11,-3.48,0.02,-198.64,5758,0,-2.00142,3.62769,-329.881,12736.4,-23092.6,-4964.56,-568.003,-38.6089,0,56
28823,797.31,780.38,755.81,761.88,773.85,-28.32,-770.02,675.29,1.55,-2.08,0.26,-195.97,5766,0,-2.11378,1.63851,-334.654,14519.6,-23851.6,-4368.55,-569.273,-43.3869,0,56
28859,799.2,779.92,755.81,761.96,774.22,-51.27,-826.17,630.37,5.85,-0.41,1.03,-200.02,5773,0,-5.57615,2.03897,-339.026,15072.5,-24806.6,-4437.6,-571.17,-44.4582,0,56
28896,800.36,779.16,755.78,761.94,774.31,-16.11,-793.95,653.32,2.81,-0.61,2.46,-198.4,5780,0,-2.54818,-0.108445,-345.906,16246.1,-25374.6,-3958.76,-571.357,-46.9665,0,56
28932,802.24,778.09,755.8,762.14,774.57,-36.13,-819.82,621.09,16.18,0.02,-0.86,-198.71,5787,0,-2.95309,-0.259719,-350.359,16946,-25912.5,-3531.15,-571.96,-48.3673,0,56
28968,802.62,777.38,755.77,762.48,774.56,-21.97,-793.46,650.88,6.79,0.88,-0.12,-200.17,5795,0,-3.32069,-4.23774,-358.165,18551.3,-26877.1,-3088.94,-573.041,-51.7954,0,56
29004,802.31,776.72,755.66,761.97,774.16,-28.32,-805.18,618.65,-0.7,2.73,1.39,-188.82,5802,0,-2.96397,-8.09331,-360.441,19246,-27247.9,-2527.54,-573.596,-53.3957,0,56
29043,802.76,775.42,755.64,761.08,773.73,-25.88,-804.2,629.39,4.83,0.21,1.26,-167.56,5810,0,-1.0212,-2.26229,-356.374,18791.1,-27105.9,-2468.38,-574.06,-52.7286,0,56
29079,803.53,774.47,755.48,760.51,773.5,-43.46,-791.02,682.62,2.15,2.41,-0.47,-158.05,5817,0,1.14161,-1.68555,-345.031,18961.6,-26268.6,-2169.53,-574.134,-54.9562,0,56
29115,803.11,773.94,755.49,760.12,773.17,-56.64,-835.45,583.01,-7.95,-0.28,1.24,-146.38,5824,0,5.80443,-4.82839,-338.24,20136.1,-25785.6,-1782.05,-574.235,-59.5327,0,56
29151,803.64,773.58,755.52,760.03,773.19,-44.92,-813.96,631.35,2.29,1.16,0.11,-143.23,5831,0,9.88678,-4.69042,-328.209,20299.7,-24670.1,-1436.97,-573.165,-61.8508,0,56
29187,803.22,773.14,755.49,759.74,772.9,-50.29,-814.45,606.45,3.34,-0.63,0.59,-134.62,5838,0,11.7271,-3.42051,-322.946,20377.6,-24209.1,-1345.71,-572.963,-63.0992,0,56
29223,802.71,772.68,755.48,759.54,772.6,-38.09,-791.5,622.07,-2.22,-0.24,-0.3,-126.66,5846,0,13.9522,-3.0049,-321.291,20215.5,-23975.7,-1311.01,-572.623,-62.9192,0,56
29262,802.4,772.27,755.5,759.53,772.43,-66.41,-813.48,641.6,3.51,3.83,1.77,-121.72,5853,0,15.7353,0.0934736,-311.851,19712.1,-23192.1,-1387.79,-572.369,-63.2096,0,56
29298,801.73,771.23,755.37,759,771.83,-60.06,-810.06,608.4,-1.41,0.14,2.37,-106.4,5861,0,17.5793,-0.894742,-303.907,19440,-22461.6,-1032.74,-571.909,-63.9669,0,56
29334,801.54,770.63,755.39,758.87,771.61,-48.83,-808.59,631.84,1.31,1.37,-0.02,-98.57,5868,0,17.6025,-2.02771,-299.162,19399.4,-22193.8,-705.315,-572.186,-64.8468,0,56
29370,800.46,770.09,755.4,759.04,771.25,-54.2,-788.09,653.81,-0.11,2.37,3.18,-92.83,5875,0,18.0005,0.357822,-285.975,19142.7,-21229.2,-743.79,-572.234,-66.9393,0,56
29406,798.16,769.83,755.4,759.17,770.64,-82.03,-807.62,623.54,-4.02,0.76,-0.48,-84.82,5882,0,17.5673,-1.1574,-282.022,19128.4,-20935.1,-572.818,-572.232,-67.8261,0,56
29442,796.14,769.26,755.34,758.86,769.9,-62.01,-779.79,650.39,-4.6,1.77,-0.19,-70.25,5889,0,17.0265,-3.58758,-269.684,17940.4,-19999.5,-438.799,-572.159,-66.5221,0,56
29480,791.88,768.38,755.25,758.33,768.46,-75.2,-788.09,629.88,-9.81,5.98,-1.37,-42.73,5897,0,16.4894,2.14209,-255.939,16320.4,-18976,-1098.12,-572.143,-63.7669,0,56
29516,789.51,768.82,755.39,758.18,767.97,-66.41,-817.87,618.16,-2.41,-2.54,-4.18,-32.63,5904,0,14.4866,-0.366659,-228.847,14623.2,-16904.5,-978.436,-571.867,-63.8996,0,56
29553,786.91,768.1,755.28,758.04,767.08,-60.06,-807.13,619.14,1.59,-1.26,1.19,-18.49,5912,0,14.6663,-1.71813,-208.586,12922.1,-15171.2,-1293.01,-570.735,-61.9481,0,56
29589,784.26,767.79,755.26,757.91,766.31,-31.25,-828.61,642.58,-13.14,5.62,-1.01,-5.53,5919,0,14.8159,2.46929,-198.653,11439.1,-14370.2,-2031.19,-570.339,-57.5813,0,56
29625,781.06,769.21,755.36,758.37,766,-26.37,-833.01,562.99,-5.92,-0.21,-5.08,-10.34,5926,0,9.50161,-2.85244,-181.047,10773.1,-13315.9,-1731.9,-571.548,-59.5079,0,56
29664,784.1,770.03,755.44,758.92,767.12,-78.61,-829.1,575.2,15.98,1.86,1.29,-33.3,5934,0,9.80925,-0.125552,-164.45,8597.43,-11612.5,-2013.94,-568.614,-52.28,0,56
29700,787.38,770.41,755.53,759.65,768.24,-44.92,-796.87,629.39,8.21,-3.34,1.4,-56.27,5941,0,17.0004,7.27623,-188.942,8736.83,-13118.7,-2374.88,-567.436,-46.2315,0,56
29736,790.2,772.24,755.67,760.42,769.63,-36.13,-791.02,659.18,4.49,-1.26,0.41,-88.27,5948,0,16.2652,1.00545,-218.387,11121.8,-15657.4,-2020.14,-569.695,-50.9255,0,56
29772,793.81,773.5,755.7,760.94,770.99,-35.16,-812.01,637.7,10.5,-0.21,0.71,-117.64,5955,0,13.5487,0.2257,-243.244,12453.2,-17738.4,-2155.8,-570.925,-51.2,0,56
29808,796.09,773.84,755.69,760.81,771.61,-44.43,-805.18,626.46,4.05,-0.57,-1.6,-126.83,5963,0,21.9276,3.30742,-282.292,13626,-20132.4,-2158.56,-569.318,-48.2715,0,56
29845,796.81,774.12,755.72,760.44,771.77,-65.43,-800.29,640.62,-1.93,1.09,-0.92,-125.17,5970,0,25.4508,3.30079,-305.877,15089.1,-21824.8,-2164.04,-569.352,-49.3302,0,56
29884,795.77,773.83,755.67,759.98,771.31,-33.69,-805.18,645.02,-4.75,2.15,0.36,-113.88,5978,0,23.217,1.84391,-310.586,15907.2,-22266.4,-2475.18,-569.692,-51.2166,0,56
29920,795.59,773.21,755.59,759.71,771.03,-53.22,-802.25,638.67,-1.82,1.16,0.88,-106.21,5985,0,22.7947,1.49713,-300.484,15374.6,-21410.9,-2593.24,-569.255,-51.1669,0,56
29956,796.83,772.63,755.62,759.5,771.15,-68.85,-833.01,622.07,-0.07,-0.02,0.5,-102.07,5992,0,22.1074,-0.789666,-287.175,15279.9,-20330.1,-2154.96,-568.793,-53.2083,0,56
29993,797.64,771.97,755.59,759.72,771.23,-51.27,-797.85,652.34,5.57,-1.4,1.82,-103.39,6000,0,24.1322,-4.58947,-286.349,16281.2,-20214,-1391.18,-568.592,-56.8579,0,56
30029,796.22,771.51,755.63,759.92,770.82,-40.04,-788.57,638.18,-0.93,0.04,0.56,-96.79,6007,0,26.1746,-4.41391,-289.475,16985.8,-20738.8,-1252.06,-569.643,-58.6784,0,56
30065,794.08,771,755.65,759.88,770.15,-57.13,-785.64,651.86,-3.21,-2.18,-0.23,-84.25,6014,0,23.877,-0.321311,-289.006,16702.6,-21052.4,-1674.77,-570.844,-57.7924,0,56
30104,792.3,770.28,755.54,759.68,769.45,-51.76,-812.01,624.02,-3.09,-0.64,-1.43,-72.14,6022,0,20.9661,3.05733,-270.687,14732.9,-19747,-1797.78,-570.952,-54.4267,0,56
30140,790.93,770.34,755.6,759.76,769.16,-52.73,-800.29,660.16,0.83,0.41,-1.37,-67.6,6029,0,20.6844,4.84305,-253.532,13568.4,-18524.6,-1640.47,-571.067,-53.5182,0,56
30176,790.91,770.81,755.63,760.09,769.36,-61.52,-802.25,641.6,1.89,0.41,-1.29,-75.44,6036,0,18.8662,4.48632,-243.913,12914.2,-17833.5,-1786.99,-571.115,-52.9461,0,56
30212,791.03,771.36,755.54,760.29,769.56,-68.85,-798.83,623.54,0.98,0.45,-2.53,-85.56,6043,0,18.218,3.72605,-241.994,12424.9,-17689.4,-1778.2,-571.098,-51.344,0,56
30248,790.84,771.86,755.64,760.38,769.68,-39.06,-811.52,634.28,0.49,0.63,-1.83,-87.62,6051,0,20.1535,2.972,-251.961,12457.8,-18196.6,-1713.27,-570.22,-49.4435,0,56
30285,790.31,771.94,755.63,760.29,769.54,-55.18,-806.15,641.6,-0.44,2.12,-0.4,-85.47,6058,0,20.8175,2.85619,-257.021,12236.8,-18517.7,-1800.05,-570.048,-47.6101,0,56
30323,790.75,772.24,755.64,760.39,769.76,-55.66,-801.76,657.71,-0.2,0.05,-1.05,-90.68,6066,0,20.4129,3.78362,-255.136,11616.4,-18343.5,-2121.15,-569.897,-45.5296,0,56
30360,791.47,772.35,755.65,760.43,769.97,-49.32,-800.29,636.72,1.28,-0.56,0.06,-94.42,6073,0,20.9595,2.98587,-256.291,11903.3,-18325.5,-2181.39,-569.503,-46.4445,0,56
30396,792.27,772.35,755.67,760.38,770.17,-68.85,-809.57,634.77,0.05,-2.5,-2.05,-95.67,6080,0,21.1285,4.51984,-263.388,12211.7,-18910.5,-2273.9,-569.797,-46.3643,0,56
30432,792.63,772.13,755.68,760.42,770.21,-49.8,-803.71,632.32,-0.55,-2.15,2.37,-95.49,6087,0,20.9908,4.75722,-268.72,12680.2,-19271.4,-2280.25,-569.716,-47.1869,0,56
30468,792.08,772.55,755.69,760.88,770.3,-57.62,-804.69,646.48,0.28,-0.92,-1.17,-103.4,6095,0,21.8489,4.37596,-271.234,13293.5,-19501.9,-2119.91,-569.901,-49.0111,0,56
30505,791.68,773.09,755.75,760.9,770.36,-48.34,-785.64,653.32,-2.3,1.27,-2.28,-105.3,6102,0,21.0441,3.86498,-271.154,13169.7,-19470.3,-2093.12,-569.806,-48.5697,0,56
30543,791.98,773.32,755.75,760.84,770.47,-56.64,-794.92,647.95,0.92,1.41,0.74,-107.42,6110,0,21.4094,7.00989,-273.214,12110.9,-19525,-2330.51,-569.464,-44.3278,0,56
30580,792.13,773.71,755.76,760.97,770.64,-60.06,-809.08,630.37,-1.34,0.92,-0.29,-112.69,6117,0,21.5368,4.92669,-276.757,12284.1,-19697.7,-2476.77,-569.173,-44.3855,0,56
30616,792.6,774.56,755.8,760.77,770.93,-41.02,-806.15,634.77,-3.24,2.89,-0.54,-117.17,6124,0,20.7068,3.52867,-278.907,12562.4,-19872.5,-2518.59,-569.252,-45.0417,0,56
30652,792.16,774.88,755.73,760.68,770.86,-47.36,-816.41,622.56,-2.66,-0.6,-2.68,-118.51,6131,0,22.1308,2.57551,-282.787,12535.3,-19950.2,-2418.86,-568.549,-44.328,0,56
30688,791.69,775.27,755.78,760.67,770.85,-52.73,-798.34,648.44,0.26,1.06,-3,-118.92,6139,0,24.1825,2.65965,-284.944,12505.7,-19794,-2655.03,-567.466,-43.8885,0,56
30727,793.69,775.36,755.72,760.38,771.28,-49.32,-812.5,625,-0.23,2.73,0.08,-123.62,6146,0,24.2489,3.82017,-276.707,11700,-19069.2,-2813.49,-566.915,-42.2831,0,56
30763,794.96,774.19,755.6,759.94,771.17,-66.41,-796.87,636.72,-4.87,2.72,-1.65,-115.07,6154,0,28.3144,8.8812,-289.585,12567.6,-19765.1,-2904.42,-566.254,-43.3983,0,56
30799,794.32,772.84,755.54,759.37,770.52,-65.43,-801.76,628.42,-11.73,-0.4,-0.24,-95.18,6161,0,30.7486,6.12441,-295.503,14097.4,-20187.2,-2249.5,-566.315,-47.7072,0,56
30836,792.24,770.9,755.34,758.09,769.14,-23.93,-794.92,649.41,-9.16,2.78,1.53,-58.64,6168,0,28.7003,6.3531,-280.309,14538.4,-19291.3,-1771.74,-566.822,-51.8669,0,56
30871,792.4,769.9,755.24,757.13,768.67,0.49,-853.03,607.91,-2.05,4.78,-0.21,-39.57,6175,0,25.6908,10.5684,-256.976,13870.3,-17740.4,-1740.32,-567.036,-53.9746,0,56
30907,792.32,768.89,755.13,756.43,768.19,-87.4,-801.27,609.86,-18.06,8.4,-0.31,-23.45,6182,0,20.6993,14.4349,-225.132,13265.5,-15601.2,-2167.28,-567.298,-58.9234,0,56
30947,792.3,770.1,755.2,756.7,768.57,-59.08,-937.99,474.12,5.03,4.14,-3.24,-35.52,6190,0,20.4222,6.72151,-225.176,15422.2,-15629.9,-1463.85,-567.412,-68.4906,0,56
30982,800.29,770.77,755.22,756.66,770.74,-26.86,-809.08,670.41,14.48,-4,1.37,-67.26,6197,0,20.9689,-2.89031,-200.053,13938.8,-13623.2,-1084.29,-566.097,-69.6752,0,56
31018,795.91,769.6,755.16,756.95,769.4,-88.38,-822.75,584.96,-5.45,-1.23,-1.45,-48.53,6205,0,25.739,4.91931,-272.893,18526.8,-19091.5,-2508.53,-567.956,-67.8924,0,56
31054,798.62,771.33,755.38,757.67,770.75,-62.99,-906.25,534.18,15.32,-3.28,-2.08,-76.8,6212,0,21.6768,-9.41997,-258.896,18562.5,-18239,-997.412,-568.446,-71.7016,0,56
31090,798.3,770.06,755.29,757.43,770.27,-78.61,-807.13,619.63,-5.44,-1.83,3.45,-63.96,6219,0,20.7032,-5.28093,-250.918,17023.8,-17809.1,-1314.34,-568.976,-67.8488,0,56
31126,798.97,770.73,755.43,758.01,770.78,-94.73,-851.07,553.71,5.72,-3.27,-0.91,-76.99,6226,0,21.8455,7.35475,-289.305,18300.6,-20909.8,-2972.91,-570.277,-63.2571,0,56
31165,804.66,771.18,755.54,758.74,772.53,-9.77,-726.56,652.34,11.13,-10.86,1.6,-108.13,6234,0,17.8426,-9.25414,-261.916,17747.2,-19232,-1285.73,-571.429,-67.7564,0,56
31201,802.63,770.06,755.52,758.73,771.73,-59.57,-774.41,624.02,-1.19,-1.1,1.19,-92.42,6241,0,26.4183,0.614907,-327.436,21429.6,-24373.4,-2442.28,-572.435,-65.4467,0,56
31237,805.5,770.24,755.6,759.47,772.7,-53.22,-811.04,674.32,7.03,-6.44,-1.29,-112.51,6248,0,24.1162,-2.93729,-323.599,21005.8,-24653,-2038.83,-574.185,-64.9164,0,56
31273,804.18,770.57,755.5,760.27,772.63,-65.43,-786.62,651.37,7.42,-4.21,1.58,-124.96,6256,0,23.7602,-10.8398,-333.554,22709.9,-25811.9,-1135.09,-575.385,-68.0851,0,56
31309,803.77,771.01,755.61,760.84,772.81,-77.64,-796.87,651.37,9.44,3.27,-3.54,-132.73,6263,0,20.5795,-8.62577,-339.336,21805.4,-26525.8,-1263.45,-576.169,-64.2601,0,56
31345,802.75,771.89,755.73,761.91,773.07,-51.27,-816.41,598.63,-2.24,0.4,0.6,-149.2,6270,0,14.2141,-11.49,-330.101,20363.2,-25854.8,-928.622,-576.324,-61.6874,0,56
31384,801.49,773.43,755.86,763.76,773.64,-53.22,-810.55,612.3,5,-1.52,-1.54,-181.06,6278,0,12.6296,-10.013,-337.707,19682.8,-26433.2,-1258.04,-576.273,-58.2837,0,56
31420,800.56,774.61,755.89,764.45,773.88,-30.27,-779.79,652.83,2.3,1.76,-1.38,-196.71,6285,0,10.5405,-5.5163,-345.877,18227.2,-27058.7,-2047.93,-576.232,-52.7002,0,56
31456,799.09,776.45,756.01,765.9,774.36,-65.43,-819.34,600.59,-4.29,-3.76,-3.96,-224.8,6292,0,8.67832,-5.01926,-357.117,16577.1,-27771.1,-2244.18,-575.765,-46.4193,0,56
31492,795.16,778.56,756.31,767.24,774.32,-56.64,-805.18,655.27,-10.94,-0.41,-2.36,-240.38,6299,0,7.15395,-3.15316,-365.593,15938.6,-28239.7,-2507.51,-575.243,-43.5959,0,56
31528,791.47,780.26,756.47,767.96,774.04,-58.59,-791.99,632.81,-8.02,-0.11,-0.61,-248.18,6307,0,5.97335,2.28208,-369.261,12689,-27919.8,-3037.95,-573.61,-34.3613,0,56
31565,789.62,781.06,756.56,768.47,773.93,-23.93,-785.16,661.13,-0.99,-1.34,-2.87,-253.43,6314,0,6.20456,7.06251,-362.275,9234.27,-26834.9,-3601.56,-572.073,-25.4891,0,56
31604,788.82,781.8,756.6,768.57,773.95,-42.48,-804.69,640.14,-2.52,0.77,-2.63,-257.3,6322,0,6.14169,12.2481,-358.874,6885.24,-26316.7,-4302.49,-571.332,-19.1859,0,56
31640,789.11,782.37,756.65,768.76,774.23,-32.23,-779.3,662.6,4.66,5.44,-1.24,-264.25,6329,0,5.05293,11.3103,-357.474,6121.22,-26008.8,-4192.69,-570.757,-17.1235,0,56
31676,788.9,783.29,756.81,768.79,774.45,-51.27,-807.62,596.68,0.22,1.98,-0.21,-267.41,6336,0,4.1135,11.6097,-357.605,5939.11,-25895.9,-4366.31,-570.415,-16.6082,0,56
31712,789.59,784.35,756.81,768.78,774.88,-56.64,-809.57,620.12,-1.5,-0.25,-3.24,-277.97,6343,0,4.63804,7.33543,-367.525,6439.7,-26404.9,-4108.33,-569.845,-17.522,0,56
31748,789.86,784.99,756.9,768.92,775.17,-35.64,-803.22,628.91,-3.49,2.88,-0.59,-284.12,6351,0,5.91603,7.46922,-373.809,6039.01,-26710.3,-4129.36,-569.455,-16.1544,0,56
31787,789.03,785.58,756.98,769.03,775.16,-35.64,-805.66,630.37,-3.15,-1.82,0.28,-285.41,6358,0,8.42937,1.62994,-385.043,7061.32,-27272.6,-3594.34,-568.83,-18.3393,0,56
31824,787.82,785.73,756.96,769.08,774.9,-54.69,-814.94,637.21,1.42,1.24,-0.37,-283.84,6366,0,12.4853,1.06821,-383.095,6188.73,-26680.6,-3224.75,-567.645,-16.1546,0,56
31860,786.14,785.57,757.04,769.01,774.44,-22.95,-783.2,653.81,-0.56,1.04,-1.1,-273.68,6373,0,14.735,2.25886,-380.187,5428.96,-26211.9,-3087.75,-566.945,-14.2798,0,56
31896,785.4,785.2,756.99,768.76,774.09,-20.51,-798.83,621.09,2.5,0.31,0.28,-265.92,6380,0,16.9654,6.0549,-368.887,4141.25,-25334.4,-3226.28,-566.678,-11.2252,0,56
31932,785.13,785.13,757.03,768.75,774.01,-58.59,-843.75,592.77,-1.47,2.29,1.42,-263.18,6387,0,20.127,6.3599,-358.104,3505.77,-24457.6,-2798.84,-566.298,-9.78964,0,56
31968,784.17,785.06,756.98,768.59,773.7,-52.25,-796.39,641.6,-1.31,0.06,2.18,-258.15,6395,0,23.4752,-0.931193,-353.725,4101.96,-23880.5,-1709.96,-565.511,-11.5968,0,56
32007,784.21,784.72,756.93,768.18,773.51,-53.22,-757.81,649.9,2.32,1.53,0.24,-250.73,6402,0,28.7175,-0.465494,-347.849,3669.63,-23157.7,-1373.37,-564.574,-10.5494,0,56
32043,784.67,783.92,756.85,767.59,773.26,-70.31,-813.96,617.19,-2.29,0.3,1.4,-239.34,6410,0,31.969,-0.720346,-344.738,3486.3,-22898.3,-1215.27,-564.422,-10.1129,0,56
32079,785.65,782.59,756.68,766.96,772.97,-61.04,-811.04,603.52,1.87,-1.59,-1.01,-227.03,6417,0,35.6761,-5.43884,-342.207,4427.89,-22526,-427.913,-563.826,-12.9396,0,56
32115,787.96,781.04,756.57,765.97,772.89,-35.64,-800.78,626.95,8.06,1.72,1.4,-210.47,6424,0,36.5892,-4.81094,-333.123,5385.97,-21877,77.9304,-563.672,-16.17,0,56
32151,789.6,779.35,756.47,764.84,772.57,-55.66,-818.36,634.77,4.76,5.05,-0.65,-188.62,6431,0,35.3337,-6.50272,-331.364,7208.75,-22216,318.345,-565.044,-21.755,0,56
32188,790.45,777.84,756.25,763.77,772.08,-55.18,-822.27,619.63,-0.69,2.12,-2.32,-169.11,6439,0,34.0197,-7.52896,-324.716,9419.21,-22149.6,191.426,-566.212,-29.0089,0,56
32226,789.66,776.42,756.08,762.73,771.23,-57.13,-795.9,641.6,-1.5,3.45,-3.3,-143.92,6446,0,31.8414,-3.46715,-310.697,10440.9,-21345.7,-151.802,-566.703,-33.6055,0,56
32262,787.48,775.99,756.07,762.37,770.48,-50.78,-814.94,627.93,-2.89,4.79,-3.85,-127.82,6453,0,30.2305,-3.99348,-293.433,10966.3,-20204,-264.604,-566.852,-37.3749,0,56
32299,785.54,775.29,756.1,761.96,769.72,-50.29,-795.9,651.37,0.51,3.27,0.48,-108.97,6461,0,27.3108,-1.48478,-269.178,9993.09,-18512.8,-1064.73,-566.775,-37.1241,0,56
32335,781.64,774.47,756.01,761.39,768.38,-76.17,-796.87,639.65,-9.27,0.74,0.37,-82.67,6468,0,25.2867,4.35719,-253.027,8445.33,-17312.5,-1679.12,-566.421,-33.3771,0,56
32371,777.5,773.7,755.85,760.85,766.98,-51.76,-798.83,605.47,-12.44,0.41,-1.7,-58.49,6475,0,21.6961,2.44295,-230.355,7279.43,-15729.9,-1543.01,-566.284,-31.6013,0,56
32407,776.76,773,755.84,760.61,766.55,-61.52,-816.89,616.21,-1.44,-0.96,0.55,-46.93,6482,0,17.7908,1.52918,-199.657,5299.68,-13438.3,-1657.65,-565.305,-26.5443,0,56
32446,774.55,772.86,755.79,760.66,765.97,-44.92,-817.87,608.4,-3.5,-3.63,-1.29,-40.19,6490,0,17.5777,4.60434,-182.648,4517.18,-12045.6,-1693.12,-563.95,-24.7328,0,56
32482,776.74,772.38,755.77,760.68,766.39,-42.48,-788.57,621.09,9.4,4.87,1.15,-44.69,6497,0,16.4009,1.47584,-174.473,4364.11,-11511,-1352.28,-563.975,-25.0135,0,56
32518,780.83,772.7,755.73,760.58,767.46,-95.7,-843.75,581.05,5.33,5.27,-0.86,-60.76,6505,0,13.6008,3.73688,-174.871,4368.43,-11714.3,-1539.56,-564.986,-24.9796,0,56
32554,784.62,773.33,755.75,760.32,768.5,-40.53,-771.48,624.51,3.69,1.4,-1.73,-74.53,6512,0,12.9723,-2.13585,-204.019,7803.21,-14108.7,-1194.24,-567.152,-38.2424,0,56
32590,789.46,774.13,755.7,759.89,769.79,-49.32,-792.48,632.32,-1.87,1.66,1.24,-92.33,6519,0,13.9653,-1.59233,-224.724,9570.28,-15629.3,-1465.3,-567.55,-42.5851,0,56
32626,792.13,775.36,755.72,759.9,770.77,-81.05,-852.54,574.71,-8,6.1,-0.71,-111.13,6526,0,17.8842,-3.75854,-252.319,12339.6,-17459,-1549.69,-567.194,-48.901,0,56
32665,793.65,775.84,755.78,760.32,771.4,-66.89,-823.73,626.46,4.4,-1.07,-0.35,-124.85,6534,0,23.8512,-6.45921,-274.446,14494.5,-18630.4,-1319.53,-565.885,-52.8118,0,56
32701,793.11,776.62,755.93,761.55,771.8,-51.76,-805.18,645.51,9.11,-4.83,-0.43,-143.85,6541,0,26.7786,-10.2132,-287.521,15151.1,-19380.2,-1098.77,-565.404,-52.6966,0,56
32737,790.78,777.46,756.1,762.34,771.67,-49.8,-793.95,622.56,1.85,-1.26,0.05,-149.78,6548,0,25.6487,-8.56124,-296.277,15117.9,-20244.8,-1317.74,-566.331,-51.0266,0,56
32773,789.88,777.46,756.07,762.52,771.48,-65.92,-803.22,637.7,-0.51,1.79,-0.6,-150.07,6556,0,26.3679,1.08828,-299.221,12081.4,-20450,-1883.96,-566.344,-40.3765,0,56
32809,786.98,777.89,756.23,763.73,771.21,-69.82,-808.11,614.75,-0.04,-6.47,-1.17,-157.43,6563,0,25.7119,1.84783,-297.348,10673.6,-20227.4,-1935.37,-566.026,-35.8961,0,56
32848,784.03,778.53,756.22,763.87,770.66,-39.55,-768.07,639.16,-2.16,0.44,2.27,-154.8,6571,0,23.9307,0.468884,-289.791,9446.34,-19733.8,-1792.49,-566.096,-32.5957,0,56
32884,783.59,778.53,756.24,764.1,770.62,-72.75,-801.76,607.42,-5.12,3.09,-1.23,-156.17,6578,0,21.9993,3.45362,-281.605,6693.32,-19165.8,-2082.39,-566.059,-23.7682,0,56
