currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2571,757.35,763.02,754.83,757.90,758.27,26.37,-882.81,505.86,-4.25,-32.98,9.26
2602,757.22,762.94,754.79,757.88,758.21,61.04,-859.37,504.88,9.49,-33.18,5.96
2633,757.21,762.91,754.82,757.86,758.20,79.59,-838.87,468.75,4.26,-33.47,9.62
2664,757.17,762.86,754.78,757.78,758.15,36.13,-843.26,431.15,0.07,-26.40,15.75
2695,757.08,762.93,754.78,757.83,758.16,-12.70,-850.10,391.60,-5.34,-26.77,15.51
2725,756.99,762.95,754.82,757.91,758.17,-33.20,-856.93,330.08,-14.98,-28.56,13.02
2756,756.91,762.85,754.92,758.17,758.21,-288.09,-881.84,346.68,13.24,-16.48,62.47
2787,756.73,762.85,755.05,758.68,758.33,136.72,-1259.28,325.20,-70.60,8.66,57.95
2818,756.42,762.96,755.33,760.11,758.71,121.58,-856.93,506.84,43.09,17.12,42.13
2849,756.90,763.65,755.53,762.05,759.54,181.15,-600.59,484.37,79.08,37.37,33.27
2880,767.30,764.18,755.89,764.07,762.86,458.50,-1050.29,-127.93,59.05,-37.89,-14.57
2911,784.13,764.99,756.12,765.59,767.71,-263.67,-1146.97,568.36,-16.92,3.54,-7.19
2942,789.47,765.57,756.40,766.61,769.51,-149.41,-1085.94,441.41,-18.38,6.76,0.69
2973,801.92,766.23,756.51,767.90,773.14,-67.87,-867.68,550.29,-0.59,1.57,0.72
3003,822.00,767.05,756.64,768.65,778.59,-63.48,-797.85,647.46,1.44,10.74,-4.13
3034,836.48,767.64,756.71,768.34,782.29,-26.37,-820.80,625.49,-4.48,5.82,-2.51
3064,841.83,767.81,756.63,767.61,783.47,-34.67,-820.80,610.84,-8.31,1.96,-2.83
3095,844.11,767.97,756.44,765.92,783.61,-41.50,-778.32,656.25,-10.73,4.60,-1.97
3125,844.77,768.09,756.22,764.33,783.35,-14.65,-814.94,615.72,-22.57,9.06,-2.24
3155,845.54,768.16,756.05,763.51,783.32,-37.11,-840.82,581.54,-16.70,4.72,-0.91
3186,847.87,768.18,756.03,763.08,783.79,-48.34,-844.73,599.61,-6.62,4.46,0.28
3217,852.54,768.49,755.93,762.35,784.83,-38.57,-834.47,612.79,-16.59,7.50,-0.66
3248,858.33,768.76,755.87,762.13,786.27,-54.69,-857.42,560.06,-16.94,5.18,-1.08
3278,862.86,768.97,755.71,762.00,787.38,-29.30,-847.17,566.89,-9.05,-0.12,0.01
3309,864.69,769.06,755.75,761.85,787.84,-45.90,-836.43,567.87,-9.54,-0.04,0.28
3340,865.40,769.29,755.77,761.82,788.07,-42.48,-846.19,584.96,-10.28,3.66,2.08
3370,866.64,769.37,755.71,761.79,788.38,-45.90,-851.07,560.06,-4.60,0.79,-0.44
3401,868.51,769.44,755.68,761.88,788.88,-51.27,-858.40,559.08,-1.46,-0.98,0.43
3432,868.66,769.22,755.65,761.71,788.81,-37.60,-849.12,576.66,-4.02,0.53,1.95
3463,868.97,769.24,755.66,761.53,788.85,-68.85,-851.56,565.43,-2.07,0.80,-1.32
3494,869.24,769.16,755.62,761.62,788.91,-43.46,-872.56,552.73,-1.26,-1.01,-0.80
3525,869.29,768.99,755.73,761.70,788.93,-52.25,-868.16,570.80,4.53,0.82,-2.29
3556,869.64,768.97,755.70,761.70,789.00,-58.11,-849.61,575.68,2.30,3.87,0.49
3587,870.19,768.87,755.63,761.49,789.05,-48.83,-859.86,570.31,-0.78,1.53,-0.32
3617,869.96,768.69,755.57,761.45,788.92,-41.50,-852.54,560.06,-0.12,-1.08,0.89
3648,869.11,768.46,755.59,761.42,788.65,-48.34,-868.65,558.11,2.34,-2.24,1.40
3679,865.30,768.06,755.56,761.02,787.49,-60.06,-845.21,579.10,-0.62,-2.95,2.09
3710,855.89,767.37,755.47,760.54,784.82,-40.04,-851.56,570.31,-6.87,-5.86,3.40
3741,843.40,766.70,755.30,759.92,781.33,-49.32,-835.94,566.41,-9.85,-1.93,2.68
3772,830.84,766.27,755.17,759.02,777.82,-31.25,-837.89,583.50,-16.93,1.07,2.33
3803,815.99,765.82,755.11,758.42,773.83,-18.07,-828.61,601.56,-26.81,4.63,2.36
3834,797.74,765.28,754.92,758.06,769.00,-46.39,-911.13,506.35,-40.38,6.99,6.55
3865,780.98,764.66,754.89,757.90,764.61,65.92,-901.86,576.17,-37.81,5.68,21.05
3896,769.70,764.08,754.81,757.74,761.58,-59.57,-931.15,639.65,-27.08,20.74,37.34
3927,763.35,763.92,754.84,757.78,759.97,348.14,-907.71,562.50,24.48,28.76,34.57
3958,759.86,763.68,754.78,757.82,759.03,494.63,-686.04,532.71,-1.14,26.47,1.77
3989,759.17,763.47,754.81,757.76,758.80,278.32,-1094.24,523.44,17.74,-2.21,-31.37
4020,759.08,763.55,754.82,757.73,758.80,229.00,-824.71,576.17,18.11,-3.79,-20.73
4051,758.81,763.55,754.79,757.76,758.73,67.38,-894.53,545.41,31.62,-2.28,-13.60
4082,758.75,763.49,754.79,757.73,758.69,21.00,-722.66,494.63,16.26,4.75,-36.27
4113,758.66,763.56,754.73,757.68,758.66,-109.37,-920.41,553.22,1.21,21.92,-38.35
4144,758.63,763.54,754.77,757.72,758.66,-219.73,-915.53,580.08,26.50,23.31,-22.33
4175,758.49,763.54,754.79,757.61,758.61,-275.88,-806.15,500.00,30.12,22.27,-22.66
4205,758.45,763.55,754.76,757.61,758.59,-284.18,-872.56,484.86,9.79,19.97,-21.63
4236,758.41,763.47,754.76,757.69,758.58,-313.48,-821.29,447.27,11.41,8.14,-22.51
4267,758.22,763.51,754.82,757.70,758.56,-223.63,-845.21,443.36,-9.47,19.61,-29.65
4298,758.23,763.54,754.77,757.66,758.55,-165.04,-996.09,453.12,-5.97,25.35,-25.60
4329,758.00,763.49,754.75,757.71,758.49,-171.87,-878.91,374.02,-16.05,28.15,-18.56
4360,758.00,763.34,754.80,757.82,758.49,-298.34,-833.50,364.75,-44.56,32.97,-10.36
4391,757.97,763.37,754.78,757.82,758.48,-363.28,-891.11,492.68,29.78,5.97,12.22
4422,759.26,763.27,754.85,757.88,758.82,-217.29,-926.27,454.10,21.88,-26.36,-10.56
4453,760.27,763.32,754.82,758.09,759.13,-91.80,-840.33,525.88,16.70,9.31,-1.77
4484,760.87,763.36,754.88,758.34,759.36,-31.74,-881.84,506.35,16.35,-1.85,-3.24
4515,761.53,763.28,755.07,758.55,759.61,-25.39,-851.56,579.59,18.35,-9.97,-0.79
4546,762.34,763.29,755.08,758.82,759.88,-51.27,-853.52,558.59,16.66,0.59,-1.02
4576,763.51,763.38,755.19,759.12,760.30,-24.90,-831.54,587.40,10.58,1.84,1.00
4607,764.82,763.55,755.24,759.53,760.78,-54.20,-871.58,565.92,8.00,-5.08,-1.36
4637,765.40,763.54,755.31,759.86,761.03,-23.93,-840.33,599.61,6.47,-2.87,-1.53
4667,765.83,763.71,755.27,759.98,761.19,-36.62,-822.75,587.89,4.07,-1.40,-3.27
4698,766.77,763.79,755.28,760.15,761.50,-29.30,-821.29,587.40,5.31,2.58,-0.04
4728,768.39,763.92,755.51,760.46,762.07,-32.23,-847.17,580.08,7.98,-0.56,1.53
4759,771.70,764.24,755.49,760.97,763.10,-33.69,-850.59,581.05,14.58,-3.51,-0.99
4790,775.73,764.38,755.55,761.64,764.33,-38.09,-827.15,593.26,15.16,-0.57,-1.01
4821,779.84,764.54,755.68,762.39,765.61,-23.93,-817.38,612.30,8.91,0.57,-2.32
4851,784.74,764.85,755.78,763.01,767.10,-30.76,-822.27,610.84,6.31,1.98,-1.56
4882,789.88,765.13,755.91,763.61,768.63,-52.73,-826.17,597.66,6.00,0.27,-0.85
4912,794.48,765.20,755.95,764.43,770.02,-34.18,-824.71,603.03,6.83,-2.21,-1.08
4943,798.10,765.42,756.02,764.76,771.08,-36.62,-824.71,606.45,2.53,0.47,-1.81
4974,800.92,765.43,756.11,764.86,771.83,-27.34,-809.08,604.49,3.77,-1.76,2.77
5005,803.23,765.51,756.14,764.86,772.43,-31.25,-815.92,614.26,1.05,1.08,-1.12
5036,804.06,765.49,756.13,764.99,772.67,-47.85,-821.78,605.96,1.63,1.01,-0.22
5067,804.95,765.49,756.09,765.15,772.92,-32.71,-806.64,618.16,3.16,1.29,-0.66
5097,805.29,765.55,756.10,765.16,773.03,-36.62,-808.59,627.93,-2.18,-0.35,-1.98
5130,805.39,765.45,756.07,765.11,773.00,-18.55,-818.85,622.56,-0.22,-0.29,-1.32
5161,805.47,765.56,756.12,765.14,773.07,-37.60,-817.87,605.47,-0.36,-1.00,-0.12
5192,804.78,765.50,756.18,765.19,772.91,-39.55,-809.57,628.91,-0.50,-0.50,-0.34
5223,803.74,765.40,756.10,765.16,772.60,-34.18,-821.29,618.65,-2.06,-1.46,0.79
5254,803.25,765.37,756.07,764.96,772.41,-34.67,-806.64,624.51,0.29,0.42,0.08
5285,802.68,765.41,756.12,764.70,772.23,-35.16,-834.96,617.19,-2.89,0.82,-0.56
5316,801.80,765.27,756.08,764.32,771.87,-23.93,-802.25,629.88,-1.02,2.00,1.37
5347,800.95,765.19,756.00,763.85,771.50,-42.48,-819.34,623.54,-3.73,-1.82,1.47
5378,799.34,765.20,755.93,763.39,770.96,-28.32,-815.43,623.05,-3.40,-2.08,0.54
5409,797.24,765.03,755.80,762.87,770.23,-32.23,-823.24,621.58,-5.79,-0.15,0.91
5440,793.89,764.87,755.73,762.16,769.16,-25.88,-807.62,616.70,-6.57,1.38,-0.40
5471,788.06,764.65,755.63,761.25,767.40,-26.86,-807.13,614.75,-13.73,1.15,2.53
5502,779.81,764.24,755.54,760.10,764.92,-47.85,-824.71,614.26,-25.51,4.91,0.03
5532,770.93,764.01,755.28,759.05,762.32,-59.08,-838.38,602.54,-40.25,7.18,-5.05
5563,763.14,763.69,755.04,758.38,760.06,-58.59,-870.61,566.41,-68.57,1.99,-9.30
5594,758.73,763.41,754.97,757.99,758.78,56.15,-827.64,506.84,-88.99,14.27,-9.25
5625,758.06,763.50,754.87,757.75,758.54,48.83,-925.29,576.17,-70.87,38.24,-48.31
5656,757.95,763.53,754.84,757.76,758.52,-124.02,-1418.46,612.30,0.24,21.47,-12.55
5687,757.73,763.44,754.86,757.73,758.44,-30.27,-814.94,482.42,13.89,15.43,8.56
5718,757.64,763.35,754.75,757.71,758.36,-12.70,-875.49,413.09,3.06,2.63,-11.93
5749,757.63,763.36,754.82,757.71,758.38,17.58,-809.57,408.69,-8.53,0.50,-13.66
5780,757.58,763.40,754.76,757.68,758.36,-9.77,-831.05,437.01,-15.79,9.40,-23.75
5811,757.54,763.39,754.72,757.69,758.34,-4.88,-862.30,425.78,-9.45,9.08,-30.42
5842,757.45,763.25,754.77,757.67,758.28,18.55,-887.70,439.94,5.24,4.31,-37.44
5873,757.43,763.24,754.67,757.61,758.24,27.34,-927.73,439.94,2.93,12.99,-13.64
5904,757.36,763.32,754.78,757.63,758.27,32.23,-825.68,411.13,9.40,8.24,-7.10
5935,757.28,763.18,754.77,757.73,758.24,43.95,-821.78,417.48,-0.11,5.72,-14.42
5966,757.33,763.16,754.71,757.68,758.22,6.35,-813.48,409.18,1.54,-2.27,-17.17
5997,757.29,763.20,754.82,757.64,758.24,48.34,-830.08,432.13,-10.53,-8.70,-5.97
6028,757.29,763.12,754.80,757.68,758.22,43.95,-881.84,450.68,-5.44,-8.52,7.78
6059,757.21,763.16,754.79,757.66,758.21,65.92,-871.58,448.73,-1.40,-7.79,7.42
6090,757.18,763.13,754.79,757.70,758.20,43.95,-887.70,445.31,5.18,-10.06,4.40
6121,757.15,763.16,754.79,757.62,758.18,4.88,-932.13,429.20,-0.70,-18.31,17.50
6151,757.11,763.20,754.82,757.66,758.20,7.32,-902.83,416.50,-5.37,-26.00,23.41
6181,757.14,763.16,754.81,757.68,758.20,8.79,-954.59,420.41,-6.40,-29.08,18.70
6212,757.00,763.18,754.74,757.66,758.15,27.83,-942.38,428.22,-7.98,-25.17,15.56
6242,757.12,763.23,754.83,757.54,758.18,31.25,-969.73,440.92,-6.35,-13.98,12.81
6273,757.08,763.26,754.79,757.62,758.19,-0.49,-962.40,456.05,-4.23,4.37,8.61
6303,757.13,763.26,754.86,757.63,758.22,-13.18,-957.52,469.73,-0.82,8.46,4.24
6334,757.07,763.30,754.75,757.57,758.17,-37.11,-930.66,449.71,5.44,5.48,-2.32
6365,757.07,763.27,754.77,757.46,758.14,-26.86,-922.36,473.14,-2.17,5.85,-0.71
6395,757.07,763.29,754.76,757.60,758.18,-42.48,-909.18,487.79,3.27,1.45,8.29
6426,757.10,763.24,754.73,757.52,758.15,-30.76,-896.00,489.26,-1.61,5.94,5.76
6457,757.08,763.20,754.70,757.57,758.14,-32.71,-902.34,475.10,6.20,-2.78,9.11
6487,757.08,763.22,754.74,757.55,758.15,5.37,-874.02,458.01,0.38,-5.27,1.60
6518,757.04,763.22,754.81,757.56,758.16,1.46,-900.39,478.52,-7.17,-4.26,8.15
6548,757.09,763.19,754.81,757.59,758.17,21.97,-930.18,487.79,2.94,-6.89,9.78
6579,757.04,763.20,754.77,757.55,758.14,26.86,-892.58,472.17,3.07,-10.24,11.18
6610,756.96,763.19,754.81,757.49,758.11,42.97,-888.18,457.03,-1.77,-5.44,3.26
6641,757.04,763.25,754.70,757.57,758.14,8.79,-947.75,461.91,-0.74,-3.69,0.56
6672,756.97,763.20,754.79,757.48,758.11,12.70,-918.95,434.08,-0.66,-5.53,0.88
6703,757.02,763.22,754.74,757.48,758.12,17.58,-940.92,430.66,1.04,-8.44,-4.01
6734,756.94,763.17,754.78,757.50,758.10,10.74,-936.04,418.95,-1.82,-5.21,-7.95
6765,757.02,763.21,754.74,757.50,758.12,18.55,-939.45,430.18,-4.47,3.18,-9.53
6796,756.98,763.19,754.71,757.57,758.11,10.25,-942.38,430.66,11.13,7.81,-8.60
6827,756.95,763.18,754.77,757.50,758.10,9.28,-878.42,440.43,6.98,16.29,-12.78
6858,756.93,763.22,754.78,757.52,758.11,-63.48,-948.24,491.70,12.45,25.36,1.70
6889,756.98,763.17,754.81,757.45,758.10,-54.20,-859.37,464.84,13.65,11.95,1.79
6920,756.90,763.20,754.78,757.51,758.10,-42.48,-892.09,426.76,7.14,0.01,3.85
6951,756.97,763.20,754.75,757.48,758.10,-25.39,-919.43,472.66,-7.31,-0.54,9.74
6982,756.92,763.14,754.83,757.48,758.10,-34.18,-958.50,491.70,1.68,-7.08,13.85
7013,756.98,763.19,754.80,757.39,758.09,3.42,-939.94,467.29,8.16,-11.72,6.67
7044,756.92,763.22,754.81,757.39,758.09,28.32,-939.94,488.77,5.19,-2.01,1.75
7075,756.90,763.18,754.77,757.44,758.07,-4.39,-944.34,499.51,9.24,7.72,0.44
7106,756.91,763.16,754.76,757.39,758.06,-1.46,-893.07,496.58,9.97,3.19,-3.63
7137,756.91,763.21,754.70,757.37,758.05,-21.97,-898.44,498.05,5.95,7.98,-6.46
7168,756.92,763.22,754.75,757.42,758.08,-46.39,-897.46,494.63,5.79,6.98,-6.79
7198,756.94,763.15,754.79,757.41,758.07,-27.34,-866.21,511.72,3.15,-0.84,-5.73
7229,756.91,763.20,754.75,757.46,758.08,-41.99,-866.21,488.77,3.20,-0.29,-6.40
7261,756.96,763.13,754.73,757.34,758.04,-33.69,-874.02,494.63,2.89,-2.25,-3.07
7292,756.94,763.17,754.77,757.41,758.07,-22.46,-905.76,488.77,2.49,-4.06,6.24
7323,756.90,763.27,754.82,757.39,758.10,-14.65,-888.18,481.45,-3.98,-11.82,2.85
7354,756.92,763.24,754.80,757.44,758.10,13.67,-924.32,487.30,-4.50,-12.49,1.52
7385,756.97,763.24,754.85,757.38,758.11,28.81,-894.04,507.32,-3.81,-4.98,-5.87
7416,756.94,763.26,754.81,757.48,758.12,0.98,-956.05,514.65,-1.40,-0.09,1.24
7447,756.96,763.15,754.77,757.44,758.08,-2.93,-889.16,495.61,4.42,-6.27,-2.82
7478,756.91,763.20,754.84,757.39,758.08,12.21,-913.09,496.58,-1.85,-6.02,-3.40
7509,756.87,763.16,754.77,757.42,758.06,3.42,-878.91,517.58,-2.24,-0.29,-7.34
7540,756.87,763.17,754.75,757.48,758.07,-38.09,-922.85,525.88,0.89,-1.25,-1.62
7571,756.89,763.15,754.71,757.39,758.04,-25.39,-866.70,493.65,0.89,-6.63,-2.51
7601,756.86,763.12,754.75,757.44,758.04,-32.71,-892.09,491.21,-2.34,-4.21,-5.34
7633,756.92,763.22,754.79,757.42,758.09,-35.16,-892.58,507.32,-1.08,-3.11,-0.22
7664,756.93,763.14,754.77,757.43,758.07,-37.11,-896.00,503.42,2.98,-1.93,5.73
7695,756.89,763.09,754.80,757.41,758.05,-13.67,-878.91,471.19,-0.97,-5.43,2.86
7725,756.83,763.16,754.71,757.47,758.04,-3.42,-927.25,484.37,-3.27,-4.99,0.04
