currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
3723,750.33,756.13,755.28,755.82,754.39,119.14,-902.34,429.20,1.66,-0.49,2.34,-27.35
3757,750.26,756.10,755.31,755.83,754.38,97.17,-910.64,439.94,2.40,4.14,1.40,-26.19
3792,750.24,756.14,755.28,755.83,754.37,113.28,-918.46,433.59,0.53,4.06,0.02,-27.11
3826,750.21,756.07,755.33,755.88,754.37,117.68,-938.96,408.20,1.69,1.41,0.10,-26.05
3862,750.15,756.05,755.28,755.91,754.35,79.10,-886.23,436.04,-1.31,0.27,0.54,-27.29
3910,750.18,756.06,755.25,755.88,754.34,96.68,-924.32,381.35,-4.02,-3.15,1.21,-27.90
3944,750.15,756.10,755.27,755.82,754.33,109.37,-920.41,436.52,1.31,-1.37,0.27,-26.76
3978,750.10,756.07,755.30,755.83,754.32,120.12,-913.57,417.97,-0.35,0.49,1.03,-25.63
4012,750.12,756.07,755.25,755.88,754.33,101.56,-907.23,440.92,0.53,1.73,-1.21,-27.56
4046,750.13,756.06,755.33,755.84,754.34,105.47,-915.53,440.43,1.16,2.42,0.29,-25.04
4081,750.05,756.06,755.29,755.82,754.30,114.75,-923.34,423.34,-0.40,0.27,1.05,-25.46
4115,750.20,756.08,755.29,755.87,754.36,97.17,-919.43,426.76,2.78,-0.44,1.25,-26.83
4149,750.22,756.05,755.29,755.86,754.36,111.82,-892.58,434.08,-1.37,1.80,-0.47,-26.61
4183,750.22,756.03,755.27,755.82,754.34,99.61,-906.25,431.15,-2.14,-1.29,-0.96,-26.21
4217,750.18,756.19,755.34,755.83,754.39,110.84,-959.47,408.69,-5.65,0.09,-0.80,-25.88
4251,750.15,756.12,755.29,755.81,754.34,84.96,-868.65,426.27,-0.37,-0.86,-0.77,-26.33
4285,750.26,756.15,755.32,755.85,754.40,114.26,-909.67,424.32,1.28,1.05,-0.49,-26.47
4319,750.12,756.05,755.31,755.81,754.32,107.42,-942.38,410.16,1.19,2.61,0.39,-25.03
4353,750.16,756.06,755.25,755.78,754.31,112.30,-922.85,435.55,-0.33,0.22,0.39,-26.25
4387,750.22,756.11,755.30,755.78,754.35,123.05,-907.71,434.08,1.26,2.81,1.82,-25.62
4421,750.30,756.10,755.22,755.83,754.36,113.28,-941.41,395.02,14.51,4.63,-1.50,-28.61
4456,750.16,756.08,755.30,755.88,754.35,86.43,-861.82,495.61,-23.31,-3.47,0.80,-26.73
4490,750.12,756.16,755.26,755.79,754.33,164.55,-877.93,517.09,3.82,13.73,-2.63,-26.80
4524,750.17,756.07,755.23,755.85,754.33,135.25,-985.84,413.57,16.62,4.40,0.52,-28.08
4558,750.19,756.00,755.20,755.78,754.29,106.45,-851.07,527.83,1.85,0.99,-1.69,-27.18
4592,750.11,756.02,755.27,755.77,754.29,148.93,-977.05,376.95,-8.78,0.37,0.15,-25.18
4626,749.95,756.03,755.29,755.76,754.26,99.61,-914.55,452.64,7.51,5.16,0.57,-24.01
4660,749.91,756.00,755.28,755.86,754.26,93.26,-923.83,431.15,1.89,3.63,-0.02,-25.39
4694,749.90,756.01,755.23,755.84,754.24,109.37,-914.06,424.32,1.40,1.14,-0.73,-26.41
4728,749.94,755.91,755.23,755.85,754.23,97.17,-920.41,429.69,2.32,-0.98,-0.08,-25.71
4763,749.87,755.89,755.29,755.86,754.23,119.14,-909.67,425.78,4.16,3.99,1.82,-23.98
4796,749.76,755.89,755.28,755.88,754.20,65.92,-916.50,448.73,-1.63,2.15,-0.20,-24.38
4832,749.75,755.90,755.28,755.95,754.22,105.47,-902.83,439.94,7.90,0.21,-1.73,-25.36
4865,749.76,755.85,755.28,755.90,754.20,104.98,-904.30,431.64,0.42,-2.54,2.47,-24.21
4899,749.77,755.92,755.26,755.91,754.21,111.33,-906.74,432.62,-2.47,1.42,-1.33,-25.66
4932,749.72,755.91,755.26,755.93,754.20,125.00,-894.53,451.66,0.80,1.25,-2.64,-25.38
4966,749.78,755.85,755.27,755.92,754.20,245.61,-757.32,536.13,0.42,-1.35,-4.02,-24.93
5000,749.82,755.88,755.22,755.90,754.20,117.19,-934.57,523.93,-16.68,9.18,0.02,-26.26
5034,749.81,755.89,755.31,755.82,754.21,94.73,-962.40,428.22,10.89,5.77,-1.19,-22.86
5068,749.83,755.82,755.22,755.79,754.17,112.30,-883.30,442.38,-3.98,1.78,1.14,-24.04
5101,749.86,755.93,755.26,755.89,754.23,118.65,-913.09,442.38,-3.05,1.31,-1.74,-25.65
5135,749.75,755.93,755.29,755.82,754.20,118.65,-915.53,420.90,1.53,3.24,2.49,-23.59
5169,749.82,755.89,755.26,755.80,754.19,122.07,-900.88,448.73,-0.63,4.47,-2.04,-23.77
5203,749.87,755.90,755.27,755.79,754.21,96.19,-926.76,452.64,0.17,4.18,0.43,-23.63
5237,749.76,755.91,755.30,755.88,754.21,102.05,-902.34,419.92,-2.08,0.73,0.20,-24.11
5271,749.79,755.94,755.26,755.75,754.18,120.12,-898.93,446.29,-1.03,3.04,-0.09,-23.47
5305,749.81,755.86,755.25,755.83,754.19,109.86,-912.11,444.34,0.95,0.50,1.06,-24.36
5339,749.82,755.86,755.24,755.89,754.20,113.77,-902.83,436.52,-0.85,3.60,-0.27,-25.33
5373,749.92,755.93,755.27,755.79,754.22,109.86,-917.97,437.99,0.59,0.39,-0.69,-24.13
5408,749.87,755.84,755.26,755.85,754.21,102.05,-914.06,437.01,-0.80,1.39,-1.82,-24.43
5442,749.92,755.97,755.21,755.89,754.25,102.05,-920.90,441.89,1.47,1.11,0.72,-27.39
5476,749.95,755.95,755.27,755.91,754.27,111.82,-909.18,427.25,-2.56,0.11,2.08,-26.12
5510,749.95,755.90,755.23,755.79,754.22,106.45,-917.48,444.82,2.34,2.40,-0.84,-24.91
5544,749.91,755.91,755.26,755.83,754.23,108.89,-919.43,421.87,-2.51,3.23,3.37,-24.69
5578,749.97,755.89,755.32,755.83,754.25,114.26,-913.09,430.18,3.01,1.17,2.49,-23.16
5612,749.99,755.92,755.31,755.80,754.26,95.21,-894.04,459.96,0.63,0.25,0.67,-23.27
5646,750.01,755.91,755.22,755.85,754.25,110.35,-913.09,431.15,2.16,2.60,-0.51,-26.27
5680,750.06,755.95,755.28,755.89,754.30,109.37,-917.97,458.01,1.12,2.00,-0.61,-25.89
5715,750.09,755.93,755.26,755.87,754.29,123.54,-921.39,427.25,-1.14,0.75,-1.34,-26.10
5749,750.18,755.92,755.18,755.85,754.28,109.37,-909.18,446.29,-4.31,0.35,2.01,-27.95
5785,750.19,755.95,755.25,755.83,754.30,116.70,-914.55,429.20,-3.14,-1.44,2.05,-26.33
5819,750.10,756.01,755.19,755.84,754.29,115.23,-923.83,426.27,-5.60,0.98,-0.58,-27.99
5853,750.10,755.95,755.21,755.90,754.29,99.12,-918.95,404.30,-7.98,-0.82,0.85,-27.96
5887,750.14,755.91,755.25,755.82,754.28,91.80,-920.90,396.97,-7.17,1.12,1.32,-25.84
5921,750.13,755.99,755.28,755.87,754.32,115.23,-895.51,468.26,-7.98,1.79,-1.58,-26.09
5955,750.10,756.00,755.23,755.80,754.28,102.54,-936.04,435.55,-3.60,-2.32,1.87,-26.50
5989,750.14,755.96,755.15,755.77,754.25,113.77,-909.67,407.23,-1.84,-2.01,-1.11,-27.76
6023,750.11,756.01,755.18,755.77,754.27,106.45,-912.60,417.97,1.28,2.58,-0.39,-27.18
6058,750.11,755.93,755.08,755.78,754.22,112.30,-929.69,405.76,1.02,4.10,1.34,-29.26
6092,750.15,756.00,755.15,755.80,754.27,107.91,-916.50,403.81,4.76,3.16,0.31,-28.52
6126,750.11,755.99,755.17,755.82,754.27,105.47,-922.36,418.95,2.72,1.14,-0.29,-28.12
6160,750.20,756.00,755.25,755.78,754.30,101.56,-927.73,415.04,1.94,1.87,0.03,-25.99
6194,750.08,756.03,755.19,755.84,754.28,110.35,-912.11,426.27,5.59,4.25,-1.33,-28.08
6228,750.14,755.99,755.19,755.88,754.30,106.93,-925.78,430.18,1.62,1.40,-0.11,-28.46
6262,750.12,755.98,755.24,755.85,754.30,105.47,-902.83,431.64,-0.10,3.44,1.40,-26.81
6296,750.05,756.02,755.20,755.85,754.28,112.79,-905.27,412.11,-0.51,-1.00,-0.08,-27.85
6330,750.09,755.97,755.25,755.76,754.27,101.07,-923.83,430.18,-1.89,-1.61,-1.17,-24.92
