currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
28664,781,776.3,762.06,765.26,771.16,-71.29,-897.46,492.19,-1.34,0.01,2.3,5734,0,25.6407,6.50075,-291.447,14143.3,-9309.83,845.844,-530.944,-48.5282,0,72
28695,784.29,776.32,762.39,765.61,772.15,-66.41,-913.57,460.45,4.17,-2.24,1.22,5740,0,28.0639,10.3414,-306.226,15037.4,-9536.74,934.053,-530.143,-49.1049,0,72
28726,785.08,776.45,762.39,765.91,772.46,-53.22,-910.64,493.16,7.69,-4.31,-0.97,5746,0,29.083,7.82248,-307.083,17980.5,-9720.92,1510.68,-530.656,-58.5535,0,72
28757,788.74,776.47,761.84,765.13,773.05,-23.93,-875,523.93,3.94,-2.11,3.85,5752,0,28.3652,3.43627,-307.495,20612.3,-10264.4,2067.86,-532.381,-67.0326,0,72
28788,793.42,776.23,761.18,764.34,773.79,-54.2,-916.5,472.66,-6.09,1.26,0.66,5759,0,28.0432,8.60254,-325.872,21122.7,-10913.9,2309.62,-532.491,-64.819,0,72
28819,797.39,776.31,761.02,764.41,774.78,-44.92,-896.48,476.56,2.95,-1.38,-0.44,5765,0,27.8976,8.16355,-342.265,24466.4,-11879.5,2500.08,-533.708,-71.483,0,72
28850,803.14,776.54,760.94,763.86,776.12,-64.94,-898.93,464.84,0.95,2.82,0.24,5771,0,27.5306,-0.35592,-335.552,28404.5,-12012.1,2985.01,-534.798,-84.6502,0,72
28880,808.27,776.61,760.47,763.03,777.09,-41.99,-887.7,528.32,-5.62,4.12,-0.88,5777,0,26.9127,-1.3915,-339.8,31019.9,-12609.3,3186.3,-536.108,-91.2887,0,72
28911,811.62,776.64,759.82,762.59,777.67,-44.43,-891.11,485.35,-5.07,-0.27,0.95,5783,0,28.8013,-3.68674,-369.901,35711.1,-14044.7,3431.66,-536.969,-96.5419,0,72
28942,816.03,776.76,759.66,762.92,778.84,-56.15,-920.9,473.63,-0.2,-0.27,-0.05,5789,0,29.2986,-2.04603,-384.034,39616.9,-14888.9,3229.91,-537.77,-103.16,0,72
28973,816.48,776.79,759.72,763.01,779,-62.99,-904.79,469.73,-2.79,3.06,-3.72,5796,0,28.4944,-11.5047,-375.669,42409.7,-14901.1,3475.16,-538.666,-112.891,0,72
29004,815.16,776.97,759.84,763.3,778.82,-57.13,-872.07,506.84,-1.34,-0.09,-2.26,5802,0,31.0842,-14.6448,-389.653,45986.9,-15586.1,3905.34,-539,-118.02,0,72
29035,816.06,777.19,760,763.57,779.2,-44.92,-893.07,477.54,1.28,0.7,-2.86,5808,0,30.1711,-12.0668,-394.737,46238,-15931.5,3506.54,-539.36,-117.136,0,72
29066,816.86,777.24,760.08,763.76,779.49,-68.36,-919.92,474.61,1.55,0.64,0.56,5814,0,28.7794,-9.31332,-386.042,44268,-15470.5,3140.93,-539.075,-114.671,0,72
29097,815.63,777.2,759.98,763.79,779.15,-55.18,-848.63,518.55,1.01,3.15,-1.65,5820,0,28.7945,-6.16217,-400.182,45087,-15969.1,2868.92,-538.905,-112.666,0,72
