6777,819.05,752.59,748.55,755.27,768.86,409.67,-1668.95,-333.01,61.89,-44.03,188.87,-202.57
6816,831.25,754.19,748.65,755.93,772.50,-32.23,-1558.59,475.59,-45.93,-33.58,130.52,-282.11
6856,837.09,758.01,748.58,758.00,775.42,284.67,-1164.55,521.00,-27.27,-34.50,23.21,-306.34
6894,837.29,761.52,749.38,761.05,777.31,159.18,-796.39,524.90,38.19,4.95,10.37,-351.90
6932,830.13,765.67,751.04,764.43,777.82,178.22,-975.59,375.00,28.66,4.46,8.12,-385.09
6970,821.54,768.55,752.95,767.14,777.54,136.72,-906.25,410.16,15.49,-1.87,3.08,-486.19
7009,813.09,769.56,754.64,768.53,776.45,143.07,-900.88,433.59,1.92,-1.05,5.95,-449.90
7048,805.59,770.55,755.84,769.43,775.35,149.41,-919.43,426.27,1.38,-4.15,4.17,-432.89
7086,802.07,771.08,757.43,771.32,775.47,150.88,-932.62,409.67,8.89,-3.32,2.66,-464.50
7124,800.10,771.91,760.15,774.07,776.56,148.93,-906.74,421.39,14.08,0.37,2.89,-529.13
7163,797.36,772.58,763.74,777.01,777.67,129.39,-915.53,431.64,16.44,1.51,3.30,-606.93
7200,795.05,772.04,766.89,779.94,778.48,158.20,-912.60,433.11,15.60,1.60,-0.89,-654.12
7238,790.88,772.08,769.68,782.91,778.89,132.81,-889.16,446.78,9.89,0.14,0.96,-700.52
7279,781.85,773.96,771.83,785.94,778.40,143.07,-907.23,459.47,6.75,4.96,5.11,-729.60
7321,771.56,776.85,773.91,789.23,777.89,148.44,-933.59,434.57,6.13,3.57,5.97,-756.19
7359,763.40,779.10,775.70,791.54,777.44,124.02,-898.44,460.45,14.86,12.50,6.53,-772.36
7397,757.06,782.66,776.49,792.27,777.12,114.26,-890.62,497.56,-12.40,4.79,8.71,-793.25
7435,752.93,787.45,777.47,791.84,777.42,104.98,-877.93,477.54,-17.02,-1.98,13.13,-844.94
7473,750.35,792.47,777.28,790.41,777.63,165.04,-967.29,440.92,-30.69,-3.94,14.69,-875.63
7513,749.11,794.03,776.57,788.09,776.95,132.32,-951.66,435.06,-29.89,32.15,39.05,-847.60
7551,748.68,789.31,775.29,784.78,774.51,146.97,-1032.71,464.84,-46.80,34.56,42.53,-721.15
7589,748.18,780.11,773.56,781.03,770.72,127.44,-1068.36,376.95,-75.31,33.21,86.42,-575.08
7627,747.97,772.19,770.64,775.14,766.49,122.07,-1062.99,456.54,-85.09,26.09,130.54,-453.99
7666,747.77,766.89,764.93,766.93,761.63,-31.25,-1041.02,365.72,-101.18,35.52,177.73,-206.94
7704,747.61,761.74,757.68,761.08,757.03,-364.75,-1375.00,231.45,-36.40,56.98,183.38,-51.84
7744,747.54,757.15,752.69,757.80,753.80,-277.83,-822.27,95.21,9.82,47.08,157.41,-23.24
7783,747.37,754.40,749.66,755.59,751.75,85.45,-1327.64,272.95,34.69,9.73,89.01,-24.11
7821,747.45,752.93,749.06,755.18,751.15,129.88,-652.83,213.38,30.43,-20.67,-81.58,-22.56
7859,747.38,752.63,748.86,755.02,750.97,303.71,-261.72,182.13,18.21,-68.74,-88.68,-23.16
7897,747.39,752.38,748.74,754.78,750.82,212.89,-718.26,342.29,43.06,-115.60,-87.44,-21.58
7940,747.31,752.31,748.64,754.67,750.73,146.97,-796.39,288.09,67.14,-175.75,-124.21,-23.01
7978,747.30,752.22,748.47,754.66,750.66,198.24,-884.28,213.38,58.99,-147.78,-141.94,-27.47
