currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
2719,763.16,767.96,763.22,758.89,763.31,80.08,-875.98,507.81,-1.63,2.92,1.08,-13.57
2753,763.02,768.06,763.28,758.94,763.33,72.27,-890.62,521.97,2.64,2.73,0.80,-13.11
2787,762.82,768.19,763.37,758.99,763.34,71.29,-872.07,530.76,0.46,0.61,0.31,-11.86
2823,762.64,768.27,763.39,759.03,763.33,52.25,-870.12,522.46,-0.74,0.92,0.22,-12.20
2857,762.46,768.36,763.46,759.07,763.34,82.03,-882.32,516.11,0.72,2.31,-1.55,-11.12
2891,762.31,768.45,763.56,759.08,763.35,72.27,-884.28,526.86,-0.13,-0.85,0.39,-8.88
2925,762.02,768.66,763.61,759.07,763.34,63.96,-868.16,529.79,0.57,1.33,1.86,-8.28
2959,761.77,768.67,763.76,759.27,763.37,63.96,-875.98,532.71,-2.29,2.90,1.15,-6.63
2993,761.68,768.80,763.76,759.29,763.38,57.62,-872.56,523.93,-0.98,0.65,1.57,-7.52
3028,761.66,768.82,763.83,759.28,763.40,64.45,-867.68,513.18,3.57,1.42,0.18,-5.90
3062,761.76,768.92,763.86,759.24,763.44,64.45,-877.93,527.34,-1.15,4.76,-1.14,-5.68
3096,761.76,768.71,763.87,759.26,763.40,60.06,-868.65,522.46,0.38,1.64,-1.69,-4.19
3130,761.91,768.70,763.79,759.22,763.41,60.06,-871.09,527.83,-1.38,2.22,0.89,-6.03
3163,762.02,768.60,763.73,759.15,763.38,70.31,-868.65,519.04,-0.49,0.99,-0.65,-6.08
3197,762.23,768.48,763.67,759.12,763.37,75.20,-870.61,527.83,-1.90,-0.02,-0.28,-6.81
3230,762.48,768.35,763.67,759.07,763.39,70.31,-872.56,532.23,-1.40,2.67,-1.44,-5.75
3264,762.70,768.29,763.51,759.02,763.38,73.24,-872.07,531.25,-0.30,0.11,0.30,-9.40
3297,762.95,768.18,763.48,758.89,763.37,57.13,-867.68,520.51,0.54,1.83,2.02,-8.13
3332,763.17,768.04,763.49,758.86,763.39,76.66,-863.28,521.00,0.52,-1.31,0.02,-7.10
3366,763.47,767.90,763.37,758.80,763.38,74.71,-862.79,514.16,-2.59,0.85,-0.44,-9.01
3399,763.51,767.83,763.34,758.76,763.36,80.57,-869.14,512.70,-0.18,0.56,-1.43,-8.79
3433,763.57,767.85,763.33,758.67,763.36,62.50,-878.91,517.58,0.67,1.43,0.59,-8.22
3467,763.55,767.87,763.36,758.77,763.39,73.24,-878.42,530.27,0.02,3.12,2.22,-9.00
3501,763.45,767.92,763.34,758.72,763.36,62.99,-865.72,514.65,-0.34,1.34,-1.26,-8.81
3535,763.41,768.00,763.34,758.70,763.36,58.11,-860.35,520.51,0.34,1.63,4.51,-8.78
3569,763.31,768.00,763.36,758.87,763.38,62.99,-866.21,521.00,1.31,1.21,0.40,-10.66
3603,763.21,767.98,763.35,758.85,763.35,69.82,-864.26,529.79,-1.31,2.55,1.23,-10.07
3637,763.06,768.08,763.43,758.83,763.35,70.80,-860.84,527.83,0.30,0.89,0.98,-8.03
3671,762.95,768.10,763.45,758.86,763.34,79.59,-871.09,516.60,-0.38,1.09,-0.76,-7.86
3705,762.88,768.14,763.48,758.93,763.36,79.10,-874.51,502.44,0.25,2.11,0.94,-8.23
3740,762.84,768.14,763.62,758.96,763.39,62.01,-866.21,526.37,-0.26,3.92,-1.40,-5.04
3775,762.76,768.18,763.53,758.90,763.34,59.08,-875.98,525.39,1.31,-0.24,-0.90,-6.27
3810,762.72,768.20,763.55,758.97,763.36,75.68,-875.49,532.23,-1.73,0.78,-2.02,-7.16
3844,762.69,768.20,763.53,758.93,763.34,73.24,-874.02,527.34,0.71,0.40,0.37,-6.77
3878,762.76,768.20,763.52,758.88,763.34,66.89,-857.91,518.55,-2.15,0.95,1.18,-6.55
3912,762.74,768.25,763.58,758.93,763.38,58.11,-878.42,517.58,-0.34,0.37,2.22,-6.13
3946,762.65,768.24,763.53,758.86,763.32,74.22,-871.09,512.70,0.56,2.12,2.85,-5.93
3980,762.69,768.21,763.54,758.94,763.34,72.27,-860.84,511.72,-1.47,0.74,0.12,-6.82
4014,762.73,768.20,763.58,758.98,763.37,67.87,-878.91,524.90,-0.16,1.63,0.73,-6.23
4049,762.68,768.21,763.55,758.98,763.36,70.80,-874.51,516.11,0.81,0.55,1.66,-6.97
4083,762.73,768.23,763.59,759.01,763.39,66.41,-879.39,530.27,1.76,2.22,-0.85,-6.67
4117,762.73,768.26,763.59,759.07,763.41,66.89,-880.86,504.88,1.73,2.78,1.60,-7.80
4151,762.70,768.21,763.63,759.03,763.39,81.05,-871.09,533.69,1.27,0.18,1.98,-5.93
4185,762.49,768.23,763.65,759.04,763.35,71.78,-867.68,526.86,-0.64,1.05,2.81,-5.01
4219,762.47,768.30,763.64,758.99,763.35,68.36,-868.16,514.65,0.21,0.67,-0.20,-4.95
4253,762.48,768.36,763.66,758.99,763.37,73.24,-883.30,527.34,0.53,2.50,-2.08,-5.09
4288,762.38,768.24,763.67,759.08,763.34,63.96,-913.57,500.49,9.63,10.42,1.82,-4.83
4322,762.32,768.35,763.71,759.07,763.36,48.83,-869.14,536.62,10.83,7.49,4.99,-4.31
4356,762.27,768.27,763.77,759.08,763.35,76.66,-832.52,525.88,-7.42,1.37,-0.10,-2.28
