currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
15661,756.65,759.78,761.26,758.61,759.08,282.71,-913.09,278.81,2.06,2.57,6.27,29.74,3133,0,82,-2.41134,-1.02106,-57.2471,8929.64,5001.08,-29.4022,-410.64,-155.988,0
15695,756.38,759.81,761.26,758.53,759,298.83,-896.97,277.34,6.94,3.16,12.29,31.56,3140,0,82,-2.57419,-0.99519,-57.0759,8885.6,5005.47,-102.159,-410.301,-155.684,0
15729,756.19,759.65,761.24,758.62,758.93,294.43,-878.91,264.16,6.5,8.28,23.66,31.63,3147,0,82,-2.54566,-1.21181,-56.2266,8692.75,4847.82,-111.471,-411.781,-154.604,0
15763,755.97,759.63,761.28,758.57,758.86,263.67,-892.09,293.95,6.01,6.64,30.64,34.15,3154,0,82,-2.22361,-1.93877,-51.7096,8085.62,4717.21,-167.01,-406.771,-156.369,0
15797,755.72,759.58,761.28,758.56,758.78,240.72,-877.44,379.39,10.79,11.21,41.23,35.88,3160,0,82,-1.86625,-2.53347,-50.7291,7424.11,4495.05,-230.915,-409.391,-146.34,0
15833,755.33,759.51,761.2,758.57,758.65,214.36,-941.89,299.32,-1.97,10.56,46.08,35.52,3168,0,82,-1.58474,-2.74018,-49.1272,6856.88,4408.35,-90.6476,-408.266,-139.578,0
15867,755.25,759.54,761.31,758.63,758.68,152.83,-1009.28,302.25,2.52,13.5,47.31,37.45,3174,0,82,-1.43699,-3.41511,-45.9465,6337.97,4217.81,-154.051,-406.178,-137.935,0
15901,755.24,759.58,761.24,758.7,758.69,107.91,-1047.85,314.45,7.89,7.69,29.05,34.41,3181,0,82,-1.56553,-3.76411,-44.1608,5717.54,3978.17,-87.6119,-407.916,-129.472,0
15935,755.11,759.51,761.27,758.75,758.66,24.41,-887.7,470.7,14.2,-1.08,-0.68,35.33,3188,0,82,-2.20937,-3.16403,-43.0348,5244.74,3834.34,-67.6365,-408.9,-121.876,0
15968,754.97,759.53,761.27,758.71,758.62,138.67,-936.04,306.15,-9.65,-0.76,1.73,36.16,3195,0,82,-2.05355,-1.9401,-46.8885,5192.25,4146.08,14.4635,-409.563,-110.776,0
16002,754.94,759.59,761.27,758.71,758.63,153.32,-973.63,262.7,4.21,3.86,0.06,35.93,3201,0,82,-0.484024,-2.02354,-46.0726,5168.85,4251.22,45.9526,-405.693,-112.204,0
16036,755.1,759.62,761.36,758.67,758.69,147.46,-960.94,308.11,4.99,4.4,2.36,37.9,3208,0,82,-1.55582,-3.30035,-41.2928,4760.66,3644.31,-220.814,-409.749,-115.293,0
16069,754.96,759.65,761.3,758.66,758.64,119.63,-963.87,343.26,-3.06,0.08,-2.36,36.87,3215,0,82,-1.626,-2.63882,-43.5387,4822.51,3851.95,-185.921,-409.531,-110.754,0
16104,754.52,759.55,761.27,758.73,758.52,134.77,-976.07,300.78,-17.31,-4.31,-2.18,37.21,3222,0,82,-1.15053,-1.52346,-46.465,4985.46,4270.11,52.3063,-406.101,-107.295,0
16139,753.72,759.52,761.23,758.69,758.29,112.3,-1006.35,333.01,-26.56,-13.21,-2.89,39.85,3229,0,82,-0.875976,-2.47705,-45.7255,4828.34,4103.41,15.8645,-408.259,-105.584,0
16172,752.94,759.55,761.26,758.76,758.13,58.59,-930.18,371.58,5.03,-14.09,2.01,42.06,3235,0,82,-0.943034,-5.18195,-38.9007,4420.59,3528.33,-208.627,-407.301,-113.646,0
16206,752.58,759.65,761.19,758.81,758.06,66.89,-840.33,316.41,9.14,-24.59,19.61,39.97,3242,0,82,-1.2046,-8.84068,-31.0436,3652.7,2659.34,-590.272,-412.303,-117.743,0
16242,752.35,759.57,761.3,758.83,758.01,318.85,-991.21,102.54,-10.27,2.65,3.82,43.83,3249,0,82,-0.441532,-11.7826,-22.6704,2706.58,1987.91,-867.46,-410.38,-119.45,0
16411,752.54,759.82,761.52,758.9,758.19,112.3,-961.91,350.1,16.27,6.97,-0.11,45.68,3283,0,82,-1.49396,-11.9549,-22.6314,1875.84,1820.15,-824.41,-417.568,-82.8927,0
16445,752.57,759.84,761.58,758.94,758.23,136.23,-944.34,315.92,7.02,3.65,1.11,46.36,3290,0,82,-3.07096,-5.36256,-28.377,1853.6,2298.64,-252.619,-417.015,-65.5131,0
16480,752.43,759.75,761.5,758.95,758.16,124.51,-954.59,310.06,-2.81,3.49,-0.27,45.42,3297,0,82,-2.20094,-2.98761,-37.4416,2961.53,3279.89,-36.2473,-410.398,-79.1008,0
16514,752.23,759.73,761.38,758.81,758.04,152.34,-974.12,315.43,-0.82,2.71,2.22,45.34,3304,0,82,-2.31371,-1.47368,-38.6764,2952.53,3339.63,-11.9313,-411.652,-76.3393,0
16548,752.08,759.76,761.48,758.93,758.06,129.39,-954.1,318.36,-1.05,1.18,-1.51,46.21,3311,0,82,-1.72043,-3.11203,-34.1334,2723.63,2901.29,-329.311,-413.001,-79.8418,0
16582,751.82,759.79,761.47,758.93,758,134.28,-935.06,334.47,-5.03,0.51,-0.89,46.81,3317,0,82,-1.55016,-4.92374,-29.9435,2583.85,2520.4,-688.823,-413.813,-86.285,0
16616,751.67,759.71,761.42,758.97,757.94,145.51,-952.15,296.39,-4.73,-2.21,-0.56,46.04,3324,0,82,-1.32975,-5.49308,-27.5364,2201.14,2368.81,-632.472,-411.977,-79.9414,0
