currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
4157,790.75,767.16,766.98,764.07,772.24,109.37,-842.77,552.73,-0.91,2.09,-0.44,-84.28
4191,790.79,767.13,767.06,764.00,772.24,115.72,-841.31,568.85,0.30,1.98,2.53,-81.30
4225,790.71,767.15,767.05,764.01,772.23,110.84,-843.75,573.73,0.66,2.31,0.76,-81.46
4260,790.68,767.11,767.03,764.09,772.23,119.14,-835.94,561.52,1.69,2.22,-1.67,-82.69
4294,790.66,767.20,767.00,764.00,772.22,110.84,-840.33,575.68,-0.44,0.68,-0.11,-82.73
4328,790.53,767.05,766.95,764.01,772.13,99.12,-841.80,563.48,0.38,0.51,-0.81,-82.64
4362,790.45,767.19,767.05,764.00,772.17,97.17,-827.15,571.29,1.13,4.32,-1.21,-80.93
4396,790.41,767.13,766.94,764.01,772.12,116.21,-851.07,555.66,-0.53,2.30,-0.73,-83.00
4431,790.36,767.14,767.05,763.99,772.14,117.19,-854.49,566.89,-1.72,-1.09,0.17,-80.03
4465,790.24,767.09,766.96,764.05,772.09,106.45,-849.61,563.48,-0.25,2.68,1.37,-82.39
4499,790.22,767.10,767.03,763.98,772.08,113.77,-841.80,556.64,-2.10,1.30,1.10,-79.66
4533,790.08,767.12,767.05,763.98,772.06,116.21,-845.21,563.96,0.32,2.51,0.92,-78.73
4567,790.12,767.17,766.99,763.99,772.07,107.91,-840.33,576.66,0.06,1.92,1.30,-80.86
4602,790.24,767.16,767.02,763.93,772.09,113.28,-833.98,555.66,-0.20,1.73,0.60,-79.63
4636,790.18,767.19,767.04,763.96,772.09,103.52,-830.57,552.25,-0.47,0.35,1.01,-79.50
4670,790.13,767.16,767.06,763.94,772.07,111.82,-846.68,552.73,0.08,0.64,0.11,-78.20
4704,790.15,767.14,766.96,763.93,772.04,108.89,-837.40,560.06,-0.86,2.34,1.10,-80.69
4739,790.14,767.00,766.99,763.97,772.03,112.30,-842.77,560.06,0.56,0.56,-0.34,-79.30
4773,790.13,767.07,766.97,763.91,772.02,116.21,-844.24,556.64,-1.00,1.73,1.14,-79.43
4806,790.21,767.14,766.99,763.89,772.06,113.77,-845.70,560.55,1.05,0.29,-1.08,-79.31
4840,790.24,767.06,766.92,763.93,772.04,102.05,-836.91,558.11,1.20,0.85,-0.05,-81.38
4873,790.32,767.10,767.00,763.88,772.08,120.61,-849.61,564.94,2.44,1.64,0.23,-79.04
4908,790.33,767.14,766.97,763.94,772.09,109.86,-842.77,554.69,0.89,2.64,-0.14,-80.96
4942,790.23,767.19,767.02,763.96,772.10,111.82,-832.03,555.18,-0.51,1.79,2.60,-80.21
4976,790.24,767.15,767.06,764.03,772.12,105.47,-834.47,568.85,0.41,1.26,1.02,-79.99
5009,790.15,767.21,767.06,764.05,772.12,62.99,-867.68,578.12,0.57,3.40,-2.24,-80.34
5043,790.15,767.27,767.04,764.09,772.14,94.73,-841.31,560.06,2.27,2.91,0.45,-82.15
5077,790.17,767.32,767.10,764.18,772.19,151.86,-828.12,552.73,0.71,2.66,-2.12,-82.19
5111,790.30,767.24,767.07,764.17,772.20,98.63,-846.68,549.32,0.58,-0.07,-0.59,-82.82
5145,790.21,767.27,767.04,764.16,772.17,103.03,-856.45,554.69,-1.21,0.25,0.58,-83.10
5179,790.19,767.31,767.07,764.18,772.18,122.56,-854.49,571.29,2.03,3.00,0.15,-83.07
5214,790.31,767.22,767.09,764.03,772.16,116.21,-842.29,553.71,0.51,-1.08,1.35,-79.96
5248,790.36,767.27,767.07,764.20,772.23,120.12,-832.03,552.25,-3.65,0.71,-0.07,-83.63
5282,790.33,767.23,766.99,764.13,772.17,107.91,-847.17,560.55,1.69,2.56,-0.07,-84.08
5316,790.37,767.34,767.08,764.19,772.25,97.17,-845.70,553.71,0.52,2.89,0.34,-83.75
5350,790.37,767.23,767.10,764.22,772.23,111.82,-831.05,566.89,-0.40,-2.85,-0.85,-82.83
5385,790.39,767.26,767.11,764.15,772.23,105.47,-842.77,562.99,0.21,0.22,1.43,-81.89
5419,790.29,767.30,767.13,764.19,772.23,104.00,-842.29,586.91,-1.31,3.37,0.90,-81.89
5453,790.28,767.33,767.12,764.38,772.28,102.54,-861.33,563.48,0.37,1.24,-1.93,-85.23
5487,790.25,767.36,767.15,764.30,772.26,101.07,-842.29,565.92,-0.86,1.37,2.37,-83.24
5521,790.28,767.34,767.18,764.39,772.30,104.49,-834.47,562.01,-0.44,1.88,-1.63,-84.03
5556,790.28,767.40,767.13,764.41,772.30,114.26,-840.82,567.38,-0.32,0.49,-0.09,-85.91
5590,790.35,767.42,767.19,764.42,772.35,106.93,-831.54,564.45,1.74,2.27,0.07,-85.13
5624,790.45,767.42,767.08,764.41,772.34,113.28,-835.45,554.20,-0.04,3.47,-0.40,-87.81
5658,790.48,767.42,767.15,764.39,772.36,104.49,-835.94,570.31,-1.83,2.51,0.18,-86.08
5694,790.52,767.38,767.16,764.44,772.38,110.35,-850.59,564.45,1.86,-1.19,3.92,-86.38
5728,790.65,767.40,767.14,764.41,772.40,115.72,-849.12,566.89,0.12,1.50,-0.89,-87.15
5762,790.71,767.38,767.06,764.45,772.40,108.40,-856.93,546.87,-4.38,2.06,0.05,-89.55
5796,790.68,767.38,767.08,764.45,772.40,114.26,-859.86,553.22,4.00,0.96,3.15,-88.86
5831,790.80,767.46,767.13,764.46,772.46,100.59,-837.40,571.29,0.67,-0.06,-1.18,-88.98
5865,790.77,767.39,767.09,764.42,772.42,113.77,-841.80,561.04,-0.34,3.50,0.64,-88.71
5899,790.64,767.35,767.15,764.38,772.38,104.49,-850.59,560.55,-1.66,1.46,-1.19,-85.88
5933,790.35,767.54,767.08,764.43,772.35,202.15,-726.07,635.25,-11.55,-5.60,3.31,-88.97
5967,790.19,767.55,767.24,764.55,772.38,187.01,-999.51,503.91,-20.95,-0.91,0.19,-86.28
6002,790.40,767.54,767.21,764.54,772.42,86.91,-877.93,503.42,17.11,5.41,1.35,-87.42
6036,790.62,767.44,767.13,764.46,772.41,101.07,-809.08,555.66,-4.02,-1.67,1.56,-88.18
6070,790.73,767.48,767.09,764.33,772.41,118.16,-864.26,565.92,-1.20,3.35,0.43,-87.89
6104,790.77,767.47,767.03,764.38,772.41,99.61,-854.00,551.76,0.93,0.88,1.80,-90.28
6138,790.73,767.45,767.06,764.37,772.40,118.16,-833.50,568.85,-0.32,-0.31,0.53,-89.12
6173,790.71,767.45,767.14,764.32,772.41,126.46,-844.73,564.94,-0.50,5.02,-0.19,-86.16
6207,790.66,767.45,767.13,764.41,772.41,94.24,-841.31,551.76,1.36,-0.85,0.08,-87.63
6241,790.73,767.50,767.14,764.43,772.45,120.61,-829.59,563.96,1.61,0.21,1.75,-88.29
6275,790.67,767.39,767.14,764.38,772.39,115.23,-861.33,564.94,0.01,6.00,-0.85,-86.46
6309,790.68,767.40,767.13,764.32,772.38,103.03,-836.43,572.27,1.30,3.25,0.11,-86.05
6343,790.73,767.41,767.11,764.28,772.38,117.68,-846.19,553.71,1.33,1.38,-1.15,-86.25
6377,790.67,767.34,767.16,764.42,772.40,108.89,-833.98,565.92,3.74,2.36,0.34,-86.17
6410,790.70,767.30,767.15,764.35,772.37,109.86,-834.96,560.06,-0.08,4.05,-1.68,-85.11
6444,790.65,767.32,767.11,764.38,772.36,110.35,-859.37,560.06,-1.85,3.07,0.34,-86.61
6478,790.60,767.36,767.18,764.32,772.36,102.05,-844.73,568.85,1.01,1.37,-0.16,-84.16
6511,790.70,767.30,767.09,764.33,772.36,104.98,-840.33,552.25,-0.98,-0.64,-1.56,-86.35
6546,790.74,767.25,767.11,764.32,772.35,107.42,-845.70,565.92,0.43,-0.93,-0.35,-85.57
6579,790.66,767.29,767.11,764.23,772.32,106.93,-848.63,567.38,1.76,4.05,1.07,-84.13
6613,790.67,767.35,767.10,764.28,772.35,119.14,-841.31,570.80,-2.11,1.96,4.28,-85.92
6649,790.69,767.25,767.01,764.25,772.30,111.33,-842.77,563.96,-1.26,2.46,-1.12,-86.97
6683,790.71,767.22,767.12,764.26,772.33,115.23,-849.12,564.45,1.00,0.24,0.85,-83.92
6716,790.81,767.21,767.09,764.20,772.32,105.47,-833.50,571.29,1.17,2.51,3.44,-84.09
6750,790.77,767.26,767.08,764.24,772.34,101.07,-832.03,556.15,0.35,0.45,-0.11,-85.25
6785,790.75,767.22,767.06,764.19,772.31,115.23,-843.75,559.08,0.39,0.44,2.18,-84.70
6819,790.79,767.12,767.02,764.18,772.28,107.42,-848.63,563.96,1.35,0.51,-0.70,-84.82
6853,790.83,767.12,767.06,764.15,772.29,116.21,-852.05,573.73,-1.22,2.63,0.60,-83.44
6887,790.72,767.14,767.03,764.06,772.24,109.86,-849.12,554.20,-1.31,2.49,-0.10,-82.76
6921,790.66,767.06,767.03,764.12,772.22,117.19,-830.57,559.08,1.57,-1.11,2.05,-82.79
6955,790.66,767.11,767.01,764.11,772.22,96.19,-842.77,563.48,2.15,2.89,-3.35,-83.46
6990,790.61,767.11,767.01,764.05,772.19,115.23,-839.36,570.80,1.99,2.88,-0.62,-82.46
7024,790.65,767.03,766.98,763.95,772.15,111.82,-840.33,561.04,0.42,1.07,2.21,-81.33
7058,790.51,767.10,767.00,764.05,772.17,104.00,-839.84,561.04,0.48,2.44,2.07,-82.18
7092,790.54,767.06,766.97,763.93,772.13,113.77,-854.49,562.99,0.07,1.76,-0.34,-80.94
7126,790.38,767.10,767.06,763.95,772.12,114.75,-829.59,557.62,1.24,1.71,1.18,-78.98
7161,790.39,767.11,766.96,764.00,772.12,115.23,-855.96,567.87,1.71,1.30,-0.98,-82.10
7195,790.26,767.12,766.98,764.01,772.09,110.35,-848.14,552.73,1.55,2.11,1.36,-81.43
7229,790.21,767.02,767.00,763.94,772.04,109.37,-828.12,572.75,0.60,1.14,0.08,-79.01
7263,790.15,767.15,766.96,763.99,772.06,104.98,-840.33,561.04,1.57,0.28,0.16,-81.59
7297,790.13,767.14,767.00,764.00,772.07,105.47,-841.31,566.89,-1.02,-0.89,1.02,-80.59
7332,790.12,767.07,767.03,763.98,772.05,107.42,-856.45,568.36,1.65,2.11,0.05,-78.87
7366,790.08,767.03,766.95,764.01,772.02,106.45,-835.94,558.11,1.79,-0.73,1.08,-81.00
7400,790.09,767.17,767.00,764.09,772.09,113.28,-840.82,556.15,0.66,3.65,-0.76,-81.85
7434,789.97,767.17,766.97,764.07,772.04,111.33,-844.24,559.57,2.40,0.54,-0.83,-82.19
7468,789.90,767.14,767.04,764.07,772.04,108.40,-836.43,550.29,-0.35,0.44,0.11,-79.95
7503,789.91,767.14,767.00,764.02,772.02,119.14,-831.54,562.99,1.27,1.93,3.08,-79.96
7537,789.93,767.16,767.06,764.12,772.07,101.07,-843.26,564.94,2.05,4.05,0.54,-80.35
7571,789.78,767.13,767.00,764.05,771.99,109.86,-857.91,568.36,0.11,1.79,2.68,-79.95
7607,789.89,767.10,767.11,764.09,772.05,103.52,-853.03,560.55,1.31,0.69,0.80,-77.87
7641,789.88,767.08,767.14,764.03,772.03,112.30,-847.17,553.71,0.69,-0.21,0.92,-76.06
7675,789.86,767.11,767.15,764.10,772.05,122.56,-816.41,572.75,0.24,1.44,0.25,-77.12
7709,789.91,767.19,767.22,763.98,772.08,101.07,-844.24,564.94,-0.69,2.67,2.69,-74.49
7744,789.88,767.20,767.23,764.02,772.08,104.98,-850.59,571.29,2.71,0.87,2.07,-74.77
7778,789.95,767.25,767.28,764.22,772.17,115.23,-858.40,570.31,2.42,3.49,0.80,-76.99
7812,789.97,767.33,767.31,764.17,772.20,111.82,-848.63,546.87,0.40,2.53,0.41,-76.44
7846,790.00,767.33,767.31,764.22,772.22,121.58,-821.29,587.89,-0.29,0.85,1.69,-77.20
7880,790.22,767.28,767.32,764.23,772.26,104.98,-853.03,548.83,0.71,3.74,3.27,-77.30
7915,790.35,767.38,767.40,764.29,772.35,120.61,-837.40,550.29,4.00,2.36,0.78,-77.62
7949,790.64,767.56,767.42,764.30,772.48,104.49,-842.29,563.96,1.28,2.11,1.91,-79.70
7982,790.95,767.63,767.50,764.42,772.62,116.70,-847.17,555.66,1.19,3.15,2.12,-80.91
8016,791.48,767.64,767.52,764.48,772.78,111.33,-835.45,540.04,2.15,1.60,1.24,-83.51
8050,792.12,767.77,767.55,764.58,773.00,105.96,-827.15,560.55,0.89,1.76,4.05,-87.23
8083,792.63,767.81,767.47,764.61,773.13,109.86,-841.80,575.20,0.89,1.37,1.18,-91.90
8117,793.27,767.88,767.45,764.51,773.28,106.93,-835.45,567.87,0.44,1.98,1.36,-93.72
8151,794.16,767.98,767.42,764.54,773.52,109.86,-831.54,571.78,3.02,2.11,1.00,-98.72
8185,795.30,768.02,767.42,764.65,773.85,114.75,-839.36,562.50,1.46,-0.08,1.95,-104.36
8219,796.66,768.21,767.40,764.62,774.22,103.52,-832.03,564.45,1.02,1.34,0.64,-110.78
8253,797.97,768.41,767.39,764.64,774.60,106.93,-845.70,564.94,0.04,2.98,1.92,-117.42
8287,799.29,768.74,767.38,764.77,775.04,102.05,-828.12,562.01,1.66,3.28,3.82,-126.82
8320,800.48,768.84,767.34,764.86,775.38,107.42,-846.68,576.17,1.12,5.33,-0.30,-133.81
8354,801.64,768.93,767.41,765.01,775.75,102.54,-849.12,569.34,2.63,2.92,1.65,-139.17
8388,803.23,769.17,767.34,765.10,776.21,90.33,-822.27,575.68,1.24,4.72,-0.20,-149.40
8422,805.00,769.48,767.43,765.35,776.81,100.10,-821.29,579.10,-0.37,3.56,-1.29,-159.44
