currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
37213,812.18,773.45,760.06,762.92,777.15,-31.74,-873.05,517.09,-4.48,2.22,2.58,-363.88
37249,811.75,773.55,760.04,762.99,777.09,-49.80,-886.23,514.65,-0.17,-1.47,-0.72,-364.72
37285,810.64,773.45,760.07,763.08,776.81,-41.50,-885.74,504.88,-3.50,-0.44,-0.16,-360.79
37324,808.21,773.28,760.08,763.30,776.22,-39.55,-884.77,492.68,-0.01,2.96,-2.46,-353.94
37360,806.66,773.55,760.17,763.95,776.08,-49.32,-882.81,519.04,3.24,-2.66,-0.67,-358.09
37397,804.11,773.85,760.30,764.40,775.66,-37.11,-878.91,516.11,1.85,-0.69,-0.11,-355.34
37433,803.40,773.99,760.28,764.81,775.62,-54.69,-887.21,519.04,1.68,-0.34,1.08,-360.42
37470,802.19,774.03,760.36,764.84,775.36,-21.48,-874.02,522.46,0.51,-1.47,-0.92,-355.02
37507,801.67,773.87,760.33,764.69,775.14,-34.67,-883.79,498.54,-1.31,-0.31,1.33,-350.45
37545,801.75,773.63,760.23,764.41,775.00,-27.83,-876.95,517.09,-2.78,1.92,1.22,-347.31
37582,802.16,773.34,760.22,764.09,774.95,-35.64,-874.51,519.53,-1.36,2.65,0.41,-341.86
37618,803.06,772.99,760.13,763.67,774.96,-34.67,-884.77,513.67,1.63,1.73,0.57,-338.12
37655,804.18,772.79,760.05,763.43,775.11,-31.25,-886.23,514.65,-0.66,1.94,-1.26,-338.73
37691,804.87,772.43,759.96,763.21,775.12,-36.62,-898.44,527.83,-2.10,1.42,-2.27,-337.29
37728,804.84,772.36,760.01,763.20,775.10,-31.25,-885.74,511.72,0.22,1.40,-1.16,-335.23
37767,804.88,772.38,759.98,763.09,775.08,-33.69,-879.88,516.11,0.43,0.40,-1.66,-334.61
37803,805.02,772.33,760.00,763.24,775.15,-38.09,-892.09,527.34,0.29,1.89,0.16,-336.30
37840,804.50,772.49,760.05,763.43,775.12,-41.50,-882.81,521.48,-0.27,0.11,-1.70,-337.58
37876,803.48,772.81,760.18,763.83,775.07,-43.95,-882.81,517.58,1.69,-0.82,-3.53,-339.30
37912,802.35,773.28,760.22,764.33,775.04,-37.11,-881.84,514.16,-0.65,-3.48,-1.63,-345.53
37951,800.76,773.69,760.31,764.87,774.91,-33.69,-879.39,508.30,0.85,-1.11,1.54,-349.15
37988,799.35,774.04,760.51,765.42,774.83,-31.74,-896.48,513.67,0.54,-2.33,0.11,-350.23
38024,797.77,774.50,760.70,766.04,774.75,-30.76,-892.09,521.00,-0.48,-1.07,-2.59,-352.71
38060,796.56,774.78,760.73,766.43,774.63,-38.09,-873.54,520.02,-1.07,-0.92,-2.65,-355.91
38096,795.53,775.06,760.83,766.98,774.60,-17.58,-889.65,509.77,1.17,-0.71,-1.24,-360.09
38133,793.90,775.43,761.01,767.82,774.54,-46.39,-889.65,521.48,-0.92,-2.76,-0.69,-365.37
38172,791.46,775.71,761.26,768.96,774.35,-41.50,-898.93,508.79,-0.64,-2.13,-0.69,-369.85
38208,788.86,776.29,761.63,770.63,774.36,-29.79,-886.72,527.34,-0.31,-1.15,-4.14,-380.90
38244,784.93,777.11,762.32,772.92,774.32,-24.90,-916.50,507.81,-4.85,-1.74,-6.18,-390.66
38280,780.51,778.01,763.09,775.29,774.23,-11.72,-886.72,529.79,2.49,0.24,-11.17,-398.13
38317,776.87,778.54,763.75,776.92,774.02,-1.46,-855.47,528.32,0.20,0.85,-9.73,-397.56
38353,774.94,778.90,764.07,777.39,773.82,-3.91,-849.12,530.27,-1.76,-0.54,-3.68,-392.80
38391,774.44,778.90,764.11,777.37,773.70,-5.37,-890.62,511.23,1.37,-2.38,0.55,-389.71
38428,774.69,778.81,763.89,777.03,773.61,-14.65,-878.91,528.32,0.16,-0.28,3.64,-390.39
38465,775.48,778.59,763.68,776.21,773.49,-10.25,-875.49,530.76,-0.48,-0.50,2.97,-384.63
38502,776.13,778.20,763.33,774.98,773.16,-21.00,-883.30,510.25,-1.92,0.58,2.93,-374.14
38538,776.65,777.85,763.01,774.07,772.90,-13.67,-877.44,517.09,-4.19,-0.37,1.69,-367.77
38574,777.06,777.53,762.83,773.24,772.66,-16.60,-883.30,507.32,-3.70,-0.05,3.01,-359.06
38613,777.66,777.19,762.58,772.49,772.48,-15.63,-892.58,519.04,-1.05,-1.11,4.40,-353.44
38650,777.96,776.92,762.53,772.02,772.36,-35.64,-891.60,508.79,-3.09,-0.46,0.88,-346.58
38686,778.52,776.66,762.32,771.37,772.22,-10.25,-881.35,510.74,1.95,-0.63,3.83,-342.18
38723,779.19,776.44,762.12,770.89,772.16,-31.25,-896.00,512.21,0.42,-2.40,1.09,-340.61
38759,780.19,776.20,761.96,770.55,772.22,-29.79,-882.81,532.71,2.71,-1.19,0.18,-341.21
38798,782.74,775.96,761.77,770.14,772.65,-18.55,-869.63,525.39,6.64,-0.59,1.83,-346.73
38834,785.20,776.00,761.71,770.17,773.27,-19.53,-900.39,509.77,4.69,1.15,-0.99,-357.21
38871,787.29,776.15,761.62,769.98,773.76,-27.34,-896.48,526.86,0.02,2.23,1.33,-365.06
38907,787.28,776.14,761.59,769.78,773.70,-32.71,-890.62,516.11,-2.10,3.41,-0.63,-362.75
