currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
29873,15.66,14.85,14.64,14.7,14.96,-32.71,-838.87,582.03,-0.33,1.08,1.29,5975,0,-2.67842,7.0482,-343.322,7035.92,-39321.5,-2991.21,-114.533,-20.4936,0
29903,15.65,14.85,14.64,14.71,14.96,-39.55,-833.98,604,-0.79,1.36,-0.11,5981,0,-3.93,10.9237,-335.64,6699.7,-38610.1,-3479.2,-115.035,-19.9611,0
29934,15.65,14.85,14.64,14.71,14.96,-28.81,-835.94,601.07,-0.84,1.33,0.02,5987,0,-4.07549,5.10431,-336.513,7798.16,-38850.5,-2579.55,-115.45,-23.1733,0
29964,15.65,14.85,14.64,14.72,14.96,-43.95,-846.19,582.03,1.51,-1.34,-0.63,5993,0,-3.0574,4.20509,-336.215,8480.33,-38830.6,-2167.59,-115.493,-25.2229,0
29995,15.61,14.85,14.64,14.74,14.96,-40.04,-832.52,598.14,5.85,-5.52,-2.55,5999,0,-2.06582,6.50822,-325.23,8279.28,-37738,-2212.57,-116.035,-25.457,0
30025,15.58,14.85,14.65,14.75,14.96,-9.77,-820.31,631.35,0.31,-1.82,-1.41,6005,0,-3.03623,0.858196,-325.055,9700.69,-38192.6,-1366.93,-117.496,-29.8431,0
30055,15.54,14.85,14.65,14.76,14.95,-50.29,-845.7,583.01,-3.5,0.79,2.85,6011,0,-3.32683,1.12096,-321.895,10266.4,-38082.2,-1264.25,-118.306,-31.8938,0
30086,15.48,14.85,14.65,14.77,14.94,-35.16,-834.47,604,1.56,-4.44,-2.11,6017,0,-0.432622,0.340162,-317.531,10762.2,-37565.5,-523.799,-118.305,-33.8934,0
30117,15.44,14.85,14.65,14.78,14.93,-35.64,-824.71,604,2.01,1.35,-1.79,6023,0,-0.306885,-2.53913,-320.391,12085.2,-38157.5,-234.209,-119.097,-37.72,0
30148,15.4,14.85,14.65,14.78,14.92,-23.44,-822.75,614.26,-0.92,-1.3,-1.43,6030,0,2.35983,-6.18687,-320.268,13204.7,-38251.6,613.642,-119.436,-41.2301,0
30178,15.37,14.85,14.65,14.79,14.92,-38.57,-823.73,606.93,0.46,0.6,-2.28,6036,0,2.59873,-5.21729,-321.036,13750.3,-38471.9,667.483,-119.837,-42.8308,0
30209,15.35,14.85,14.66,14.8,14.91,-37.6,-832.03,589.36,1.67,-1.14,-1.1,6042,0,4.38935,-6.02722,-322.578,14448.6,-38512.8,903.805,-119.391,-44.7909,0
30240,15.33,14.85,14.66,14.81,14.91,-21.48,-835.45,601.56,1.57,-0.29,-2.39,6048,0,7.17695,-7.07455,-321.291,15032.8,-38230.5,1203.95,-118.99,-46.7885,0
30270,15.32,14.85,14.66,14.81,14.91,-31.74,-823.73,608.4,1.08,-2.08,-0.98,6054,0,9.36598,-7.43502,-322.478,15517.8,-38282.7,1419.09,-118.714,-48.1206,0
30301,15.29,14.85,14.66,14.81,14.9,-11.72,-834.96,589.84,-1.56,-1.39,-1.53,6060,0,11.2181,-7.62653,-323.094,15718,-38155.7,1560.05,-118.095,-48.6485,0
30332,15.27,14.85,14.66,14.82,14.9,-31.25,-822.27,601.56,-0.44,0.9,-1.08,6066,0,12.3613,-6.44651,-323.221,15731.2,-37985.5,1531.57,-117.522,-48.6702,0
30363,15.25,14.85,14.66,14.83,14.9,-31.25,-822.75,602.54,1.29,1.85,-0.63,6073,0,14.202,-5.40425,-323.891,15831.1,-37965.3,1328,-117.216,-48.878,0
30394,15.24,14.85,14.66,14.83,14.9,-33.2,-813.48,623.54,-0.64,-1.17,-0.5,6079,0,16.551,-4.54361,-324.106,15802.8,-37914,1389.83,-116.98,-48.7581,0
30425,15.21,14.85,14.66,14.84,14.89,-29.79,-831.54,599.12,0.09,0.07,0.48,6085,0,16.1514,-0.840017,-319.889,15230.1,-37364,882.795,-116.803,-47.6106,0
30456,15.2,14.85,14.66,14.85,14.89,-25.88,-833.01,600.59,4.22,-2.76,0.69,6091,0,16.4696,0.903425,-320.245,15587.6,-37576.4,816.5,-117.337,-48.6741,0
30487,15.19,14.85,14.67,14.86,14.89,-27.34,-831.05,612.3,1.63,-4.79,-0.73,6097,0,17.2069,-0.940194,-326.182,16964.6,-38390.5,1087.64,-117.697,-52.0093,0
30517,15.18,14.85,14.67,14.86,14.89,-32.23,-831.54,603.52,1.24,-3.03,-2.9,6103,0,17.8428,0.892638,-318.398,17029.2,-37617.3,812.749,-118.146,-53.4837,0
30548,15.16,14.85,14.67,14.87,14.89,-8.79,-821.29,618.65,1.9,-3.62,-0.93,6110,0,19.1959,4.02073,-310.28,17552.4,-36945.6,318.699,-119.072,-56.5697,0
30579,15.15,14.85,14.67,14.87,14.88,-18.07,-829.1,625.49,0.81,-3.03,-0.68,6116,0,19.689,-0.357104,-300.27,18553.6,-36028.8,739.729,-119.988,-61.7906,0
30610,15.16,14.85,14.67,14.87,14.89,-38.09,-847.66,561.52,1.38,1.04,0.1,6122,0,19.0102,-1.44971,-285.277,18754.9,-34340.5,1130.5,-120.376,-65.7436,0
30641,15.16,14.85,14.67,14.88,14.89,-16.6,-821.29,605.96,4.21,-3.75,-1.54,6128,0,20.6721,0.481027,-277.477,19022.8,-33667.7,886.954,-121.335,-68.5559,0
30672,15.18,14.85,14.67,14.87,14.89,-0.98,-806.15,618.16,3.39,2.21,-0.95,6134,0,21.1907,0.105224,-288.392,21087.6,-35165.2,793.518,-121.936,-73.1212,0
30703,15.22,14.85,14.66,14.85,14.9,-24.41,-813.48,639.65,-1.58,1.59,0.11,6141,0,19.933,-1.17552,-270.104,19979.5,-33121.3,940.776,-122.624,-73.9687,0
30734,15.17,14.85,14.67,14.88,14.89,19.04,-807.13,690.43,15.86,-15.18,-2.62,6147,0,22.491,4.62804,-270.122,19102,-32761.9,420.184,-121.286,-70.7161,0
30765,15.1,14.85,14.67,14.89,14.88,-48.34,-819.34,602.54,1.82,-12.37,0.75,6153,0,21.1458,2.41342,-267.653,19225.6,-32464.6,703.854,-121.294,-71.8308,0
30796,15.07,14.85,14.67,14.9,14.87,-21.97,-812.5,620.61,4.83,-2.16,-0.47,6159,0,21.4145,0.652632,-257.205,18852.4,-31298.9,925.297,-121.688,-73.2962,0
30827,15.03,14.84,14.67,14.88,14.85,-29.79,-826.66,604,-1.72,-1.76,4.27,6165,0,22.3555,2.11289,-243.569,16660.7,-29288.3,797.25,-120.246,-68.4025,0
30858,15.03,14.84,14.66,14.83,14.84,58.11,-769.53,675.29,1.66,2.19,3.85,6172,0,18.8267,2.70511,-252.488,17046.5,-30614.7,529.963,-121.252,-67.5133,0
30889,15.12,14.84,14.65,14.78,14.85,-48.83,-837.4,576.66,-2.44,1.21,1.75,6178,0,14.3811,-3.20764,-266.574,19285.4,-32896.7,727.692,-123.405,-72.3443,0
30920,15.15,14.83,14.64,14.75,14.84,-41.5,-817.38,592.77,-10.94,4.33,1.76,6184,0,15.6042,-5.94937,-284.02,21519.1,-34984.7,955.887,-123.177,-75.7658,0
30951,15.21,14.83,14.64,14.74,14.86,-39.06,-840.33,614.26,-0.56,4.11,1.1,6190,0,20.1942,-4.03014,-295.087,22439.2,-36040.2,951.099,-122.134,-76.0431,0
30982,15.23,14.83,14.64,14.74,14.86,-41.02,-816.89,624.51,-8.98,4.28,-0.27,6196,0,21.709,-4.86348,-303.942,23316.3,-37126.5,1200.78,-122.15,-76.7128,0
31013,15.22,14.83,14.64,14.75,14.86,-8.79,-868.16,571.29,-0.57,-4.96,-2.71,6203,0,20.7433,-2.82675,-308.298,23658.4,-37956.3,925.497,-123.116,-76.7386,0
31044,15.28,14.83,14.64,14.75,14.88,-32.71,-816.41,629.88,4.18,-0.44,-0.02,6209,0,19.74,0.57618,-300.899,22335.7,-37124,370.511,-123.377,-74.2294,0
31075,15.29,14.83,14.64,14.76,14.88,-29.79,-808.11,632.32,0.78,1.23,-2.43,6215,0,19.6864,-0.375685,-283.855,20669.1,-34983.1,454.755,-123.242,-72.8153,0
31106,15.4,14.83,14.65,14.79,14.92,-10.25,-816.89,616.7,17.75,0.31,-0.44,6221,0,20.4376,-2.68275,-270.172,19740,-33184.6,747.248,-122.827,-73.0644,0
31136,15.42,14.84,14.65,14.79,14.92,12.21,-829.1,637.7,-2.53,-6.97,0.58,6227,0,22.0751,-5.88965,-263.182,19434,-32474.6,989.355,-123.392,-73.8426,0
31167,15.34,14.83,14.65,14.78,14.9,-43.46,-808.59,618.16,-7.13,-2.2,-1.56,6233,0,21.8107,-7.37039,-267.465,19979.2,-33166,1248.04,-124.001,-74.6983,0
31198,15.36,14.84,14.65,14.78,14.91,-56.15,-799.8,626.46,-0.44,8.29,-5.26,6240,0,22.0203,-4.99265,-274.056,19379.3,-33810.7,1283.83,-123.372,-70.7131,0
31229,15.34,14.84,14.65,14.77,14.9,-1.46,-848.63,609.37,-6.74,7.07,-1.91,6246,0,23.2729,-3.56888,-277.193,18449.8,-34001.9,1284.73,-122.665,-66.5596,0
31260,15.33,14.84,14.65,14.78,14.9,-10.25,-825.2,596.68,-6.01,1.51,-3.12,6252,0,24.2567,-0.00105756,-281.451,17307.3,-34480.6,1082.76,-122.51,-61.4931,0
31291,15.4,14.85,14.65,14.78,14.92,-47.36,-798.34,651.37,5.15,-0.33,-4.34,6258,0,23.7043,0.697885,-282.157,16741,-34798.8,857.052,-123.331,-59.3324,0
31322,15.4,14.85,14.65,14.77,14.92,-23.44,-853.52,571.29,-6.15,1.9,-1.68,6264,0,22.9015,-1.32736,-278.564,16454.6,-34449.2,1092.74,-123.668,-59.0696,0
31353,15.39,14.85,14.65,14.77,14.91,13.18,-827.64,618.65,0.22,-0.04,-1.58,6271,0,23.1171,-1.92397,-270.335,15847.2,-33412.4,1228.14,-123.596,-58.6206,0
31384,15.41,14.85,14.65,14.78,14.92,-41.99,-824.71,587.4,5.15,-2.88,-1.95,6277,0,22.9821,-1.56103,-267.105,14760.2,-32888,1145.44,-123.128,-55.2599,0
31415,15.43,14.85,14.65,14.79,14.93,-40.53,-822.27,606.45,-2.68,-2.88,0.11,6283,0,22.0077,-1.46284,-265.484,14015.3,-32690.8,882.407,-123.137,-52.7915,0
31446,15.42,14.85,14.65,14.8,14.93,-18.07,-813.96,625.49,-0.65,2.47,-1.85,6289,0,21.1875,-1.82454,-265.788,13470.8,-32686.6,907.889,-122.98,-50.6826,0
31477,15.4,14.85,14.66,14.81,14.93,-47.85,-849.61,574.22,-2.08,1.81,-2.18,6295,0,21.2376,-1.05392,-264.865,12659.6,-32514.4,833.565,-122.758,-47.7961,0
31508,15.35,14.85,14.66,14.83,14.92,-24.9,-817.87,611.82,0.98,-4.82,-0.79,6302,0,21.1188,0.61472,-260.201,11534.7,-31819.4,705.085,-122.288,-44.3301,0
31538,15.33,14.85,14.66,14.84,14.92,-10.74,-812.5,634.77,0.04,-0.21,0.08,6308,0,20.6891,1.01934,-256.163,11064.5,-31292.8,694.595,-122.16,-43.1932,0
31569,15.31,14.86,14.66,14.83,14.92,-5.37,-831.54,600.59,-7.6,0.39,1.8,6314,0,20.7752,2.22673,-250.263,10119.2,-30543,592.639,-122.044,-40.4341,0
31599,15.29,14.86,14.66,14.83,14.91,-13.67,-824.71,601.56,-3.02,1.91,-0.76,6320,0,20.5614,2.47221,-247.889,9904.88,-30296.5,585.19,-122.218,-39.957,0
31629,15.28,14.86,14.66,14.82,14.91,-17.09,-848.14,577.64,-0.49,1.04,-5.45,6326,0,20.3147,1.99235,-243.44,9608.17,-29668.8,536.718,-121.873,-39.4682,0
31660,15.29,14.86,14.66,14.81,14.9,-0.49,-804.69,632.81,-6.24,5.31,-1.76,6332,0,20.4634,0.493117,-240.936,9765.24,-29311.2,761.617,-121.655,-40.5304,0
31690,15.28,14.86,14.66,14.8,14.9,-0.49,-839.84,602.54,-1.78,2.45,-2.21,6338,0,21.1304,-0.267771,-244.853,9943.87,-29743.7,843.77,-121.476,-40.6116,0
31721,15.3,14.86,14.66,14.8,14.91,-23.44,-858.89,571.29,2.44,-2.86,-1.25,6344,0,20.8107,-0.254018,-243.728,9521.17,-29656.6,823.399,-121.679,-39.0647,0
31752,15.29,14.86,14.66,14.8,14.9,-20.51,-835.94,587.4,1.02,-3.02,1.9,6350,0,19.8249,-1.52131,-243.985,9293.41,-29555.4,853.601,-121.136,-38.09,0
31782,15.28,14.86,14.66,14.8,14.9,-21.97,-850.59,555.66,1.97,-0.89,0.99,6356,0,18.4076,-2.12501,-246.254,9257.5,-29913.5,905.039,-121.474,-37.5933,0
31813,15.29,14.86,14.66,14.8,14.9,-36.13,-847.66,577.64,-0.2,-4.22,2.85,6363,0,19.2431,0.0328757,-244.891,8310.11,-29592.2,780.465,-120.839,-33.934,0
31844,15.28,14.86,14.66,14.8,14.9,-18.55,-812.99,619.63,-1.92,0.79,1.4,6369,0,20.1875,0.930073,-246.116,7850.23,-29680.3,882.566,-120.595,-31.8965,0
31874,15.29,14.85,14.66,14.79,14.9,-13.67,-853.52,585.94,1.92,2.69,0.1,6375,0,19.5404,1.17224,-250.221,7921.68,-30239.1,896.07,-120.85,-31.6588,0
31905,15.3,14.85,14.65,14.79,14.9,-12.21,-836.91,606.45,1.6,2.76,2.11,6381,0,19.7999,1.30423,-253.045,8278.38,-30597.1,1172.62,-120.916,-32.7151,0
31936,15.31,14.85,14.65,14.79,14.9,-38.57,-837.4,605.96,0.21,-1.61,2.02,6387,0,21.2099,0.446162,-254.516,8735.74,-30763.8,1358.81,-120.872,-34.3228,0
31966,15.31,14.85,14.66,14.8,14.91,2.44,-823.24,619.63,5.06,0.83,-0.53,6393,0,20.7515,0.0751926,-255.736,9283.61,-30925.8,1484.04,-120.929,-36.3016,0
31997,15.33,14.85,14.65,14.8,14.91,-2.93,-805.18,622.56,0.73,2.46,1.98,6399,0,21.7949,-0.31699,-257.298,9760.7,-31205.2,1568.9,-121.28,-37.9355,0
32028,15.35,14.85,14.65,14.8,14.91,-10.25,-827.15,617.68,1.51,0.88,-0.72,6406,0,20.261,-1.90285,-253.738,10357.2,-30945,1745.48,-121.957,-40.8188,0
32059,15.37,14.85,14.65,14.8,14.92,-30.76,-834.47,596.68,2.71,-1.76,2.64,6412,0,18.9707,-4.86593,-250.157,11779.1,-30912,1998.74,-123.571,-47.087,0
32090,15.38,14.85,14.65,14.79,14.92,-48.83,-841.8,613.77,1.35,2.27,-0.42,6418,0,18.999,-5.4027,-246.604,11896.8,-30419.1,2160.05,-123.352,-48.2423,0
32121,15.39,14.85,14.65,14.79,14.92,-2.44,-826.66,632.81,-0.12,2.91,1.21,6424,0,18.6052,-1.87144,-244.227,10844.1,-30135.5,1950.6,-123.392,-44.4016,0
32152,15.42,14.85,14.65,14.78,14.93,-16.6,-831.54,606.45,-0.9,1.17,1.24,6430,0,18.0873,-0.777366,-244.425,10568.4,-30251.9,1875.74,-123.768,-43.238,0
32183,15.42,14.85,14.65,14.78,14.93,-13.67,-833.5,597.66,-0.03,-2.87,1.07,6437,0,17.9343,-1.14754,-251.084,12042.4,-31215.5,2210.81,-124.323,-47.9618,0
32214,15.42,14.85,14.65,14.78,14.93,-34.67,-823.73,604.49,-2.5,-1.66,1.1,6443,0,19.1669,-5.34823,-247.256,14442.8,-31001.2,2993.48,-125.381,-58.4139,0
32245,15.42,14.85,14.65,14.78,14.93,-28.81,-821.29,608.4,1.47,1.6,-0.59,6449,0,17.9804,-8.01246,-231.725,15329.8,-29283.1,3292.51,-126.37,-66.1555,0
32276,15.44,14.85,14.65,14.78,14.93,-25.39,-846.19,591.8,4.17,-1.19,0.63,6455,0,16.0652,-5.72369,-235.296,17182.2,-29914.9,2693.76,-127.137,-73.0225,0
32307,15.44,14.85,14.65,14.79,14.93,-12.7,-823.73,632.81,-1.95,-0.47,-1.5,6461,0,16.6878,-12.2005,-225.788,18490.4,-28756.6,3652.01,-127.361,-81.895,0
32338,15.42,14.85,14.65,14.79,14.93,-35.64,-846.68,588.38,-2.95,1.24,-2.6,6468,0,19.3396,-8.66192,-201.272,16755.3,-25381.6,3519.4,-126.106,-83.2482,0
32369,15.41,14.85,14.65,14.79,14.93,-57.13,-841.31,583.98,-3.63,3.24,-1.04,6474,0,18.9065,-10.8204,-190.729,16202.1,-24117.6,3769.46,-126.45,-84.9486,0
32399,15.4,14.85,14.66,14.79,14.93,-19.53,-830.57,613.77,2.51,0.79,-1.37,6480,0,16.6875,-9.33848,-190.559,16166.2,-24399.7,3176.8,-128.043,-84.8351,0
32431,15.4,14.85,14.66,14.79,14.93,-7.32,-826.66,606.45,-2.69,2.37,0.69,6486,0,15.8248,-11.5596,-203.198,17520.4,-25988.7,3122.28,-127.899,-86.2233,0
32461,15.39,14.86,14.66,14.79,14.93,-14.65,-857.91,575.2,0.82,0.37,-1.28,6492,0,17.2115,-12.4055,-203.802,17214.9,-25906.3,3137.76,-127.116,-84.4692,0
32492,15.41,14.85,14.65,14.79,14.93,-28.81,-816.41,606.45,-1.32,1,2.05,6498,0,18.6345,-7.34194,-216.002,17571.8,-27266.6,2296.91,-126.233,-81.3506,0
32523,15.43,14.85,14.65,14.79,14.93,-34.18,-837.4,581.05,6.37,2.5,2.1,6505,0,16.8898,-8.884,-224.354,18007.6,-28395.7,2153.64,-126.566,-80.2643,0
32554,15.45,14.85,14.65,14.79,14.94,-36.13,-843.26,585.94,3.01,-2.75,0.28,6511,0,18.6218,-8.66427,-244.181,19920.6,-30714.4,2196.83,-125.785,-81.5828,0
32585,15.46,14.85,14.65,14.78,14.94,-43.46,-826.17,607.91,0.21,-0.67,1.76,6517,0,19.6796,-2.38443,-269.243,21118.3,-33733.7,1301.84,-125.291,-78.4359,0
32616,15.5,14.85,14.65,14.77,14.94,-24.41,-820.31,611.82,0.05,4.68,-0.49,6523,0,20.2893,-5.97312,-255.047,19617.8,-31855.8,1867.57,-124.902,-76.9187,0
32647,15.52,14.85,14.65,14.77,14.95,-34.18,-849.61,570.8,-2.96,4.16,-2.46,6529,0,23.4092,-7.34823,-288.936,22653.9,-35853.1,2092.87,-124.087,-78.4043,0
32680,15.53,14.85,14.65,14.76,14.95,-30.27,-822.27,594.73,-1.19,0.25,-1.16,6536,0,25.2158,-9.125,-318.897,24522.6,-39286,1762.64,-123.193,-76.8977,0
32711,15.53,14.85,14.65,14.74,14.94,-29.3,-812.01,615.23,-5.03,0.47,-3.33,6542,0,24.3695,-12.6632,-288.008,21202.4,-35310.5,2050.14,-122.603,-73.6175,0
32742,15.53,14.85,14.65,14.74,14.94,-38.09,-819.34,611.33,-4.34,0.82,-1.38,6548,0,26.8005,-12.8116,-318.82,23395.8,-38730.5,1757.17,-121.481,-73.3835,0
32773,15.52,14.85,14.65,14.74,14.94,-32.23,-835.45,608.4,0.59,0.31,-0.19,6555,0,25.7831,0.548676,-322.205,20821,-38963.4,-303.113,-120.928,-64.6199,0
32804,15.51,14.85,14.65,14.74,14.93,-36.62,-817.87,622.07,-6.05,0.99,-2.05,6561,0,21.664,-1.14921,-303.581,18368.4,-36728.1,-380.318,-120.983,-60.5057,0
32835,15.49,14.85,14.65,14.73,14.93,-43.95,-858.89,576.66,-3.45,2.05,-1.74,6567,0,18.9523,-6.58551,-315.572,19517.9,-38507.7,73.346,-122.025,-61.8496,0
32866,15.48,14.85,14.65,14.73,14.93,-48.83,-819.82,601.56,-1.26,-1.27,-1.04,6573,0,15.864,-0.531064,-316.55,18013.9,-38751.5,-745.717,-122.418,-56.9068,0
32896,15.48,14.85,14.65,14.73,14.93,-28.32,-831.05,616.21,-2.59,-2.7,-0.72,6579,0,16.7484,3.65444,-316.283,15930.4,-38516.2,-1618.43,-121.778,-50.3684,0
32928,15.48,14.85,14.65,14.73,14.93,-49.8,-836.43,580.08,-0.67,2.56,1.26,6586,0,15.0537,2.14586,-326.069,15653.4,-40033.3,-1644.74,-122.776,-48.0064,0
32958,15.48,14.85,14.65,14.73,14.93,-28.32,-824.71,604.49,-0.49,0.2,-0.98,6592,0,9.39488,7.05285,-322.918,14698,-40305,-2832.1,-124.815,-45.5158,0
32989,15.46,14.85,14.64,14.73,14.92,-33.2,-830.08,582.52,-0.57,0.73,2.45,6598,0,12.0223,4.71509,-324.941,14584.4,-40288.4,-2158.58,-123.987,-44.8831,0
33020,15.45,14.85,14.64,14.73,14.92,-41.99,-867.19,569.82,-1.34,-3.92,-0.09,6604,0,11.6091,4.42204,-326.058,14062.7,-40259.9,-1843.95,-123.474,-43.1293,0
33051,15.45,14.85,14.65,14.74,14.92,-34.67,-820.8,607.91,7.87,-1.92,4.3,6610,0,11.0083,8.70649,-318.754,12331.7,-39254.8,-2255.34,-123.151,-38.6872,0
33082,15.47,14.84,14.65,14.74,14.92,-9.77,-822.75,604.98,3.03,2.11,0.41,6616,0,10.5361,8.2705,-315.475,11863.5,-38744.4,-2297.95,-122.813,-37.6053,0
33113,15.47,14.84,14.64,14.74,14.92,-30.76,-809.57,627.44,-2.02,1.82,0.34,6623,0,13.2133,0.642858,-317.888,12946.1,-38945.1,-1257.96,-122.512,-40.7253,0
33144,15.46,14.84,14.64,14.73,14.92,-22.95,-834.47,621.58,-3.76,1.1,-1.41,6629,0,14.2569,1.41233,-319.258,13095,-39075.9,-1591.19,-122.396,-41.0171,0
33175,15.45,14.84,14.64,14.73,14.92,-29.79,-828.12,587.4,-6.06,4.48,-0.92,6635,0,14.0186,-0.69572,-321.022,13364.7,-39462.8,-1544.93,-122.929,-41.6315,0
33206,15.45,14.84,14.65,14.73,14.92,-18.07,-838.38,602.05,1.02,-0.68,0.78,6641,0,15.431,-3.71253,-320.856,13559.1,-39278.7,-885.006,-122.418,-42.259,0
33236,15.45,14.84,14.64,14.72,14.92,-22.95,-838.38,585.45,-1.65,2.79,1.1,6647,0,15.132,-1.17413,-314.967,12591.3,-38638.3,-1200.25,-122.674,-39.9765,0
33267,15.46,14.84,14.64,14.72,14.92,-40.04,-844.73,598.63,-1.4,2.31,-0.05,6653,0,15.0649,-1.33579,-311.665,12037.9,-38420.1,-1296.18,-123.274,-38.6243,0
33297,15.46,14.84,14.64,14.72,14.92,-50.29,-837.4,597.17,0.59,2.66,-3.42,6659,0,14.6568,-1.3782,-304.079,11376.1,-37538.9,-928.944,-123.451,-37.4116,0
33328,15.45,14.84,14.64,14.72,14.92,-44.92,-837.4,602.54,0.19,1.27,-3.53,6666,0,15.6238,1.29766,-303.429,11149.2,-37364.5,-990.149,-123.141,-36.7441,0
33358,15.45,14.84,14.64,14.72,14.91,-32.23,-829.1,592.77,-0.85,0.85,-0.14,6672,0,16.2109,1.7306,-301.667,11171.7,-37127.6,-903.736,-123.074,-37.0333,0
33388,15.43,14.85,14.64,14.73,14.91,-32.71,-845.7,593.26,1.06,-2.55,-0.34,6678,0,18.1028,-3.72705,-300.659,11920.8,-37034.4,23.4145,-123.178,-39.6491,0
33419,15.41,14.85,14.64,14.73,14.91,-31.25,-839.84,603.03,-1.21,-1.63,-0.14,6684,0,20.8924,-6.47622,-300.737,12840.6,-36838.3,527.776,-122.493,-42.6972,0
33449,15.38,14.85,14.65,14.74,14.9,-45.9,-841.8,579.59,-0.96,-2.06,-2.47,6690,0,21.8012,-2.9468,-296.68,12877.1,-36324.2,99.9115,-122.435,-43.4039,0
33480,15.34,14.85,14.65,14.75,14.9,-35.16,-845.21,608.89,2.64,-3.15,0.31,6696,0,25.6677,-4.26164,-294.22,13726.5,-35843.8,419.13,-121.826,-46.6536,0
33510,15.31,14.85,14.65,14.75,14.89,-37.11,-824.71,612.79,5.43,-1.18,-0.18,6702,0,27.4868,-7.01872,-290.34,14848.7,-35241.9,886.259,-121.382,-51.1428,0
33541,15.29,14.84,14.65,14.76,14.89,-26.37,-840.33,604.49,5.27,-1.27,1.79,6708,0,27.4592,-4.64516,-281.559,15353.8,-34264.9,919.564,-121.697,-54.5313,0
33572,15.29,14.84,14.65,14.77,14.89,-47.36,-819.82,597.66,8.18,-7.76,-2.34,6714,0,26.9703,-3.26982,-281.556,16628.9,-34514.1,728.617,-122.583,-59.0607,0
33602,15.26,14.84,14.65,14.78,14.88,-29.79,-832.03,606.45,4.69,-7.79,0.4,6720,0,26.4956,-4.04856,-274.291,17543.5,-33769.6,915.951,-123.116,-63.9598,0
33633,15.23,14.84,14.65,14.79,14.88,-21.97,-810.55,611.82,5.78,-5.24,0.92,6727,0,25.6959,-4.39881,-266.959,18323.5,-33017.8,1274.69,-123.682,-68.6378,0
33664,15.2,14.84,14.65,14.8,14.87,-19.53,-824.22,620.61,4.24,-6.15,1.55,6733,0,25.282,-3.69994,-265.425,19012.2,-33090.9,1286.49,-124.672,-71.6295,0
33695,15.18,14.84,14.65,14.8,14.87,-29.3,-815.43,630.86,1.43,-2.12,-1.03,6739,0,23.4653,-3.2085,-256.203,18875.4,-32164.2,1588.26,-125.542,-73.6735,0
33726,15.15,14.84,14.66,14.81,14.86,-36.13,-828.61,612.79,0.94,-2.17,-1.69,6745,0,21.9822,-3.73686,-242.362,18206,-30672.2,1703.29,-126.555,-75.119,0
33757,15.13,14.84,14.65,14.81,14.86,-20.02,-815.92,629.39,1.48,0.59,-0.1,6751,0,20.6865,-2.6939,-246.261,18910.6,-31298.1,1641.88,-127.093,-76.7907,0
33788,15.13,14.84,14.66,14.8,14.86,-17.58,-817.87,618.65,0.91,2.8,-0.63,6758,0,19.787,0.759476,-263.915,20662.5,-33499.5,1493.9,-126.933,-78.2917,0
33819,15.14,14.83,14.66,14.8,14.86,-15.63,-812.99,612.79,-0.82,2.55,-1.86,6764,0,18.9751,0.371071,-261.959,21109.6,-33348.4,1661.62,-127.304,-80.5838,0
33850,15.14,14.84,14.66,14.8,14.86,-18.07,-807.13,611.82,-0.63,2.18,-0.31,6770,0,20.6469,0.0225122,-262.375,21240.5,-33204.8,1884.96,-126.555,-80.9547,0
33880,15.15,14.84,14.66,14.8,14.86,-22.95,-804.69,623.05,0.46,0.82,-1.6,6776,0,21.7991,-0.585797,-252.833,20438.2,-31736.5,1936.58,-125.524,-80.8373,0
33911,15.15,14.84,14.66,14.8,14.86,-18.55,-813.48,600.1,-2.06,3.31,1.67,6782,0,22.8623,-2.5503,-247.504,21193.4,-31027.6,2367.37,-125.362,-85.6284,0
33942,15.17,14.84,14.66,14.8,14.87,-19.53,-816.89,615.72,-1.55,0.99,0.05,6788,0,20.9677,-7.8741,-240.436,21725.4,-30266.4,2852.17,-125.881,-90.3585,0
33973,15.17,14.84,14.66,14.81,14.87,-24.41,-811.52,613.77,0.74,1.19,0.94,6795,0,18.9027,-7.38134,-241.496,21359.2,-30420.4,2666.84,-125.967,-88.4463,0
34004,15.18,14.84,14.66,14.81,14.87,-18.07,-818.85,624.51,-1.48,-0.37,0.11,6801,0,16.7941,-7.44103,-266.892,23795.1,-33585.3,2748.73,-125.838,-89.1555,0
34035,15.19,14.84,14.66,14.81,14.87,-14.16,-818.85,629.39,0.6,-0.42,-0.24,6807,0,16.2595,-11.1477,-288.886,26540.2,-36387.6,2997.28,-125.959,-91.8709,0
34066,15.2,14.84,14.66,14.81,14.88,-26.86,-811.04,624.02,-0.79,2.96,-2.3,6813,0,18.3573,-9.81364,-297.841,27156.5,-37145.4,3040.14,-124.716,-91.1784,0
34097,15.21,14.84,14.66,14.81,14.88,-29.3,-814.45,621.58,0.92,1.22,-0.79,6819,0,20.5449,-7.05962,-307.765,27440.5,-38120.9,2750.13,-123.864,-89.1609,0
34128,15.23,14.84,14.66,14.81,14.88,-12.21,-812.99,614.75,-0.87,-0.76,-0.73,6826,0,20.6814,-8.31634,-311.408,27780,-38528.9,2879.92,-123.725,-89.2076,0
