currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
12042,786.04,769.83,771.45,766.12,773.36,107.42,-946.78,372.07,-10.53,-3.07,-4.21,-8.4,2409,0,82,-26.3955,-0.655977,-185.447,-9234.01,8765.78,-1753.92,-450.731,49.7919,0
12077,789.35,768.97,769.9,765.02,773.31,127.93,-954.1,366.7,-8.44,1.07,-0.75,-35.23,2416,0,82,-31.369,1.91441,-204.948,-10825.5,9464.48,-1679.3,-451.821,52.8206,0
12111,793.05,768.71,769.27,764.49,773.88,125.49,-937.99,386.72,-2.52,3.17,-1.29,-53.89,2423,0,82,-36.1004,2.22184,-230.275,-11268.8,10888.7,-2294.99,-450.716,48.9389,0
12145,795.93,768.54,769.07,764.15,774.42,147.46,-916.99,364.75,1.77,2.34,-0.21,-62.35,2430,0,82,-45.3638,3.49687,-265.313,-11073.3,12988.3,-2441.89,-449.047,41.7384,0
12181,797.31,768.41,769.02,763.99,774.68,130.37,-932.62,397.46,-0.13,1.79,0.78,-65,2437,0,82,-44.334,4.51455,-300.661,-10691.6,15783.2,-1990.93,-445.505,35.5622,0
12215,797.9,768.28,768.82,763.91,774.73,123.54,-946.29,379.88,2,-0.23,-2.35,-69.74,2444,0,82,-47.3194,1.44031,-326.251,-10152.7,17489.8,-2567.27,-444.392,31.1203,0
12249,798.35,768.22,768.59,763.83,774.75,131.35,-926.27,391.6,-3.1,-2.48,0.15,-75.19,2451,0,82,-53.6122,-2.39094,-333.23,-11164.2,16920,-3527.04,-447.224,33.503,0
12283,798.48,768.18,768.34,763.73,774.68,129.39,-937.5,364.75,0.14,1.61,1.93,-80.18,2458,0,82,-51.091,1.03361,-327.423,-14460.6,15336.2,-3446.15,-451.161,44.166,0
12317,798.29,768.29,768.23,763.66,774.62,136.72,-955.08,375,-2.07,0.05,-0.07,-82.01,2464,0,82,-47.6654,8.97739,-315.821,-16955.1,13773.7,-2140.01,-454.388,53.6864,0
12351,798.57,768.1,768.15,763.41,774.56,117.68,-935.55,388.67,0.39,1.21,1.56,-79.77,2471,0,82,-47.6542,13.2769,-306.596,-17857.6,12667.1,-1137.17,-456.685,58.2449,0
12385,798.7,768,767.96,763.17,774.46,129.39,-934.08,382.32,-1.95,3.69,0.14,-80.82,2478,0,82,-54.9833,14.1721,-303.398,-16287,12128.7,-1060.42,-458.024,53.6831,0
12420,798.56,768.1,767.86,762.98,774.37,125.98,-930.66,371.58,-1.29,-0.75,-0.43,-80.69,2485,0,82,-70.4034,1.64549,-327.185,-9839.88,13708.8,-2919.2,-456.104,30.0871,0
12454,798.09,768.17,768.01,762.8,774.27,124.02,-950.2,378.91,-2.88,-2.12,0.53,-73.4,2492,0,82,-49.3096,-9.0073,-381.686,2468.95,20827.4,-2963.86,-443.443,-6.4383,0
12488,797.41,768.21,768.26,762.76,774.16,130.37,-938.96,371.09,-3.22,-4.02,1.54,-64.65,2499,0,82,-52.6327,-13.2763,-443.924,13072.7,27530.4,-3028.79,-435.985,-29.4464,0
12522,797.04,768.15,768.34,762.75,774.07,117.68,-940.43,373.54,-1.54,-0.73,-0.25,-60.72,2505,0,82,-54.5988,-19.8243,-448.277,18023.8,28875.6,-3516.15,-433.585,-40.2079,0
12556,796.61,768.16,768.54,762.74,774.01,117.19,-933.11,373.05,1.64,-1.94,1.28,-53.99,2512,0,82,-53.7295,-21.3654,-438.319,20896.3,29063.5,-3271.14,-431.693,-47.6738,0
12592,796.38,768.15,768.6,762.75,773.97,117.68,-933.59,370.12,2.1,2.64,1.11,-51.82,2519,0,82,-53.9086,-19.9793,-453.344,23293.8,30400.5,-2952.25,-430.942,-51.3816,0
12626,796.16,768.09,768.66,762.65,773.89,129.88,-943.36,385.74,0.48,2.57,-0.92,-47.54,2526,0,82,-56.1,-15.4839,-470.872,25020.1,31953.5,-2718.41,-430.14,-53.1352,0
12660,796.01,768.01,768.68,762.6,773.82,118.65,-931.64,370.12,2.74,4.47,-1.46,-45.14,2533,0,82,-56.7614,-12.6606,-478.527,25410,32623,-2229.41,-429.826,-53.1005,0
12694,795.97,767.62,768.51,762.45,773.64,115.72,-932.13,382.81,1.86,2.63,-0.54,-43.97,2540,0,82,-53.4497,-10.4016,-474.095,25496.7,32449.4,-1712.31,-429.555,-53.7798,0
12727,796.41,766.97,768.13,762.13,773.41,103.03,-943.85,386.72,4.57,2.58,-1.37,-45.12,2546,0,82,-53.18,-11.2451,-471.613,26054,32264.7,-1536.06,-429.586,-55.2444,0
12761,796.8,766.55,767.76,761.84,773.24,123.54,-898.93,399.41,6.76,5.76,-1.64,-47.99,2553,0,82,-53.6406,-10.267,-466.173,25783.7,31654.6,-1192.47,-430.097,-55.3092,0
12795,796.58,766.26,767.46,761.72,773.01,130.37,-938.96,387.7,3,3.46,-2.48,-50.75,2560,0,82,-52.5984,-7.77435,-457.911,25183,30911.6,-836.844,-430.494,-54.9959,0
12828,796.43,766.03,767.17,761.75,772.85,119.14,-937.5,390.62,3.69,1.81,-2.93,-55.86,2567,0,82,-50.2791,-9.91204,-450.501,25255.1,30224.5,-609.148,-430.909,-56.06,0
12862,796.04,765.93,767.07,761.85,772.72,125.49,-930.18,388.67,1.94,3.51,2.72,-57.68,2573,0,82,-48.5359,-9.94472,-444.267,25455.2,29827.9,-476.26,-430.86,-57.2973,0
12896,795.72,765.91,767.13,761.71,772.61,123.05,-945.8,368.65,3.69,1.4,0.44,-52.97,2580,0,82,-47.5054,-9.64002,-439.422,25194.5,29293.7,-423.791,-431.336,-57.3355,0
12930,795.52,766.01,767.18,761.78,772.62,127.44,-921.39,381.84,0.72,1.4,1.21,-52.7,2587,0,82,-47.3328,-8.54031,-433.684,24297.5,28640.4,-272.46,-431.96,-56.0255,0
12965,794.63,766.11,767.43,761.87,772.51,138.18,-941.89,394.04,0.35,0.52,0.56,-45.6,2594,0,82,-46.1865,-6.33901,-424.396,22869.9,27851.6,53.1272,-432.373,-53.888,0
13050,789.7,767.03,768.68,762.44,771.96,125.98,-932.62,393.55,-5.79,2.19,1.89,-13.55,2611,0,82,-43.9155,-3.678,-413.277,21116.5,27170.8,483.29,-432.255,-51.0951,0
13086,788.04,767.35,769.52,762.97,771.97,114.26,-933.59,364.75,-7.22,-1.05,0.63,2.78,2618,0,82,-43.4719,-2.55305,-410.986,20972.9,27077.5,532.612,-432.116,-51.0306,0
13147,786.98,767.64,770.11,763.35,772.02,122.07,-938.48,366.7,-6.49,1.2,2.28,13.4,2630,0,82,-42.5995,-2.84825,-402.011,20834.6,26674.3,273.256,-431.648,-51.8263,0
13205,787.02,767.96,770.41,763.42,772.2,121.09,-951.66,376.46,-4.53,-3.5,0.59,17.03,2642,0,82,-40.0009,-7.45351,-384.406,22193.4,26482.8,-157.353,-429.107,-57.7344,0
13248,787.35,768.27,770.51,763.45,772.4,115.23,-950.68,349.61,-3.66,-1.59,-0.6,15.41,2651,0,82,-39.959,-8.51072,-387.536,23820.5,27052.7,-668.79,-428.193,-61.4667,0
13282,787.46,768.62,770.51,763.55,772.54,126.46,-937.99,356.93,-2.27,-1.68,-0.19,10.84,2657,0,82,-39.9008,-7.96987,-380.846,23661.8,26729.4,-816.844,-427.816,-62.1297,0
13316,787.42,768.9,770.72,763.72,772.69,137.21,-962.89,345.7,-0.39,-1.41,-0.05,11.5,2664,0,82,-39.9025,-7.82267,-374.414,23406.4,26347.3,-914.858,-427.631,-62.5148,0
13352,786.92,769.25,770.85,763.9,772.73,124.51,-951.17,355.47,0.39,2.36,1.22,10.86,2671,0,82,-39.4961,-7.23706,-370.097,22782.1,26102.6,-1037.3,-427.471,-61.557,0
13386,786.68,769.44,770.98,764.06,772.79,116.7,-937.5,369.14,-0.05,1.25,0.59,11.09,2678,0,82,-39.448,-6.12287,-369.789,22116.6,26045.6,-800.049,-427.566,-59.8088,0
13420,786.16,769.53,771.18,764.21,772.77,123.54,-942.87,354.98,2.03,2.5,0.27,15.04,2685,0,82,-38.9163,-6.00538,-371.696,21624.6,26191.9,-786.081,-427.534,-58.1782,0
13454,785.6,769.53,771.32,764.4,772.71,114.75,-943.85,354,2.62,1.95,-2.94,17.45,2692,0,82,-38.8457,-5.33578,-369.837,20198.7,25913.8,-520.858,-427.932,-54.6148,0
13488,785.7,769.64,771.4,764.51,772.81,106.93,-937.01,356.93,0.08,2.15,-2.79,16.76,2699,0,82,-38.5623,-3.43529,-365.11,17850.2,25071.8,-181.16,-429.331,-48.8892,0
13522,786.36,769.64,771.49,764.55,773.01,122.07,-935.06,365.23,-0.04,-1.02,-1.56,16.1,2705,0,82,-38.1414,0.3579,-358.833,15409.1,24340.8,480.657,-430.167,-42.9423,0
13556,787.26,769.75,771.43,764.53,773.24,106.45,-934.08,352.54,-0.17,-0.89,-0.18,10.93,2712,0,82,-37.6467,3.42788,-360.036,12898.4,23990.4,1144.26,-431.367,-35.8255,0
13591,787.62,769.68,771.46,764.54,773.32,127.44,-936.52,354.49,1.53,-0.73,0.47,10.78,2719,0,82,-36.2175,3.24411,-357.143,11754.5,23621.4,1443.33,-431.86,-32.9125,0
13625,787.24,769.66,771.36,764.48,773.19,125.98,-942.38,363.77,0.6,0.04,0.91,10.75,2726,0,82,-35.9678,2.49415,-357.301,11306.6,23447.9,1709.99,-432.375,-31.6443,0
13659,786.85,769.65,771.37,764.4,773.07,114.75,-946.29,354.49,-1.15,0.8,1.79,13.62,2733,0,82,-36.6308,1.52825,-359.883,11345.6,23450.9,1831.04,-432.837,-31.5259,0
13693,786.74,769.59,771.4,764.33,773.01,134.28,-937.99,354.98,-0.74,1.18,-1.15,16.26,2740,0,82,-37.6397,-0.0586162,-363.25,11556.9,23396.7,1949.28,-433.591,-31.8151,0
13727,786.69,769.71,771.4,764.4,773.05,122.07,-941.41,368.65,0.69,1.66,0.88,14.26,2746,0,82,-39.1941,-1.72183,-369.183,11726.4,23563,1847.22,-434.175,-31.7631,0
13763,786.64,769.83,771.45,764.39,773.08,114.75,-950.2,350.59,-0.4,1.66,1.15,15.04,2754,0,82,-40.6101,-2.7409,-373.553,11865.2,23443.4,1731.67,-435.242,-31.7633,0
13797,786.4,769.86,771.45,764.5,773.05,108.89,-937.5,359.86,0.09,0.24,2.3,13.82,2760,0,82,-41.3754,-2.31351,-380.077,11339.5,23593.5,1850.75,-435.924,-29.835,0
13831,786.1,769.96,771.54,764.57,773.05,125,-933.59,359.86,0.5,1.59,-0.49,15.36,2767,0,82,-41.1438,0.504374,-381.822,10682.3,23510.5,2178.72,-436.425,-27.9771,0
13865,785.63,770.13,771.68,764.64,773.02,125,-937.99,354.98,0.32,2.63,3.66,17.98,2774,0,82,-42.1785,2.01537,-385.531,9913.1,23622.5,2325.47,-436.727,-25.713,0
13899,785.03,770.24,771.67,764.76,772.92,118.16,-945.8,369.63,-2.69,2.02,-0.57,17.36,2781,0,82,-42.1044,3.63214,-385.25,9395.14,23572,2279.59,-436.814,-24.3871,0
13934,784.58,770.31,771.78,764.81,772.87,120.61,-936.52,353.03,-0.95,1.01,2.98,20.26,2788,0,82,-41.9311,4.58248,-380.497,8592.32,23197.1,2297.1,-437.035,-22.5818,0
13969,784.1,770.35,771.83,764.86,772.79,115.72,-946.29,357.42,-0.31,0.91,2.82,22.07,2795,0,82,-42.7213,5.14648,-385.782,8982.69,23636.4,2162.92,-436.731,-23.2842,0
14004,783.56,770.51,771.98,764.97,772.76,116.7,-958.98,359.86,-0.21,-0.29,1.81,24.8,2802,0,82,-44.4404,4.16183,-397.34,9592.26,24546,2013.19,-436.225,-24.1406,0
14038,783.14,770.67,772.04,765.12,772.74,116.21,-937.5,349.61,-1.26,1.56,1.7,24.18,2809,0,82,-45.3723,2.0852,-413.959,10919.9,25871.5,1889.33,-435.502,-26.3789,0
14072,782.84,770.69,772.09,765.04,772.67,115.23,-944.82,353.52,-1.87,1.83,0.74,27.46,2815,0,82,-45.236,-0.347115,-416.612,11569.1,26035.7,1810.97,-435.506,-27.7695,0
14106,782.65,770.71,772.17,765.19,772.68,127.44,-944.82,348.63,0.37,0.94,-0.2,27.76,2822,0,82,-43.9902,-1.90178,-407.992,11332.1,25453.5,1683.83,-435.613,-27.7753,0
14140,782.51,770.84,772.31,765.26,772.73,108.4,-934.57,358.89,-0.6,1.52,1.69,29.69,2829,0,82,-42.9937,-1.52016,-396.973,10883.2,24530.8,1785.76,-436.205,-27.4155,0
14176,782.49,770.85,772.3,765.24,772.72,126.95,-950.2,353.03,-0.21,-0.37,0.34,29.58,2836,0,82,-42.6819,-1.22332,-395.614,10607.1,24484.1,1811.56,-436.111,-26.8118,0
14210,782.1,770.82,772.32,765.27,772.63,126.46,-937.99,354,1.49,2.18,-0.56,31.16,2843,0,82,-42.0552,-1.34206,-397.216,10585.8,24518.5,1766.56,-436.274,-26.6502,0
14244,781.49,770.72,772.32,765.24,772.44,117.68,-962.4,355.47,2.5,1.68,1.53,34.63,2850,0,82,-42.7433,-1.94016,-398.093,10300.8,24484.9,1714.51,-436.494,-25.8755,0
14278,781.34,770.66,772.36,765.25,772.4,113.28,-954.59,368.65,0.17,2.77,-1.31,36.49,2857,0,82,-42.5804,-1.86111,-399.479,10110.6,24433,1801.47,-436.838,-25.3096,0
14312,781.85,770.7,772.39,765.24,772.54,105.47,-939.45,356.93,0.36,-0.64,-0.91,35.2,2863,0,82,-42.1118,-1.38546,-397.958,9647.38,24332.1,1937.33,-436.858,-24.2422,0
14347,782.57,770.66,772.41,765.34,772.75,108.4,-936.52,359.37,0.91,1.08,-0.27,32.14,2870,0,82,-41.8445,0.052816,-394.794,9010.66,23894.7,2118.09,-437.476,-22.8236,0
14381,782.66,770.79,772.43,765.34,772.81,118.16,-946.78,361.33,-0.91,0.24,-1.94,31.22,2877,0,82,-42.0458,0.615442,-390.832,8297.67,23536.5,2336,-437.778,-21.2308,0
14414,782.33,770.78,772.41,765.25,772.69,111.33,-956.54,359.86,-2.28,2.82,2.85,33.44,2884,0,82,-41.5711,0.350711,-387.832,7637.27,23252.4,2461.77,-438.045,-19.6922,0
14448,781.76,770.73,772.48,765.29,772.57,126.46,-946.29,352.05,2.02,2.49,0.15,36.73,2891,0,82,-40.6788,-0.236991,-387.907,7245.61,23274.6,2518.88,-437.999,-18.6787,0
14482,781.31,770.73,772.53,765.31,772.47,120.12,-960.94,341.31,0.54,2.04,-0.05,39.48,2897,0,82,-40.436,-0.193968,-385.252,6762.95,23025.2,2587.26,-438.234,-17.5547,0
14515,781.2,770.75,772.56,765.35,772.46,107.42,-936.04,364.26,0.34,2.08,-1.63,39.8,2904,0,82,-40.8771,1.05507,-385.776,6375.44,22879.1,2612.05,-438.693,-16.5263,0
14549,781.28,770.79,772.5,765.41,772.5,112.3,-935.06,358.4,1.62,2.44,-0.94,36.9,2911,0,82,-40.666,1.16081,-384.608,6107.31,22794.6,2670.1,-438.733,-15.8793,0
14584,781.45,770.81,772.62,765.35,772.56,130.86,-941.41,355.96,-1.27,2.02,-0.21,39.98,2918,0,82,-40.8526,1.44264,-386.725,6060.54,22936.2,2681.81,-438.691,-15.6715,0
14618,781.46,770.74,772.54,765.32,772.51,116.7,-944.82,355.96,-0.6,-1.02,-0.84,38.89,2925,0,82,-41.0347,0.40599,-388.688,5992.32,23100.2,2708.9,-438.569,-15.4168,0
14652,781.37,770.76,772.55,765.32,772.5,108.4,-944.82,354.49,2.1,1.81,-1.66,39.39,2931,0,82,-40.9474,-0.557286,-388.807,6115.54,23157.2,2676.26,-438.44,-15.729,0
14686,781.38,770.7,772.57,765.41,772.51,115.72,-951.17,352.05,-0.3,1.27,-0.78,38.82,2938,0,82,-40.6449,-0.417733,-386.484,5941.53,22919.1,2571.77,-438.699,-15.3732,0
14720,781.37,770.6,772.52,765.36,772.46,115.23,-934.57,358.89,1.76,3.33,-0.69,39.19,2945,0,82,-39.7233,-0.140059,-375.601,5412.89,22197.7,2714.26,-438.901,-14.4113,0
14753,781.48,770.62,772.52,765.43,772.51,127.44,-948.24,349.61,0.95,-0.58,1.29,37.63,2952,0,82,-39.0033,0.303907,-372.688,5120.69,21970.4,2750.57,-439.049,-13.7398,0
14787,781.75,770.55,772.55,765.45,772.58,114.75,-951.66,346.19,-1,2.21,0.67,37.75,2958,0,82,-39.6053,0.979378,-380.853,5428.8,22637,2694.03,-438.562,-14.2538,0
14821,782.01,770.62,772.46,765.54,772.66,116.21,-948.24,372.56,0.92,0.42,1.11,32.7,2965,0,82,-40.501,-0.659383,-396.42,6568.45,23909.6,2686.34,-437.686,-16.5687,0
14858,782.16,770.59,772.49,765.35,772.65,109.86,-937.5,368.16,0.9,1.83,-0.31,36.1,2973,0,82,-41.2946,-3.61072,-400.723,6973.71,24147.9,2475.46,-437.739,-17.4028,0
14893,782.23,770.56,772.46,765.39,772.66,112.79,-946.78,354,0.37,-0.8,0.38,34.6,2980,0,82,-42.0556,-3.36096,-396.745,6818.84,23746.8,2452.64,-438.146,-17.1868,0
14927,782.16,770.52,772.45,765.36,772.62,125.49,-945.31,364.75,0.52,0.15,-0.9,35.63,2986,0,82,-41.0949,-1.90798,-387.094,5974.69,22998.5,2603.63,-438.587,-15.4344,0
14962,782.08,770.45,772.38,765.29,772.55,115.23,-944.82,366.21,-1.46,2.15,-1.26,35.39,2993,0,82,-40.2988,0.726932,-378.436,5314.02,22441.4,2736.07,-438.7,-14.0421,0
14997,782.11,770.35,772.33,765.25,772.51,132.81,-951.66,351.56,1.51,-0.13,-1.52,35.69,3000,0,82,-39.957,1.71452,-378.538,4895.53,22438.5,2894.23,-438.723,-12.9327,0
