currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
4392,754.24,753.02,753.61,0.00,565.22,9.28,-916.99,455.08,-1.98,0.02,-0.03
4420,754.27,753.04,753.67,0.00,565.24,18.55,-900.39,457.52,0.10,2.95,-1.57
4453,754.26,753.01,753.67,0.00,565.23,0.00,-902.34,458.50,1.02,0.47,0.05
4481,754.32,753.02,753.63,0.00,565.24,3.42,-905.76,457.03,2.60,-0.18,1.71
4509,754.21,753.02,753.64,0.00,565.22,10.74,-904.30,444.82,-0.19,2.82,2.23
4537,754.24,753.07,753.67,0.00,565.25,5.37,-909.67,444.82,-0.20,1.86,-0.02
4565,754.31,753.07,753.65,0.00,565.26,3.91,-912.11,461.43,0.79,-0.14,0.49
4593,754.27,753.11,753.61,0.00,565.25,-14.16,-903.81,466.31,-0.59,1.30,-0.36
4621,754.24,753.07,753.60,0.00,565.23,1.95,-907.71,452.15,4.01,3.21,1.99
4652,754.21,752.99,753.65,0.00,565.21,12.21,-910.16,440.92,1.72,1.40,0.92
4680,754.29,753.01,753.67,0.00,565.24,-4.39,-905.76,452.15,1.86,3.03,1.16
4708,754.23,753.07,753.65,0.00,565.24,-0.49,-913.57,442.87,1.70,1.90,0.76
4736,754.30,753.08,753.63,0.00,565.25,4.39,-921.87,443.85,1.86,2.37,0.10
4764,754.36,753.09,753.66,0.00,565.28,7.32,-921.39,432.13,1.42,0.31,0.74
4792,754.36,753.05,753.65,0.00,565.26,6.35,-918.46,465.33,-1.44,1.38,-1.03
4820,754.29,753.03,753.61,0.00,565.23,6.35,-909.18,448.73,-0.40,0.71,-0.98
4851,754.38,752.99,753.63,0.00,565.25,-0.49,-904.79,456.54,-1.50,-0.82,2.66
4878,754.36,753.04,753.58,0.00,565.24,9.77,-890.62,450.20,-0.12,2.15,1.05
4907,754.27,753.03,753.62,0.00,565.23,7.32,-904.79,457.03,-0.60,2.63,0.52
4935,754.33,753.09,753.68,0.00,565.28,18.07,-913.57,452.15,1.51,1.68,-0.58
4962,754.28,753.04,753.64,0.00,565.24,8.79,-912.60,447.75,1.36,4.46,-1.10
4990,754.27,753.05,753.69,0.00,565.25,-0.98,-927.25,459.96,-1.66,1.90,-0.44
5018,754.37,753.00,753.62,0.00,565.25,10.25,-909.18,446.78,-0.36,1.33,0.81
5049,754.24,752.97,753.70,0.00,565.23,6.84,-916.50,448.73,-0.81,1.08,-1.10
5077,754.32,753.03,753.56,0.00,565.23,8.30,-913.09,458.50,1.35,0.95,1.82
5105,754.29,753.00,753.67,0.00,565.24,2.44,-913.57,446.78,0.07,1.98,1.17
5133,754.26,753.02,753.62,0.00,565.23,-4.39,-904.30,451.66,0.51,1.61,0.71
5161,754.31,752.99,753.57,0.00,565.22,0.49,-910.64,464.84,-0.76,1.37,0.33
5189,754.28,753.05,753.67,0.00,565.25,7.81,-914.55,455.08,1.66,-0.77,1.04
5217,754.27,753.03,753.56,0.00,565.22,-2.44,-913.09,440.92,2.11,1.24,0.02
5248,754.28,753.08,753.68,0.00,565.26,19.04,-905.76,446.78,1.70,1.92,-0.20
5276,754.30,752.99,753.62,0.00,565.23,10.25,-911.62,455.08,2.88,1.59,3.67
5305,754.30,753.02,753.63,0.00,565.24,18.55,-923.34,440.92,1.33,-0.11,1.99
5333,754.27,753.09,753.63,0.00,565.25,-3.42,-924.32,452.15,-0.33,0.67,-0.19
5361,754.27,753.01,753.65,0.00,565.23,-6.35,-926.27,454.59,0.80,0.23,-0.56
5389,754.30,753.00,753.57,0.00,565.22,1.95,-922.36,454.10,0.26,-0.60,1.77
5420,754.32,752.96,753.66,0.00,565.23,18.07,-920.90,444.34,1.05,-0.26,0.59
5448,754.35,753.00,753.61,0.00,565.24,3.91,-933.59,444.34,-0.65,-0.18,-1.25
5476,754.26,753.03,753.60,0.00,565.23,19.04,-905.76,448.73,-0.26,-1.67,1.36
5504,754.30,753.01,753.61,0.00,565.23,-0.98,-904.30,448.24,0.21,0.25,0.52
5532,754.28,753.03,753.61,0.00,565.23,0.49,-907.23,461.91,-0.50,0.66,-0.85
5560,754.25,753.11,753.63,0.00,565.25,5.86,-905.76,447.27,1.99,0.74,0.31
5589,754.26,753.10,753.61,0.00,565.24,9.77,-906.25,446.78,1.87,2.04,0.89
5619,754.35,753.00,753.58,0.00,565.23,11.23,-908.69,450.68,2.85,2.31,-0.45
5647,754.25,753.01,753.57,0.00,565.21,-2.93,-914.06,445.31,-0.26,2.34,1.26
5676,754.24,753.06,753.61,0.00,565.23,9.28,-914.06,446.29,-0.65,2.15,-0.77
5704,754.33,752.98,753.57,0.00,565.22,6.35,-917.48,443.36,-0.76,0.07,0.18
5732,754.36,752.97,753.62,0.00,565.24,10.25,-916.99,438.48,0.97,2.50,2.23
5760,754.32,753.04,753.61,0.00,565.24,2.44,-916.02,450.20,-0.58,3.07,0.89
5789,754.32,753.02,753.68,0.00,565.25,-1.46,-915.53,451.66,1.24,1.92,-0.74
5819,754.34,753.07,753.71,0.00,565.28,10.25,-915.53,443.36,-2.85,1.54,0.02
5848,754.24,753.00,753.68,0.00,565.23,10.74,-906.74,451.17,-0.15,1.97,-2.05
5876,754.30,753.08,753.66,0.00,565.26,13.67,-910.64,446.78,2.24,3.09,0.33
5904,754.34,753.00,753.64,0.00,565.24,8.30,-916.99,436.04,1.63,0.31,0.35
5932,754.29,753.09,753.61,0.00,565.25,4.39,-908.69,444.34,0.06,2.53,0.07
5960,754.30,753.05,753.65,0.00,565.25,11.72,-906.74,456.05,-0.60,1.18,-1.92
5988,754.39,753.06,753.69,0.00,565.28,4.88,-915.53,437.01,-0.41,1.02,0.82
6019,754.30,753.06,753.65,0.00,565.25,5.37,-912.11,466.31,1.11,-1.87,0.75
6047,754.33,753.06,753.63,0.00,565.25,0.00,-910.64,464.36,-0.08,0.53,1.69
6075,754.28,753.01,753.66,0.00,565.24,0.49,-912.60,458.50,-0.40,3.18,-0.13
6104,754.33,753.02,753.66,0.00,565.25,1.46,-917.48,459.47,0.94,2.10,0.44
