currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
17094,762.83,757.12,749.49,751.20,755.16,-69.34,-980.47,229.49,-1.30,2.98,-0.43,-0.03
17129,762.80,757.10,749.54,751.23,755.17,-72.75,-981.93,257.32,-2.49,0.87,-0.66,0.57
17164,762.70,757.10,749.59,751.14,755.13,-75.68,-991.21,236.82,-0.42,-0.50,-1.65,2.33
17200,762.61,757.09,749.60,751.20,755.12,-74.22,-992.68,254.88,-1.78,2.43,-0.78,1.89
17235,762.65,757.19,749.57,751.21,755.15,-74.22,-985.35,246.58,-0.27,2.18,-1.29,1.28
17271,762.68,757.21,749.64,751.13,755.16,-65.43,-988.28,238.28,0.33,-0.29,-0.93,2.39
17306,762.57,757.17,749.62,751.21,755.14,-77.64,-988.28,242.68,-1.36,0.58,-1.38,2.14
17341,762.39,757.09,749.62,751.16,755.06,-82.52,-989.26,228.03,-2.89,-0.34,-2.23,2.75
17377,762.33,757.09,749.56,751.18,755.04,-77.64,-981.93,234.37,-0.14,-0.72,0.24,1.59
17412,762.40,757.10,749.60,751.16,755.06,-76.17,-967.29,236.82,-1.52,-0.47,-1.74,2.42
17447,762.51,757.15,749.68,751.16,755.12,-75.68,-973.63,239.26,-2.82,1.24,-2.42,2.26
17483,762.50,757.09,749.59,751.19,755.09,-69.82,-994.14,248.54,-0.21,-2.34,-2.44,1.96
17518,762.57,757.07,749.74,751.14,755.13,-83.01,-976.56,240.23,-0.75,-0.13,-1.41,1.94
17554,762.62,757.07,749.64,751.13,755.11,-74.22,-992.19,247.56,-3.29,0.47,-0.47,2.59
17589,762.66,757.11,749.66,751.10,755.13,-72.75,-990.72,227.05,-3.66,0.06,1.15,2.37
17624,762.63,757.13,749.61,751.10,755.12,-70.80,-990.72,239.75,-1.40,1.20,0.37,2.65
17660,762.55,757.20,749.62,751.13,755.13,-75.68,-984.86,239.75,-0.60,1.18,-2.91,2.54
17695,762.66,757.20,749.64,751.20,755.17,-73.24,-996.58,227.05,-0.70,-3.31,-0.19,2.36
17730,762.63,757.27,749.62,751.21,755.18,-78.61,-993.65,234.37,0.56,-1.08,-1.98,1.96
17766,762.68,757.23,749.57,751.16,755.16,-69.82,-986.82,239.75,-0.93,2.38,-3.17,1.56
17801,762.73,757.27,749.64,751.19,755.21,-63.48,-991.21,245.61,0.04,-0.62,-1.26,2.29
17842,762.72,757.27,749.58,751.22,755.20,-80.57,-974.61,238.28,-0.55,-0.92,0.75,1.08
17878,762.72,757.27,749.62,751.14,755.19,-76.17,-988.28,239.26,-0.21,-1.56,0.98,2.38
17915,762.62,757.26,749.58,751.23,755.17,-74.22,-981.45,228.52,0.13,-0.66,-1.66,0.96
17950,762.72,757.18,749.64,751.22,755.19,-81.54,-974.12,243.16,1.99,-1.07,-1.43,2.33
17985,762.68,757.23,749.67,751.17,755.19,-80.08,-984.86,237.30,-0.80,-1.62,0.59,2.12
18020,762.64,757.15,749.67,751.20,755.17,-70.31,-984.86,234.37,-0.92,-0.85,2.72,2.25
18056,762.70,757.18,749.64,751.19,755.18,-77.15,-992.68,242.68,-0.23,0.35,-1.11,2.38
18090,762.70,757.14,749.66,751.20,755.18,-72.75,-984.86,250.49,-1.48,0.73,-0.82,2.34
18126,762.72,757.23,749.64,751.18,755.19,-73.73,-987.79,245.61,1.36,-0.91,-3.50,2.32
18163,762.77,757.27,749.61,751.25,755.22,-87.89,-981.93,236.33,2.18,-2.21,0.48,1.34
18198,762.72,757.34,749.62,751.24,755.23,-78.12,-977.54,238.28,0.50,-2.53,1.67,1.50
18233,762.84,757.32,749.64,751.33,755.28,-75.20,-981.93,237.79,2.05,0.93,-0.62,0.95
18268,762.87,757.38,749.65,751.23,755.28,-84.96,-993.16,245.61,-1.04,-1.29,-1.29,1.81
18304,762.91,757.38,749.64,751.24,755.29,-69.82,-989.26,249.02,-2.53,1.40,-0.63,1.63
