currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
36650,0,0,0,0,0,-58.11,-863.28,542.97,-38.48,6.54,8.5,7330,0,0,0,0,0,0,0,0,0,0
36681,0,0,0,0,0,-42.97,-874.02,539.55,-56.95,4.15,7.66,7336,0,0,0,0,0,0,0,0,0,0
36712,0,0,0,0,0,-47.85,-937.01,538.09,-48.94,25.27,-1.07,7342,0,0,0,0,0,0,0,0,0,0
36743,0,0,0,0,0,-202.15,-1123.54,489.26,-14.85,39.33,1.85,7349,0,0,0,0,0,0,0,0,0,0
36774,0,0,0,0,0,-360.84,-892.58,428.71,11.59,14.18,-2.28,7355,0,0,0,0,0,0,0,0,0,0
36805,0,0,0,0,0,-383.3,-854.98,432.62,-15.47,8.79,-2.24,7361,0,0,0,0,0,0,0,0,0,0
36835,0,0,0,0,0,-350.1,-941.41,466.31,-13.84,13.8,8.6,7367,0,0,0,0,0,0,0,0,0,0
36867,0,0,0,0,0,-314.45,-895.51,453.12,-7.58,16.44,12.79,7373,0,0,0,0,0,0,0,0,0,0
36897,0,0,0,0,0,-361.33,-912.11,469.24,-12.31,26.34,11.65,7379,0,0,0,0,0,0,0,0,0,0
36928,0,0,0,0,0,-375.49,-939.45,501.95,3.15,12.67,12.23,7386,0,0,0,0,0,0,0,0,0,0
36959,0,0,0,0,0,-354,-914.06,467.29,0.52,12.14,32.79,7392,0,0,0,0,0,0,0,0,0,0
36990,0,0,0,0,0,-326.17,-866.21,455.08,-6.51,7.53,32.02,7398,0,0,0,0,0,0,0,0,0,0
37021,0,0,0,0,0,-304.2,-866.7,460.45,-10.79,11.65,25.69,7404,0,0,0,0,0,0,0,0,0,0
37052,0,0,0,0,0,-293.46,-871.09,476.07,-6.63,11.03,15.59,7410,0,0,0,0,0,0,0,0,0,0
37083,0,0,0,0,0,-233.4,-869.14,466.8,-16.51,16.08,26.95,7417,0,0,0,0,0,0,0,0,0,0
37116,0,0,0,0,0,-201.17,-897.95,495.61,-14.24,20,41.7,7423,0,0,0,0,0,0,0,0,0,0
37147,0,0,0,0,0,-154.79,-947.27,462.4,-5.98,21.05,44.26,7429,0,0,0,0,0,0,0,0,0,0
37178,0,0,0,0,0,-146,-917.48,429.69,1.73,19.09,35.76,7436,0,0,0,0,0,0,0,0,0,0
37209,0,0,0,0,0,-173.83,-938.96,403.32,4.3,7.35,14.93,7442,0,0,0,0,0,0,0,0,0,0
37240,0,0,0,0,0,-146,-945.31,406.74,-6.5,11.71,26.2,7448,0,0,0,0,0,0,0,0,0,0
37270,0,0,0,0,0,-172.85,-888.67,423.34,-6.09,18.34,34.05,7454,0,0,0,0,0,0,0,0,0,0
37301,0,0,0,0,0,-196.29,-842.29,407.71,-2.91,14.63,12.23,7460,0,0,0,0,0,0,0,0,0,0
37332,0,0,0,0,0,-214.36,-851.56,379.39,-0.43,2.69,-12.31,7466,0,0,0,0,0,0,0,0,0,0
37363,0,0,0,0,0,-172.85,-929.69,375,-7.11,-2.08,-15.96,7473,0,0,0,0,0,0,0,0,0,0
37394,0,0,0,0,0,-186.04,-881.35,376.46,-7.94,5.66,7.08,7479,0,0,0,0,0,0,0,0,0,0
37425,0,0,0,0,0,-238.28,-873.05,368.65,-8.69,2.34,10.35,7485,0,0,0,0,0,0,0,0,0,0
37456,0,0,0,0,0,-239.75,-855.96,347.17,-9.33,-8.65,-9.02,7491,0,0,0,0,0,0,0,0,0,0
37487,0,0,0,0,0,-227.05,-877.44,390.14,-15.23,-10.95,-25,7497,0,0,0,0,0,0,0,0,0,0
37518,0,0,0,0,0,-223.14,-954.1,415.04,-11.49,-2.81,-3.37,7504,0,0,0,0,0,0,0,0,0,0
37549,0,0,0,0,0,-267.58,-904.79,420.41,-0.91,5.26,20.11,7510,0,0,0,0,0,0,0,0,0,0
37580,0,0,0,0,0,-283.69,-814.45,388.18,3.27,1.88,12.3,7516,0,0,0,0,0,0,0,0,0,0
37611,0,0,0,0,0,-247.56,-876.46,353.52,3.5,-5.76,1.31,7522,0,0,0,0,0,0,0,0,0,0
37642,0,0,0,0,0,-156.74,-837.89,414.06,-7.46,-9.35,0.16,7528,0,0,0,0,0,0,0,0,0,0
37673,0,0,0,0,0,-179.69,-934.57,453.61,7.4,-17.73,5.75,7535,0,0,0,0,0,0,0,0,0,0
37704,0,0,0,0,0,-187.01,-814.45,413.57,16.37,-31.33,6.18,7541,0,0,0,0,0,0,0,0,0,0
37735,0,0,0,0,0,-190.43,-824.22,415.53,2.05,-26.25,-1.92,7547,0,0,0,0,0,0,0,0,0,0
37766,0,0,0,0,0,-260.25,-898.93,428.71,-2.57,-28.97,-11.71,7553,0,0,0,0,0,0,0,0,0,0
37797,0,0,0,0,0,-244.63,-886.23,436.04,-0.46,-30.28,-17.65,7559,0,0,0,0,0,0,0,0,0,0
37827,0,0,0,0,0,-278.32,-955.08,437.5,7.16,-22.36,-11.03,7565,0,0,0,0,0,0,0,0,0,0
37857,0,0,0,0,0,-291.5,-869.63,389.16,12.65,-18.4,-1.63,7571,0,0,0,0,0,0,0,0,0,0
37888,0,0,0,0,0,-202.15,-836.43,366.21,-4.11,-10.53,3.26,7578,0,0,0,0,0,0,0,0,0,0
37918,0,0,0,0,0,-72.75,-822.75,410.16,-11.15,-9.96,-2.39,7584,0,0,0,0,0,0,0,0,0,0
37948,0,0,0,0,0,-53.71,-880.86,452.64,-4.54,-18.26,-12.59,7590,0,0,0,0,0,0,0,0,0,0
37979,0,0,0,0,0,-28.81,-920.9,452.64,10.03,-17.63,1.6,7596,0,0,0,0,0,0,0,0,0,0
38010,0,0,0,0,0,43.46,-1221.68,-524.41,-2.55,29.34,-63.58,7602,0,0,0,0,0,0,0,0,0,0
38041,0,0,0,0,0,-26.86,-520.02,674.8,63.53,-67.19,-61.26,7608,0,0,0,0,0,0,0,0,0,0
38071,0,0,0,0,0,-4.88,-947.75,592.29,37.36,-35.15,-52.54,7614,0,5.94972,-9.32331,-24.1257,4419.89,-3505.97,2268.95,-145.609,-183.258,0
38102,14.77,14.76,14.59,14.63,14.69,33.69,-1135.74,478.52,20.27,-28.35,-30.23,7620,0,3.04027,-3.08007,-38.0675,6442.9,-4694.1,1360.65,-123.421,-169.286,0
38133,14.83,14.77,14.59,14.63,14.71,-116.21,-768.55,608.89,38.63,-5.81,-11.79,7627,0,3.5664,0.664521,-55.0451,8476.92,-5707.7,1607.51,-103.692,-154.023,0
38163,14.92,14.77,14.59,14.64,14.73,-96.68,-949.71,464.36,63.7,-22.27,-37.37,7633,0,7.61439,2.32631,-70.0576,10425.8,-6487.54,1844.01,-92.6124,-148.827,0
38194,15.08,14.78,14.6,14.65,14.78,324.71,-1128.42,1045.41,38.85,-11.5,-6.73,7639,0,8.18645,2.63111,-89.2791,13197.5,-7552.19,1817.19,-84.5987,-147.83,0
38225,15.22,14.78,14.6,14.66,14.82,-31.74,-704.59,691.41,33.8,-8.69,-8.91,7645,0,12.923,7.96003,-114.003,16103.9,-8670.13,2072.29,-76.0639,-141.275,0
38255,15.43,14.79,14.6,14.68,14.88,-89.36,-809.57,589.84,26.15,-3.66,-4.18,7651,0,15.5616,18.1614,-163.632,20983.9,-11531.2,1695.95,-70.4697,-128.257,0
38286,15.64,14.79,14.61,14.7,14.93,-74.22,-839.36,587.89,6.27,1.34,-1.08,7657,0,19.5108,25.9681,-209.017,25805.4,-14148.6,1311.35,-67.6964,-123.47,0
38317,15.82,14.8,14.61,14.71,14.99,-45.41,-784.18,633.79,8.77,1.92,0.6,7663,0,25.9155,36.3754,-272.025,33002.7,-17696.7,1212.02,-65.0592,-121.322,0
38348,16.03,14.8,14.61,14.73,15.04,-5.86,-810.55,609.37,7.75,-2.84,-1.37,7670,0,31.7177,46.0171,-341.364,40474.3,-21366.7,1534.05,-62.592,-118.569,0
38379,16.25,14.81,14.62,14.73,15.1,-13.67,-793.46,659.18,-5.4,4.37,-3.27,7676,0,35.7116,53.4236,-395.688,46555.3,-24203,1586.05,-61.1674,-117.656,0
38410,16.37,14.82,14.62,14.72,15.13,-20.02,-811.04,611.82,-23.04,10.03,-5.84,7682,0,38.5935,62.2567,-457.53,53504.9,-27534.7,1513.99,-60.1823,-116.943,0
38441,16.43,14.83,14.62,14.71,15.15,-33.2,-858.4,569.82,-32.73,12.38,-2.75,7688,0,40.3534,65.943,-515.765,61193,-30231.7,1797.23,-58.6163,-118.644,0
38472,16.43,14.84,14.62,14.7,15.15,-51.27,-878.91,541.99,-20.17,5.96,-4.64,7694,0,42.57,64.0129,-537.706,64358.3,-30177.8,2689.47,-56.1237,-119.691,0
38503,16.43,14.84,14.62,14.7,15.15,-13.67,-778.81,636.23,-13.15,6.34,-3.4,7701,0,47.5622,57.6292,-537.819,64912.6,-28267.4,3730.75,-52.5591,-120.696,0
38534,16.38,14.86,14.62,14.69,15.14,-0.98,-854,673.34,-13.62,2.59,-2.96,7707,0,47.7209,48.8149,-525.886,63498.6,-26886.7,4102.4,-51.1265,-120.746,0
38565,16.33,14.87,14.62,14.72,15.13,-56.64,-941.89,486.82,-25.33,5.32,-0.52,7713,0,39.9376,40.5066,-516.963,62852.6,-26272.6,3740.27,-50.8209,-121.581,0
38596,16.3,14.86,14.62,14.76,15.14,-34.67,-914.55,480.96,14.16,-0.79,-0.39,7719,0,36.9765,37.9232,-501.509,60100.5,-24588.5,3855.77,-49.0287,-119.839,0
38627,16.29,14.84,14.63,14.8,15.14,-40.04,-849.61,595.7,28.47,-6.49,-0.68,7725,0,40.6643,34.2717,-490.76,57413.3,-23073.2,4438.18,-47.0152,-116.988,0
38658,16.27,14.84,14.64,14.79,15.13,-53.22,-845.21,542.48,-9.24,3.5,0.14,7732,0,32.8812,34.9504,-496.812,55137.4,-24257.9,2721.96,-48.8267,-110.983,0
38689,16.29,14.86,14.63,14.76,15.14,-78.61,-873.54,514.65,-36.71,16.36,-4.08,7738,0,16.4082,33.2132,-509.534,54436.1,-26870.5,337.054,-52.7352,-106.836,0
38720,16.28,14.89,14.63,14.76,15.14,-73.24,-918.95,476.07,-26.08,10.32,-1.64,7744,0,10.7533,35.2098,-520.999,53715.2,-27936,-576.485,-53.6201,-103.1,0
38750,16.24,14.88,14.64,14.78,15.14,-69.82,-942.87,466.8,14.67,-7.6,0.14,7750,0,17.5335,30.1946,-521.365,54900.3,-26614.7,47.9286,-51.048,-105.301,0
38781,16.25,14.88,14.64,14.79,15.14,-30.76,-795.41,652.83,17.73,-5.43,0.65,7756,0,25.8464,27.7652,-514.661,54330.4,-24711.8,827.135,-48.0157,-105.565,0
38812,16.24,14.88,14.65,14.79,15.14,-34.67,-855.96,582.03,-9.84,1.56,-2,7762,0,25.8256,26.8831,-517.382,52726.3,-24656.8,775.342,-47.6568,-101.91,0
38843,16.18,14.9,14.64,14.78,15.13,-16.11,-880.37,514.65,-18.95,5.03,-1.27,7769,0,14.3098,28.9841,-536.494,53208.3,-26943.4,-762.329,-50.221,-99.1779,0
38874,16.16,14.93,14.64,14.77,15.13,-29.79,-875.49,500.49,-11.19,3.41,0.9,7775,0,16.5731,28.5094,-537.378,52443.8,-26289.4,-183.089,-48.9212,-97.5913,0
38905,16.16,14.94,14.64,14.79,15.13,-37.6,-875.98,547.85,-3.3,3.91,-1.36,7781,0,25.6861,30.9506,-524.188,49353.5,-23895.7,841.304,-45.5862,-94.1523,0
38936,16.13,14.94,14.65,14.8,15.13,-56.15,-883.3,506.84,4.03,2.46,-1.84,7787,0,27.1758,27.4226,-531.067,49395.4,-23109.5,1168.6,-43.5156,-93.0117,0
38967,16.1,14.94,14.64,14.8,15.12,-42.48,-864.75,538.57,-5.98,1.79,1.6,7793,0,22.1318,23.0033,-548.568,50707.6,-23438.5,859.683,-42.7267,-92.4365,0
38998,16.06,14.95,14.65,14.8,15.11,-66.89,-891.11,514.65,-12.54,2.77,-0.46,7800,0,17.4821,20.6957,-548.921,48721.8,-23656.1,724.828,-43.0957,-88.7593,0
39029,16.02,14.95,14.64,14.8,15.11,-53.22,-901.37,486.82,-1.41,1.34,-2.22,7806,0,14.1086,20.0947,-543.447,47217.7,-23418.3,473.283,-43.0921,-86.8856,0
39060,16.02,14.96,14.64,14.81,15.11,-43.46,-882.81,502.44,8.18,1.32,-1.6,7812,0,16.5281,17.8246,-533.054,45896.7,-22283.3,832.733,-41.8029,-86.101,0
39091,16.04,14.96,14.64,14.79,15.11,-26.86,-841.8,591.31,-0.68,-0.61,-2.31,7818,0,17.712,18.9259,-532.033,44719.7,-21630.9,1082.11,-40.657,-84.0544,0
39122,16.02,14.97,14.64,14.79,15.11,-64.45,-900.39,498.54,-7.13,-0.39,-0.22,7824,0,14.3708,15.4572,-541.837,45394.7,-22211.7,863.799,-40.9931,-83.7791,0
39153,15.97,14.98,14.64,14.8,15.1,-37.11,-912.11,499.51,3.19,-1.19,-1.51,7831,0,9.38575,11.296,-552.382,47244.3,-22757.6,328.071,-41.1991,-85.5282,0
39184,15.95,14.97,14.64,14.81,15.09,-55.18,-874.51,516.6,4,-1.45,1.05,7837,0,11.9912,10.5394,-547.975,46508.4,-21782.7,837.339,-39.7511,-84.873,0
39215,15.95,14.97,14.64,14.82,15.1,-43.46,-905.27,502.44,3.08,-0.98,-1.76,7843,0,12.8536,12.6338,-541.538,44246.5,-21031.6,799.597,-38.8368,-81.7052,0
39246,15.95,14.95,14.65,14.88,15.11,-47.85,-911.62,510.74,4.37,-2.88,3.9,7849,0,10.4826,10.685,-540.4,43651.1,-21103.4,769.414,-39.0515,-80.7754,0
39276,15.92,14.91,14.66,14.91,15.1,-37.11,-911.13,515.14,40.48,-15.7,1.56,7855,0,9.93568,9.7232,-540.661,43677.4,-21382.4,819.193,-39.5485,-80.7851,0
39307,15.94,14.87,14.67,14.92,15.1,-11.23,-851.07,530.27,66.63,-19.53,3.42,7861,0,7.80013,7.30989,-537.604,43453.8,-22078.3,788.593,-41.0685,-80.8284,0
39338,16.06,14.87,14.67,14.92,15.13,6.84,-731.93,708.01,18.63,-9.57,-3.23,7868,0,2.7063,9.47112,-523.58,40267.2,-24311.8,56.3861,-46.4349,-76.907,0
39369,16.13,14.87,14.66,14.9,15.14,-57.62,-846.68,585.94,-11.01,2.6,-3.37,7874,0,-1.69347,6.20241,-512.054,41741,-27360.6,-687.442,-53.4296,-81.5104,0
39400,16.17,14.88,14.66,14.87,15.14,-35.64,-854,545.41,-14.12,8.4,-1.44,7880,0,-9.84145,2.38584,-560.065,48803.3,-31688.5,-1315.43,-56.5802,-87.1379,0
39431,16.2,14.88,14.65,14.84,15.14,-15.63,-846.68,619.14,-4.91,6.12,-1.36,7886,0,0.134357,1.97027,-571.928,51902.4,-31175.6,199.225,-54.5097,-90.7499,0
39462,16.21,14.9,14.64,14.79,15.14,-20.02,-830.57,586.91,-19.17,4.24,-1.21,7892,0,7.99509,6.81903,-567.456,53043.8,-29853.3,955.955,-52.609,-93.4765,0
39492,16.21,14.92,14.64,14.77,15.13,-46.39,-889.65,516.6,-25.53,9.08,-2.4,7898,0,5.87938,4.78053,-567.601,54653.7,-29377,898.357,-51.7565,-96.2891,0
39522,16.19,14.93,14.64,14.77,15.13,-57.62,-901.37,482.42,-7.66,3.82,-1.44,7904,0,8.9416,3.70417,-557.124,54955.1,-27715.2,1567.49,-49.7467,-98.6413,0
39553,16.19,14.93,14.63,14.76,15.13,-25.88,-846.19,575.68,-1.48,3.09,-2.71,7911,0,14.4574,1.35951,-544.302,55552.8,-25219.1,2616.45,-46.3326,-102.062,0
39583,16.21,14.94,14.63,14.75,15.13,-41.02,-877.44,520.51,-20.22,6.13,-3.35,7917,0,18.0009,3.94567,-536.554,54171.4,-23814.2,2917.91,-44.3837,-100.962,0
39614,16.21,14.95,14.63,14.74,15.13,-54.69,-906.74,481.93,-17.69,4.63,1.33,7923,0,12.3917,4.56211,-544.273,54613.9,-24397.3,1956.98,-44.8253,-100.343,0
39644,16.2,14.96,14.63,14.73,15.13,-30.27,-868.16,540.04,-10.29,0.98,-2.45,7929,0,13.3882,4.19805,-549.762,56037.4,-24088.7,1942.51,-43.8165,-101.93,0
39678,16.21,14.97,14.62,14.72,15.13,-46.39,-887.21,523.44,-12.74,2.53,-0.73,7936,0,17.1679,4.2909,-544.375,55903.6,-23123,2306.23,-42.4762,-102.693,0
39708,16.23,14.98,14.62,14.7,15.13,-26.86,-871.09,536.13,-14.44,2.95,-1.56,7942,0,15.7827,4.68179,-542.63,55539.8,-22926.5,1880.31,-42.2507,-102.353,0
39739,16.25,14.99,14.62,14.7,15.14,-48.83,-907.23,491.21,-17.18,0.53,2.73,7948,0,16.5698,4.89409,-539.822,56229.7,-22509.5,1947.89,-41.6981,-104.163,0
39770,16.25,14.99,14.62,14.71,15.14,-44.92,-914.06,482.42,3.64,-1.48,-1.19,7954,0,16.8379,5.30206,-545.221,57662.8,-22433.6,1941.13,-41.1459,-105.76,0
39800,16.23,14.99,14.62,14.72,15.14,-49.32,-913.09,494.14,10.02,-2.43,-4.8,7960,0,18.2563,2.73776,-545.393,59137.8,-22225.6,2224.01,-40.7516,-108.431,0
39831,16.21,14.98,14.62,14.74,15.14,-45.41,-890.62,499.02,5.43,1.86,-0.89,7966,0,18.1541,3.36762,-549.382,58839,-22266.4,2159.53,-40.5299,-107.1,0
39861,16.16,14.97,14.63,14.77,15.13,-62.5,-932.13,477.05,17.69,-6.11,-1.26,7972,0,14.1114,6.71876,-550.392,57112.1,-22485.5,1591.01,-40.8536,-103.766,0
39893,16.12,14.96,14.64,14.82,15.13,-43.46,-897.46,508.3,22.53,-5.33,0.24,7979,0,11.261,8.05582,-543.738,55101.2,-22561.8,1221.86,-41.4939,-101.337,0
39923,16.09,14.94,14.64,14.85,15.13,-40.04,-856.93,552.25,13.17,-6.22,-1.64,7985,0,12.1518,10.8945,-534.156,51603.6,-22526.4,1067.12,-42.1719,-96.6076,0
39954,16.04,14.94,14.65,14.87,15.12,-41.99,-888.18,508.79,7.22,-2.82,-0.06,7991,0,8.15526,15.2483,-538.913,49272.2,-23618.5,329.743,-43.8261,-91.4291,0
39985,16.02,14.93,14.65,14.88,15.12,-41.99,-886.72,518.55,11.33,-2.97,-0.19,7997,0,6.02476,19.1039,-542.459,47366,-24433.7,39.7289,-45.0426,-87.3173,0
40016,16.04,14.93,14.65,14.88,15.12,-35.64,-866.21,556.64,6.48,1.08,0.9,8003,0,9.8855,25.022,-540.9,44728.9,-24329.5,151.856,-44.9796,-82.6933,0
40047,16.04,14.92,14.65,14.88,15.12,-50.78,-877.93,521,-1.38,0.66,1.34,8009,0,10.824,28.5146,-539.714,43743.4,-24523.3,-23.5018,-45.4376,-81.0494,0
40078,16.02,14.92,14.65,14.88,15.12,-23.44,-871.09,521.48,0.4,-0.82,0.31,8016,0,10.7184,29.2265,-542.003,44739.4,-25222.4,-374.582,-46.5355,-82.5446,0
40109,16.05,14.92,14.65,14.87,15.12,-34.18,-867.19,551.76,2.27,2.08,-1.89,8022,0,14.2894,30.516,-538.924,44347.5,-25114.4,-118.827,-46.601,-82.289,0
40140,16.09,14.91,14.65,14.85,15.13,-38.57,-858.4,537.6,-0.11,-0.85,1.48,8028,0,17.1428,35.1453,-534.588,43592.2,-24820.2,-48.7946,-46.4287,-81.5436,0
40171,16.13,14.91,14.64,14.84,15.13,-62.5,-865.72,527.34,-0.59,3.19,-2.24,8034,0,17.4832,37.1016,-536.642,44894.6,-25207.5,-170.239,-46.9727,-83.6582,0
40202,16.18,14.91,14.64,14.83,15.14,-47.85,-867.19,540.53,3.56,0.55,-0.83,8040,0,20.6538,37.5243,-535.408,46544.1,-25364,-39.3337,-47.3733,-86.9323,0
40233,16.22,14.9,14.64,14.8,15.14,-34.67,-868.16,549.32,-0.62,0.54,0.47,8047,0,23.435,38.7399,-535.619,49247.3,-25725.4,229.575,-48.0293,-91.9448,0
40264,16.27,14.91,14.63,14.76,15.14,-33.2,-866.7,544.43,-8.24,4.72,-0.85,8053,0,23.6001,42.159,-535.971,51365.1,-26080.5,103.252,-48.6603,-95.8357,0
40295,16.31,14.91,14.62,14.74,15.14,-41.02,-885.25,509.28,-8.02,4.34,0.11,8059,0,25.1458,45.7904,-534.689,52815.7,-26215,298.552,-49.0286,-98.7786,0
40326,16.34,14.9,14.63,14.73,15.15,-45.9,-895.51,510.74,2.37,1.89,-1.92,8065,0,26.8381,46.7027,-531.851,55347.6,-26022.7,619.359,-48.9286,-104.066,0
40357,16.37,14.9,14.63,14.72,15.15,-57.13,-868.16,540.04,3.5,3.34,0.98,8071,0,29.4131,45.6786,-519.243,56893,-25325.6,1022.62,-48.7741,-109.57,0
40388,16.38,14.89,14.62,14.71,15.15,-64.45,-882.81,525.88,0.44,-1.56,3.27,8078,0,33.327,48.4657,-513.345,58300.7,-25325.2,1325.07,-49.3336,-113.57,0
40419,16.4,14.89,14.62,14.71,15.15,-35.16,-862.3,539.06,1.05,-3.07,-1.07,8084,0,32.9604,49.7521,-513.428,59693.2,-25876.4,1198.5,-50.3994,-116.264,0
40450,16.34,14.88,14.62,14.71,15.14,-58.11,-921.87,466.8,0.14,-3.96,-0.4,8090,0,31.6901,53.8451,-506.005,59551,-25824,1364.59,-51.0351,-117.689,0
40480,16.29,14.87,14.62,14.72,15.12,-30.76,-867.68,559.08,17.26,-10.4,1.59,8096,0,35.7507,59.0903,-507.432,59950.4,-25807.2,1630.91,-50.8585,-118.145,0
40512,16.24,14.85,14.62,14.72,15.11,-31.74,-852.54,556.64,5.77,-7.98,1.58,8102,0,38.0088,56.1373,-474.439,56285.2,-24328.3,1834.08,-51.2785,-118.635,0
40542,16.14,14.85,14.62,14.71,15.08,-59.08,-851.56,546.39,-11.63,-2.37,2.84,8108,0,34.301,61.4913,-447.835,52220.4,-23732.5,1369.97,-52.9939,-116.606,0
40573,16.03,14.84,14.62,14.69,15.05,-44.43,-923.83,525.39,-2.63,-2.11,2.17,8115,0,32.3153,68.0904,-434.814,49235.4,-23344.7,1429.37,-53.6889,-113.233,0
40604,15.91,14.84,14.62,14.67,15.01,-65.43,-882.32,532.71,5.48,-3.49,0.91,8121,0,31.4236,61.8792,-389.005,44190.3,-20928.6,1983.03,-53.7987,-113.599,0
40635,15.74,14.84,14.61,14.65,14.96,-17.58,-856.93,541.5,-3.02,-1.41,0.78,8127,0,30.5951,56.7125,-343.5,39434.9,-18848.5,1906.99,-54.8725,-114.804,0
40666,15.57,14.83,14.6,14.64,14.91,-6.84,-873.54,590.82,-24.68,-0.4,8.61,8133,0,25.2842,48.0506,-300.936,35270.1,-17452.5,1145.05,-57.9971,-117.203,0
40697,15.4,14.82,14.6,14.64,14.87,125.49,-1061.04,654.79,-75.94,11.06,37.99,8139,0,20.3916,42.1462,-247.404,29194.9,-15215.7,488.238,-61.509,-118.01,0
40728,15.21,14.8,14.6,14.64,14.81,65.43,-1064.94,550.78,-39.44,30.34,85.98,8146,0,13.3898,32.82,-183.023,23600.6,-12316.3,141.061,-67.3076,-128.97,0
40759,15.1,14.79,14.6,14.64,14.78,34.18,-1150.39,512.21,-29.41,66.1,123.66,8152,0,7.54274,20.8468,-135.598,19351,-9826.17,618.114,-72.4672,-142.718,0
40790,15,14.79,14.6,14.64,14.75,56.64,-1015.14,474.61,-69.31,53.41,129.95,8158,0,7.51769,11.6917,-96.2374,15154.3,-7766.11,1222.15,-80.7266,-157.494,0
40821,14.88,14.78,14.59,14.63,14.72,-121.58,-1114.26,416.02,-26.7,68.24,143.35,8164,0,7.8018,8.20235,-76.3207,13242.3,-6734.87,1567.79,-88.2526,-173.515,0
40852,14.77,14.78,14.59,14.63,14.69,-263.18,-860.35,464.84,-20.21,66.39,162.26,8170,0,6.76651,3.553,-56.3363,10804.6,-5690.7,1804.79,-101.055,-191.795,0
40883,14.64,14.78,14.59,14.63,14.66,-162.6,-1111.82,494.63,-61.02,42.5,163.67,8177,0,7.21795,-1.19782,-33.2624,6649.42,-4243.53,2297.28,-127.649,-199.87,0
40914,0,0,0,0,0,7.32,-728.52,488.28,20.73,-95.77,61.57,8183,0,0,0,0,0,0,0,0,0,0
40946,0,0,0,0,0,150.88,-744.63,203.12,-31.64,-85.37,-8.96,8189,0,0,0,0,0,0,0,0,0,0
40977,0,0,0,0,0,228.03,-828.61,256.84,-67.58,-51.99,-41.73,8195,0,0,0,0,0,0,0,0,0,0
41008,0,0,0,0,0,131.84,-870.12,390.14,-38.6,-16.46,-80.32,8202,0,0,0,0,0,0,0,0,0,0
41039,0,0,0,0,0,111.33,-918.95,314.94,18.02,-11.49,-123.07,8208,0,0,0,0,0,0,0,0,0,0
41070,0,0,0,0,0,59.08,-847.66,187.01,30.76,-2.72,-132.26,8214,0,0,0,0,0,0,0,0,0,0
41100,0,0,0,0,0,-68.85,-912.6,295.41,-24.69,16.63,-105.58,8220,0,0,0,0,0,0,0,0,0,0
41131,0,0,0,0,0,-161.62,-999.51,317.87,-10.79,6.11,-86.11,8226,0,0,0,0,0,0,0,0,0,0
41161,0,0,0,0,0,-94.73,-794.43,350.1,-31.63,19.59,-111.62,8232,0,0,0,0,0,0,0,0,0,0
41192,0,0,0,0,0,-257.81,-1137.7,610.84,-30.85,38.02,-128.17,8238,0,0,0,0,0,0,0,0,0,0
41223,0,0,0,0,0,-387.7,-1141.6,561.52,26.44,18.6,-96.63,8245,0,0,0,0,0,0,0,0,0,0
41253,0,0,0,0,0,-333.01,-907.23,387.21,32.01,9.16,-84.79,8251,0,0,0,0,0,0,0,0,0,0
41283,0,0,0,0,0,-436.04,-967.29,516.11,5.68,18.34,-71.15,8257,0,0,0,0,0,0,0,0,0,0
41314,0,0,0,0,0,-590.33,-1097.66,483.89,40.58,-4.98,-54.69,8263,0,0,0,0,0,0,0,0,0,0
41345,0,0,0,0,0,-516.11,-816.89,355.47,61.11,-19.37,-42.53,8269,0,0,0,0,0,0,0,0,0,0
41376,0,0,0,0,0,-650.88,-532.23,445.31,9.16,3.12,-40.53,8275,0,0,0,0,0,0,0,0,0,0
41406,0,0,0,0,0,-318.36,-1030.76,-480.96,80.05,23.82,78.11,8281,0,0,0,0,0,0,0,0,0,0
41437,0,0,0,0,0,-341.8,-2000,88.38,-18.83,65.02,166.53,8287,0,0,0,0,0,0,0,0,0,0
41468,0,0,0,0,0,-56.15,-1191.41,837.4,-130.34,-26.06,-4.5,8294,0,0,0,0,0,0,0,0,0,0
41498,0,0,0,0,0,-114.26,-196.29,1062.99,105.46,-20.59,0.97,8300,0,0,0,0,0,0,0,0,0,0
41529,0,0,0,0,0,6.35,-836.43,617.19,41.66,0.19,-1.53,8306,0,0,0,0,0,0,0,0,0,0
41560,0,0,0,0,0,-33.69,-939.94,484.37,14.18,-1.89,1.16,8312,0,0,0,0,0,0,0,0,0,0
41591,0,0,0,0,0,-54.2,-864.75,569.34,24.61,-9.57,-0.77,8318,0,0,0,0,0,0,0,0,0,0
41622,0,0,0,0,0,-33.2,-846.19,597.66,21.98,-7.59,2.66,8324,0,0,0,0,0,0,0,0,0,0
41653,0,0,0,0,0,-41.02,-825.68,611.82,7.18,-2.82,2.04,8331,0,0,0,0,0,0,0,0,0,0
41684,0,0,0,0,0,-41.5,-821.29,583.5,-2.63,1.27,-2.56,8337,0,0,0,0,0,0,0,0,0,0
41715,0,0,0,0,0,-49.8,-836.43,586.43,-6.56,3.4,-2.05,8343,0,0,0,0,0,0,0,0,0,0
41746,0,0,0,0,0,-41.02,-836.43,588.87,-7.13,5.65,0.11,8349,0,0,0,0,0,0,0,0,0,0
41777,0,0,0,0,0,-41.99,-854.98,573.73,-6.98,4.75,-1.94,8355,0,0,0,0,0,0,0,0,0,0
