currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
16907,796.96,766.93,757.16,766.59,771.91,-31.25,-904.79,458.98,-5.35,2.77,-3.78,3382,0,31.6782,7.62261,-324.639,6993.04,-34793.2,800.546,-107.175,-21.5395,0,70
16938,799.24,766.68,757.1,766.14,772.29,-32.71,-944.82,405.27,-4.88,3.63,0.31,3389,0,31.3239,3.7806,-331.992,8371.17,-35567.4,1046.65,-107.133,-25.2149,0,70
16969,801.71,766.72,756.98,765.65,772.76,-39.55,-957.03,394.04,2.67,-1.37,-1.38,3395,0,31.4543,7.52339,-325.989,8189.3,-35075.3,590.442,-107.597,-25.1214,0,70
17000,805.27,766.56,756.89,765.29,773.5,-38.09,-927.73,431.15,0.63,0.73,0.05,3401,0,30.6327,3.66417,-331.86,10047.4,-36119.2,879.972,-108.839,-30.2765,0,70
17030,806.9,766.47,756.82,764.79,773.74,-68.85,-960.45,378.91,-2.79,0.05,0.3,3407,0,30.9777,5.04917,-342.289,11653.9,-37433.2,860.947,-109.361,-34.0459,0,70
17061,809.81,766.5,756.7,764.51,774.38,-33.2,-917.97,432.62,-2.82,2.95,-0.73,3413,0,29.9914,3.13289,-355.714,13969.5,-39490.1,754.239,-111.016,-39.2707,0,70
17091,811.87,766.54,756.58,763.66,774.66,-56.15,-929.2,415.53,-4.01,3.16,-2.25,3419,0,29.7308,2.99036,-356.98,14906,-39995.1,736.259,-112.037,-41.7556,0,70
17121,814.45,766.76,756.53,763.17,775.23,-61.04,-929.69,410.16,-0.78,6.44,-1.08,3425,0,29.9101,3.084,-369.855,16623.3,-41679.6,516.181,-112.691,-44.9444,0,70
17152,816.27,767.01,756.44,762.32,775.51,-22.46,-894.53,495.12,-8.35,5.63,-3.76,3431,0,30.3029,2.41018,-380.244,17887.3,-42770.4,394.795,-112.482,-47.0416,0,70
17183,817.37,767.27,756.38,761.88,775.72,-55.18,-960.45,376.46,-3.63,3.32,-2.95,3438,0,30.0483,4.2702,-395.575,19853.4,-44693.6,-264.631,-112.984,-50.1881,0,70
17214,818.12,767.41,756.3,761.4,775.81,-54.2,-955.08,394.53,-3.26,2.85,-0.02,3444,0,29.0706,2.8511,-401.066,20706,-45370.6,-506.835,-113.125,-51.6276,0,70
17244,817.88,767.54,756.26,760.9,775.65,-72.27,-902.83,438.96,-9.39,4.66,-2.02,3450,0,29.9593,1.95795,-407.205,21800,-45925.9,-612.281,-112.783,-53.5357,0,70
17275,817.03,767.76,756.18,760.5,775.37,-44.92,-937.99,392.09,-5.87,7.66,-1.75,3456,0,26.3873,4.27861,-409.46,22153.6,-46398.9,-1120.66,-113.317,-54.1043,0,70
17306,817.29,768.14,756.2,760.13,775.44,-84.47,-958.01,370.61,-8.61,0.05,-2.24,3462,0,21.0603,-2.65505,-403.938,22281.1,-45957.2,-877.759,-113.773,-55.1598,0,70
17336,817.08,768.19,756.14,759.96,775.34,-55.18,-951.17,382.32,-1.58,3.52,-1.3,3468,0,19.3656,-4.66486,-396.924,22001,-45017.3,-905.998,-113.415,-55.4286,0,70
17367,818.44,768.18,756.14,760.09,775.71,-69.34,-957.03,389.65,1.01,2.73,-0.86,3474,0,20.2289,-4.01248,-402.472,22303.8,-45411,-1359.91,-112.83,-55.4171,0,70
17398,819.87,768.09,756.11,760.4,776.12,-32.71,-955.57,370.61,4.66,2.13,1.48,3481,0,17.7093,-5.33704,-398.666,22733.8,-45334.9,-1693.31,-113.716,-57.024,0,70
17429,819.52,767.78,756.22,760.77,776.07,-62.99,-943.36,407.71,5.39,-4.44,0.14,3487,0,15.2568,-9.60362,-407.069,23639.9,-46598.4,-1367.32,-114.473,-58.0734,0,70
17460,818.62,767.45,756.23,761.33,775.91,-43.46,-929.2,400.88,7.53,-1.5,0.78,3493,0,14.8499,-10.7296,-420.555,24382.4,-48280.1,-1107.08,-114.801,-57.9767,0,70
17491,818.53,767.5,756.31,761.7,776.01,-54.2,-950.2,407.23,6.78,-4.25,0.08,3499,0,11.0202,-13.6731,-412.822,23722.2,-47846.4,-409.093,-115.901,-57.4635,0,70
17522,817.68,767.31,756.24,761.99,775.81,-53.22,-940.92,400.39,2.39,-4.34,1.81,3505,0,8.03686,-11.7807,-407.112,22665.3,-47616.9,-312.765,-116.963,-55.6734,0,70
17553,816.72,767.14,756.35,762.54,775.69,-83.5,-929.2,387.7,3.79,-0.11,-0.98,3512,0,8.53874,-7.873,-413.236,22030.3,-48375.8,-688.781,-117.066,-53.3117,0,70
17584,816.85,767.3,756.44,763.05,775.91,-51.27,-939.94,402.83,6.32,0.33,-2.42,3518,0,7.29894,-5.31432,-406.531,21256.6,-47883,-870.842,-117.785,-52.2878,0,70
17615,816.36,767.27,756.47,763.44,775.88,-58.59,-945.31,400.39,1.63,-1.63,-0.87,3524,0,3.31273,-7.89306,-402.28,20626.1,-47532.6,-668.71,-118.158,-51.2728,0,70
17646,814.38,767.05,756.54,763.73,775.42,-52.25,-937.5,408.2,0.35,-4.61,-0.44,3530,0,4.12608,-5.05842,-413.947,20425.7,-48758.2,-1026.36,-117.788,-49.344,0,70
17677,813.26,767.14,756.59,764.14,775.28,-54.2,-936.52,425.29,2.9,-2.5,-0.6,3536,0,4.84995,-2.543,-415.175,19734,-48794.5,-1203.95,-117.528,-47.5316,0,70
17708,811.81,767.1,756.57,764.37,774.96,-46.88,-943.36,424.32,-0.1,-4.5,-1.9,3543,0,4.09091,-0.57324,-396.765,18147.5,-46824.4,-1194.52,-118.015,-45.7385,0,70
17739,810.48,767.18,756.61,764.71,774.75,-42.48,-939.45,408.2,-1.46,-0.39,0.24,3549,0,3.18268,0.726666,-396.028,17408.6,-46847.8,-1367.25,-118.294,-43.9581,0,70
17770,808.76,767.15,756.66,764.91,774.37,-41.99,-924.32,437.01,-0.24,1.5,-1.51,3555,0,3.81425,1.69872,-390.394,16202.3,-45950.5,-1487.36,-117.703,-41.5022,0,70
17801,807.2,767.3,756.67,765.06,774.06,-29.79,-947.75,420.41,-1.39,-0.66,-1.01,3561,0,3.80341,-0.100597,-383.969,15475.2,-45012.2,-1014.64,-117.229,-40.303,0,70
17832,806.2,767.23,756.67,765.15,773.81,-52.25,-931.64,402.83,-3.26,0.5,0.02,3567,0,6.03464,1.63362,-379.85,14324,-44257,-1082.61,-116.512,-37.7092,0,70
