currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2540,795.29,766.25,756.20,762.01,769.94,-51.27,-931.15,408.20,-0.63,-1.18,-0.20
2571,795.62,766.13,756.26,762.05,770.02,-51.27,-937.01,414.55,-0.42,-1.15,1.33
2602,796.09,766.09,756.23,761.87,770.07,-54.69,-936.04,411.62,-0.84,2.68,-3.79
2633,796.32,766.07,756.21,761.83,770.11,-47.85,-940.92,406.74,-0.70,0.67,-0.39
2664,796.54,765.98,756.18,761.79,770.12,-51.76,-934.08,409.67,-1.18,1.39,0.62
2695,796.40,766.01,756.26,761.88,770.14,-59.08,-957.03,401.86,-0.09,0.41,-0.89
2726,796.10,766.07,756.16,761.96,770.07,-46.88,-941.41,399.41,-0.27,1.95,-1.72
2757,795.94,766.10,756.23,762.01,770.07,-50.78,-941.41,404.79,0.24,-0.56,-0.89
2788,795.91,766.13,756.20,762.05,770.07,-40.53,-934.57,416.99,-0.37,-0.89,-0.34
2819,795.67,766.08,756.20,762.12,770.02,-54.20,-934.57,405.27,-0.31,-1.92,-1.65
2849,795.53,766.08,756.14,762.14,769.97,-42.48,-941.41,411.62,3.52,0.99,1.18
2880,795.43,766.11,756.26,762.21,770.00,-52.73,-936.04,399.90,-3.15,-0.42,-1.76
2911,795.30,766.14,756.23,762.18,769.96,-38.57,-938.96,407.23,-1.13,-0.62,0.31
2942,795.04,766.18,756.11,762.24,769.89,-55.18,-947.27,411.62,0.08,-0.53,-1.85
2973,794.75,766.24,756.24,762.31,769.89,-42.97,-940.43,408.69,0.83,-0.80,-2.98
3004,794.63,766.24,756.19,762.29,769.84,-57.62,-937.50,408.20,-0.44,2.39,-0.51
3034,794.43,766.27,756.19,762.40,769.82,-39.06,-937.01,387.70,-0.93,-0.55,-2.00
3064,794.23,766.32,756.22,762.38,769.79,-59.08,-934.57,401.37,1.23,-0.48,-1.76
3095,793.97,766.29,756.26,762.38,769.73,-50.29,-945.80,403.32,-0.31,-0.76,0.95
3125,793.99,766.20,756.20,762.37,769.69,-59.57,-940.92,406.25,0.17,-1.77,-0.50
3156,793.96,766.28,756.22,762.39,769.71,-65.92,-933.59,410.16,-0.51,0.15,-1.96
3186,793.92,766.33,756.25,762.34,769.71,-55.66,-937.50,400.88,-1.54,0.84,-2.25
3217,793.85,766.32,756.24,762.43,769.71,-48.34,-938.48,413.57,-1.15,0.79,0.23
3248,793.74,766.37,756.27,762.43,769.70,-63.48,-947.75,411.13,-0.50,1.88,-0.92
3278,793.62,766.31,756.20,762.36,769.62,-47.85,-930.66,412.60,-0.28,0.12,0.82
3309,793.56,766.38,756.18,762.44,769.64,-47.36,-945.31,400.39,-1.59,-2.02,-1.53
3340,793.50,766.34,756.20,762.43,769.62,-54.69,-948.73,405.27,-1.07,1.72,-0.50
3370,793.36,766.39,756.26,762.51,769.63,-46.88,-925.78,418.46,-1.84,1.69,-0.89
3401,793.28,766.35,756.23,762.49,769.59,-42.97,-942.87,403.32,0.74,-0.52,0.85
3432,793.25,766.43,756.30,762.50,769.62,-50.78,-939.45,405.76,0.52,0.89,-1.15
3463,793.24,766.39,756.34,762.52,769.62,-65.92,-945.31,407.23,0.13,2.11,-2.84
3494,793.11,766.40,756.26,762.51,769.57,-57.62,-948.73,411.13,-1.74,0.85,-0.26
3525,793.03,766.41,756.30,762.49,769.56,-57.62,-933.11,414.55,-0.33,0.68,-4.34
3556,793.03,766.38,756.29,762.47,769.54,-44.43,-947.75,402.34,-0.92,0.28,-0.24
3587,792.95,766.40,756.27,762.54,769.54,-45.90,-933.59,414.06,-2.31,1.92,-2.14
3618,792.82,766.40,756.23,762.51,769.49,-55.18,-933.59,415.53,-0.76,0.75,-1.98
3648,792.77,766.35,756.21,762.48,769.45,-56.15,-928.71,405.27,-1.77,0.08,0.08
3679,792.81,766.44,756.23,762.57,769.51,-53.71,-923.83,398.44,-0.57,4.51,-2.11
3710,792.75,766.48,756.24,762.52,769.50,-53.71,-927.73,413.09,-0.25,0.34,-0.89
3741,792.63,766.44,756.17,762.57,769.45,-57.13,-950.20,417.97,0.23,-0.38,-0.31
3772,792.38,766.41,756.25,762.58,769.40,15.14,-961.91,395.02,0.24,4.91,1.47
3803,792.32,766.40,756.29,762.63,769.41,-20.51,-952.15,396.00,1.08,-2.31,0.19
3834,792.29,766.45,756.22,762.62,769.39,-34.18,-946.29,386.72,0.90,3.13,-0.74
3865,792.14,766.47,756.27,762.55,769.36,-40.53,-946.29,416.99,-1.18,0.56,1.57
3896,791.94,766.49,756.24,762.64,769.33,-58.59,-945.80,410.64,-1.29,0.88,0.50
3929,791.89,766.42,756.32,762.65,769.32,-43.46,-938.48,401.37,-1.07,0.85,-0.12
3960,791.72,766.45,756.29,762.61,769.27,-67.38,-950.20,401.86,-1.34,-2.15,0.52
3991,791.67,766.54,756.22,762.51,769.24,-45.90,-946.29,418.95,-0.95,0.71,-0.53
4022,791.60,766.43,756.23,762.54,769.20,-41.50,-926.76,398.93,2.34,-1.10,-0.76
4053,791.65,766.56,756.24,762.54,769.25,-57.62,-954.59,399.90,-0.44,-1.56,1.21
4084,791.56,766.45,756.34,762.54,769.22,-49.32,-934.08,397.95,0.31,1.27,-0.94
4114,791.56,766.39,756.26,762.46,769.17,-51.76,-952.15,410.16,-0.10,-1.82,1.08
4145,791.31,766.39,756.34,762.40,769.11,-56.64,-931.15,415.04,-0.61,0.27,0.72
4176,790.98,766.35,756.35,762.41,769.02,-75.20,-919.92,411.13,-0.12,0.53,-0.88
4207,790.84,766.37,756.30,762.42,768.98,-56.15,-942.38,403.81,-0.89,0.14,-1.11
4238,790.77,766.34,756.25,762.43,768.95,-46.39,-935.06,422.85,-0.14,-1.19,0.09
4269,790.58,766.35,756.26,762.39,768.89,-60.55,-963.38,384.28,-0.20,-0.96,0.08
4300,790.28,766.17,756.27,762.44,768.79,-50.78,-943.36,394.53,1.85,-2.26,-0.37
4331,790.09,766.13,756.29,762.38,768.72,-46.88,-941.41,415.53,-0.80,-0.56,-1.97
4362,790.02,765.99,756.23,762.36,768.65,-49.80,-933.59,400.39,1.34,1.13,-0.41
4393,789.01,765.82,756.22,762.30,768.34,-47.85,-931.15,395.51,0.29,-1.47,0.43
4424,788.10,765.66,756.19,762.18,768.03,-59.08,-934.08,394.53,-0.56,3.72,0.02
4455,787.52,765.41,756.22,762.03,767.79,-38.57,-938.96,413.09,-0.10,-2.66,0.75
4486,787.23,765.42,756.25,762.10,767.75,-64.94,-926.27,398.44,-0.63,0.61,-0.59
4517,786.93,765.43,756.17,762.21,767.68,-41.50,-935.55,407.71,0.37,0.79,-2.08
4548,786.38,765.39,756.25,762.10,767.53,-47.36,-932.62,403.32,-0.67,3.21,-0.05
4579,785.59,765.35,756.20,762.03,767.29,-42.48,-940.43,395.02,-2.61,1.04,1.67
4609,784.87,765.22,756.19,761.98,767.07,-48.34,-942.87,399.41,0.08,-0.15,0.73
4640,784.63,765.18,756.15,761.94,766.98,-62.50,-944.34,401.37,-0.70,2.92,-1.02
4670,784.60,765.23,756.15,761.95,766.98,-69.34,-937.99,392.09,1.24,-0.21,0.17
4700,784.83,765.27,756.16,762.02,767.07,-52.73,-922.85,403.32,-0.26,0.82,0.68
4731,785.33,765.33,756.21,761.99,767.21,-56.64,-943.85,389.65,0.67,2.25,0.95
4761,786.10,765.38,756.26,762.23,767.49,-42.48,-931.15,407.71,2.98,2.08,-0.95
4792,787.41,765.45,756.24,762.44,767.88,-52.73,-941.41,407.23,0.90,-2.79,0.17
4823,788.57,765.60,756.22,762.56,768.24,-61.04,-919.43,414.06,1.75,-0.04,-1.98
4854,790.36,765.84,756.21,762.81,768.80,-19.53,-1077.15,443.85,1.06,-5.51,-3.73
