currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
14332,770.69,771.6,772.92,770.66,771.47,100.1,-837.4,576.17,-0.81,1.51,3.32,-0.11,2867,0,70,-68.4584,8.11239,-353.616,10511.3,12507.8,-610.08,-471.629,-29.7256,0
14366,769.89,771.61,774.42,771.58,771.87,91.8,-841.8,569.82,-0.12,4.05,0.43,26.34,2874,0,70,-54.7033,7.24935,-301.998,8906.55,10897.6,-56.5208,-470.912,-29.49,0
14399,768.54,771.78,775.65,772.44,772.11,82.52,-832.03,583.5,0.7,6.04,1.71,47.53,2881,0,70,-31.5462,1.52954,-204.668,5186.02,7474.77,545.23,-470.48,-25.3214,0
14433,766.47,771.89,776.65,773.09,772.03,92.77,-827.64,576.66,1.5,2.3,3.79,69.2,2888,0,70,-9.23651,-6.90754,-105.442,1965.08,3854.75,766.424,-470.435,-18.6259,0
14467,764.35,772.43,777.79,773.9,772.12,75.2,-829.1,578.12,-0.85,0.88,5.64,88.52,2894,0,70,0.581689,-13.5042,-52.9531,905.86,1998.22,427.737,-469.299,-17.1089,0
14669,751.63,776.93,786.73,780.49,773.94,75.68,-864.75,556.64,1.53,9.48,10.75,221.8,2935,0,70,2.46829,-8.27167,-30.341,-11.9647,852.47,157.897,-479.145,1.12482,0
14704,749.41,778.23,787.83,782.49,774.49,61.04,-854.98,576.66,0.53,11.89,13.95,217.06,2942,0,70,1.05287,-0.946267,-53.1649,-69.7184,1745.65,460.446,-474.177,1.32287,0
14738,747.94,779.14,788.62,784.41,775.03,17.58,-865.72,578.12,-4.86,10.5,14.63,206.17,2949,0,70,-17.6575,-6.01878,-91.5342,1645.57,2504.8,-647.958,-479.601,-17.9445,0
14772,746.99,779.23,789.19,786.08,775.37,17.09,-860.84,578.61,-13.95,11.25,17.04,198.45,2955,0,70,-27.7237,-2.54172,-139.461,4156.81,4453.92,-631.875,-475.098,-29.7544,0
14806,746.56,777.01,789.72,786.51,774.95,119.14,-931.64,549.8,-42.73,6.69,10.91,224.47,2962,0,70,-28.6597,-2.21735,-219.033,9509.21,9072.68,144.052,-465.586,-43.4013,0
14840,746.44,770.87,789.98,783.69,772.74,145.51,-1097.17,480.96,-44.63,63.81,50.69,322.37,2969,0,70,-35.2872,-2.0047,-269.844,12946.3,11686.5,293.852,-463.691,-47.9768,0
14874,746.26,764.38,789.65,777.92,769.55,84.96,-975.59,617.19,-80.05,28.33,71.34,451.66,2976,0,70,-38.2404,1.6774,-271.43,12256.4,11363.6,693.259,-465.135,-45.1545,0
14908,745.99,760.14,788.87,770.3,766.32,-74.71,-1075.68,616.21,-55.34,48.81,92.63,579.13,2983,0,70,-36.8383,2.823,-264.889,11424.2,10910.1,1057.44,-465.812,-43.1283,0
14942,745.92,758.29,786.17,762.93,763.33,-153.32,-1041.99,421.39,-12.77,54.95,120.69,635.42,2989,0,70,-35.9071,3.80358,-273.11,11998.6,11275.8,1166.01,-465.714,-43.9332,0
14976,745.81,757.68,777.05,758.86,759.85,-198.24,-1242.19,491.21,-5.5,11.54,106.53,473.42,2996,0,70,-38.3302,2.423,-289.904,13534.3,11969.8,813.574,-465.712,-46.6835,0
15010,745.8,757.34,762.57,757.17,755.72,-173.83,-872.56,604.49,63.63,14.34,104.7,140.37,3003,0,70,-42.4993,-2.21883,-318.433,16387.6,13130.1,-23.4126,-465.767,-51.4597,0
