currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
19003,761.19,761.03,757.56,757.71,759.37,-66.41,-954.1,379.39,-1.4,0.98,-0.95,-74.86,3802,0,82,-0.619216,11.6536,-74.8368,5661.19,-8037.65,-1742.24,-107.409,-75.6513,0
19042,761.18,760.99,757.61,757.65,759.36,-65.43,-962.4,371.58,1.78,0.38,-1.56,-72.49,3809,0,82,-0.789376,11.2857,-75.1246,5608.1,-8009.54,-1704.59,-106.618,-74.6508,0
19079,761.1,760.95,757.61,757.67,759.33,-70.8,-952.64,363.77,-0.62,-0.46,-2.28,-71.99,3817,0,82,-0.489601,11.0423,-74.2192,5499.07,-7911.98,-1775.37,-106.603,-74.0924,0
19115,761.06,760.97,757.62,757.71,759.34,-62.99,-947.75,375.49,-0.77,0.6,-0.19,-72.47,3824,0,82,-0.262488,11.2093,-74.1748,5517.75,-7915.83,-1811.71,-106.719,-74.3889,0
19151,760.98,760.88,757.62,757.67,759.29,-59.08,-950.2,358.4,-0.7,-1.4,1.26,-71.04,3831,0,82,-0.715699,10.7659,-73.4287,5416.7,-7786.05,-1687.95,-106.036,-73.7677,0
19188,760.95,760.92,757.61,757.79,759.32,-66.89,-946.29,381.35,0.32,0.34,0.34,-73.06,3839,0,82,-0.547908,10.8397,-72.0436,5377.09,-7760.26,-1685.49,-107.716,-74.6366,0
19224,760.92,760.9,757.64,757.7,759.29,-67.87,-951.66,358.89,-0.92,3.72,0.42,-70.8,3846,0,82,-0.596327,10.726,-72.3758,5330.12,-7699.59,-1628.89,-106.383,-73.6451,0
19262,760.93,760.95,757.57,757.7,759.29,-58.11,-960.45,376.46,-1.34,-1.03,-0.74,-72.82,3853,0,82,-0.72174,10.7524,-70.9008,5287.24,-7647.32,-1675.06,-107.859,-74.5722,0
19298,760.94,760.92,757.61,757.67,759.29,-70.31,-953.12,376.46,-2.51,0.75,0.73,-71.38,3861,0,82,-0.537315,10.4221,-71.3217,5217.54,-7578.83,-1615.84,-106.267,-73.1582,0
19335,760.87,760.92,757.57,757.71,759.27,-69.34,-959.47,374.02,-2.65,0.19,-2.85,-72.62,3868,0,82,-0.865919,10.5143,-70.7341,5266.49,-7630.4,-1666.89,-107.879,-74.4593,0
19371,760.85,760.89,757.59,757.65,759.24,-67.87,-947.27,373.54,0.13,1.28,0.25,-70.81,3875,0,82,-0.709297,10.6509,-70.9811,5234.99,-7606.59,-1611.2,-107.164,-73.7519,0
19407,760.83,760.88,757.58,757.72,759.25,-60.55,-951.17,368.16,1.01,1.13,0.66,-72.18,3882,0,82,-0.330733,10.539,-69.5929,5189.33,-7499.64,-1673.54,-107.772,-74.5803,0
19443,760.9,760.95,757.55,757.72,759.28,-69.34,-944.34,371.58,-1.64,-0.25,-0.03,-73.66,3890,0,82,-0.617919,10.4826,-70.3923,5195.57,-7449.31,-1599.73,-105.828,-73.8091,0
19481,760.87,760.94,757.61,757.7,759.28,-72.27,-954.1,373.54,-0.35,-0.99,0.67,-71.59,3897,0,82,-0.379522,10.292,-69.8857,5165.43,-7406.16,-1559.24,-105.99,-73.9267,0
19517,760.79,760.9,757.57,757.69,759.24,-59.57,-944.34,367.19,-1.06,1.4,2.46,-71.9,3904,0,82,-0.229242,10.1011,-69.344,5149.26,-7373.44,-1492.87,-106.333,-74.259,0
19554,760.75,760.9,757.58,757.68,759.23,-70.8,-951.66,369.63,-2.04,0.75,-2.37,-71.26,3912,0,82,-0.185794,9.64458,-69.2421,5129.29,-7302.86,-1529.47,-105.469,-74.0776,0
19590,760.7,760.81,757.6,757.67,759.19,-60.55,-949.71,372.07,-1.47,-1.3,0.43,-69.84,3919,0,82,-0.344356,9.52502,-67.6468,5154.37,-7285.52,-1557.13,-107.701,-76.1958,0
19626,760.66,760.71,757.62,757.63,759.16,-71.29,-954.1,374.51,-0.27,1.11,0.31,-67.94,3926,0,82,-0.651041,9.36357,-67.6391,5107.16,-7202.96,-1436.7,-106.492,-75.5057,0
19662,760.51,760.71,757.59,757.61,759.1,-52.73,-948.73,376.95,-1.27,-0.69,0.56,-67.8,3933,0,82,-0.685604,8.73625,-66.4248,5069,-7094.98,-1374.79,-106.812,-76.3126,0
19700,760.21,760.46,757.55,757.48,758.92,-75.68,-960.45,366.21,-6.69,0.03,-0.56,-63.76,3941,0,82,-1.0844,7.6232,-65.2854,4987.7,-6888.93,-1284.14,-105.525,-76.404,0
19737,759.84,760.35,757.46,757.41,758.77,-57.13,-956.05,377.44,-3.07,3.26,1.14,-62.86,3948,0,82,-1.61767,5.75982,-61.1417,4931.04,-6567.93,-976.004,-107.425,-80.65,0
19773,759.57,760.19,757.47,757.4,758.66,-73.73,-940.92,381.35,-1.79,2.35,3.8,-60.22,3956,0,82,-1.48633,2.97306,-57.1326,4725.58,-5948.43,-660.066,-104.114,-82.715,0
19810,759.05,760.1,757.56,757.39,758.53,-80.08,-959.96,345.7,-12.82,8.18,2.58,-55.33,3963,0,82,-1.11556,0.488704,-50.9635,4578.14,-5459.4,-348.86,-107.129,-89.8344,0
19846,758.04,760.01,757.48,757.43,758.24,-74.22,-953.12,353.03,-12.66,3.47,7.25,-53.67,3970,0,82,-0.978536,-2.76009,-49.6733,4456.37,-5083.49,-29.7373,-102.338,-89.7121,0
19882,757.07,760.13,757.48,757.45,758.03,-103.52,-968.26,332.52,-6.8,7.34,-2.42,-51.66,3977,0,82,-0.468031,-5.97599,-42.9829,3879.31,-4191.19,209.489,-97.5192,-90.2523,0
19921,756.41,760.22,757.52,757.43,757.9,-78.61,-975.59,330.08,-1.86,4.82,-6.67,-48.91,3985,0,82,-0.982472,-9.76926,-34.0073,3109.59,-3162.87,647.758,-93.0081,-91.4555,0
19958,755.96,760.26,757.42,757.55,757.8,-51.27,-962.89,322.75,-4.08,0.72,1.31,-51.8,3993,0,82,-0.303379,-10.8919,-29.7609,2543.38,-2512.49,914.47,-84.4289,-85.463,0
19995,755.4,760.2,757.44,757.57,757.66,-38.57,-949.22,342.29,-8.94,-3.1,-6.68,-49.29,4000,0,82,0.169618,-10.8014,-26.8551,2183.97,-2270.25,824.289,-84.5985,-81.3346,0
20031,755.28,760.36,757.46,757.53,757.66,-34.67,-958.98,325.68,6.64,2.73,2.9,-49.04,4007,0,82,-0.966517,-12.541,-24.6884,1935.88,-2002.25,932.977,-81.1133,-78.3922,0
20067,755.39,760.25,757.45,757.46,757.64,-122.07,-964.84,350.1,3.47,0.72,-2.4,-47.8,4014,0,82,-0.150877,-11.3458,-21.5088,1408.73,-1661.57,840.326,-77.3093,-65.5879,0
20106,755.57,760.23,757.46,757.5,757.69,-121.58,-971.19,310.55,-2.79,-4.15,-4.97,-48.58,4022,0,82,-1.57704,-11.3623,-23.2974,1736.95,-1991.53,813.725,-85.4813,-74.5536,0
