currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
42396,0,0,0,0,0,-30.27,-840.82,592.29,0.08,-0.37,0.37,8480,0,0,0,0,0,0,0,0,0,0
42426,0,0,0,0,0,-41.5,-850.59,594.73,0.97,-1.88,-1.06,8486,0,0,0,0,0,0,0,0,0,0
42457,0,0,0,0,0,-40.04,-837.89,588.87,4.06,3.35,-0.24,8492,0,0,0,0,0,0,0,0,0,0
42488,0,0,0,0,0,-43.46,-837.4,583.5,-0.34,-0.31,-1.13,8499,0,0,0,0,0,0,0,0,0,0
42519,0,0,0,0,0,-44.43,-838.38,588.38,2.31,-2.01,-1.62,8505,0,0,0,0,0,0,0,0,0,0
42550,0,0,0,0,0,-34.67,-836.43,602.54,0.74,0.33,-2.05,8511,0,0,0,0,0,0,0,0,0,0
42581,0,0,0,0,0,-42.97,-833.98,598.63,1.96,0.31,-1.09,8517,0,0,0,0,0,0,0,0,0,0
42612,0,0,0,0,0,-47.36,-836.91,598.14,-1.04,0.77,-0.65,8523,0,0,0,0,0,0,0,0,0,0
42643,0,0,0,0,0,-52.73,-850.59,578.61,-0.01,1.82,-0.11,8530,0,0,0,0,0,0,0,0,0,0
42674,0,0,0,0,0,-39.55,-827.64,586.43,0.31,0.23,-1.05,8536,0,0,0,0,0,0,0,0,0,0
42705,0,0,0,0,0,-37.11,-850.1,588.87,0.69,-0.31,-1.54,8542,0,0,0,0,0,0,0,0,0,0
42736,0,0,0,0,0,-31.25,-808.11,597.66,-1.01,1.86,-0.86,8548,0,0,0,0,0,0,0,0,0,0
42766,0,0,0,0,0,-37.11,-828.61,585.45,-2.07,4.29,-0.34,8554,0,0,0,0,0,0,0,0,0,0
42797,0,0,0,0,0,-77.15,-872.56,557.62,-0.85,-0.73,-0.74,8560,0,0,0,0,0,0,0,0,0,0
42827,0,0,0,0,0,-43.95,-834.47,603.03,3.07,-1.15,-2.63,8566,0,0,0,0,0,0,0,0,0,0
42858,0,0,0,0,0,-35.64,-839.36,582.03,-0.53,-0.53,-0.23,8573,0,0,0,0,0,0,0,0,0,0
42888,0,0,0,0,0,-47.36,-822.75,569.34,-1.89,1.06,-2.97,8579,0,0,0,0,0,0,0,0,0,0
42918,0,0,0,0,0,-28.32,-833.01,592.77,-2.53,-0.63,0.54,8585,0,0,0,0,0,0,0,0,0,0
42949,0,0,0,0,0,-35.16,-832.52,605.96,-8.86,2.97,-0.66,8591,0,0,0,0,0,0,0,0,0,0
42980,0,0,0,0,0,-96.68,-813.96,540.53,-21.22,15.03,-1.11,8597,0,0,0,0,0,0,0,0,0,0
43010,0,0,0,0,0,-81.54,-863.28,534.18,-42.03,9.85,-3.4,8603,0,0,0,0,0,0,0,0,0,0
43041,0,0,0,0,0,-172.36,-906.74,496.09,-87.31,3.37,-10.89,8609,0,0,0,0,0,0,0,0,0,0
43072,0,0,0,0,0,-188.96,-1092.77,808.59,-94.09,26.63,-28.27,8615,0,0,0,0,0,0,0,0,0,0
43102,0,0,0,0,0,-733.89,-1709.47,742.68,-94.4,66.26,-56.89,8621,0,0,0,0,0,0,0,0,0,0
43133,0,0,0,0,0,-607.42,-1098.14,425.29,39.84,15.6,-22.18,8628,0,0,0,0,0,0,0,0,0,0
43164,0,0,0,0,0,-673.83,-758.3,357.42,-24.19,42.71,-3.77,8634,0,0,0,0,0,0,0,0,0,0
43195,0,0,0,0,0,-732.91,-870.12,395.51,-9.99,38.65,-0.65,8640,0,0,0,0,0,0,0,0,0,0
43226,0,0,0,0,0,-650.39,-783.2,415.04,5.73,31.71,10.5,8646,0,0,0,0,0,0,0,0,0,0
43256,0,0,0,0,0,-542.48,-833.01,419.43,-0.21,26.91,31.69,8652,0,0,0,0,0,0,0,0,0,0
43287,0,0,0,0,0,-415.53,-896.48,386.23,-4.37,25.35,75.27,8658,0,0,0,0,0,0,0,0,0,0
43318,0,0,0,0,0,-301.76,-866.7,358.4,-7.73,18.38,90.56,8665,0,0,0,0,0,0,0,0,0,0
43349,0,0,0,0,0,-222.17,-919.43,373.05,-7.56,11.21,73.69,8671,0,0,0,0,0,0,0,0,0,0
43380,0,0,0,0,0,-85.94,-959.47,439.94,2.22,-9.4,54.9,8677,0,0,0,0,0,0,0,0,0,0
43411,0,0,0,0,0,64.94,-1048.34,431.15,0.02,-2.42,90.24,8683,0,0,0,0,0,0,0,0,0,0
43442,0,0,0,0,0,76.66,-934.08,416.5,-17.93,23.29,114.27,8689,0,0,0,0,0,0,0,0,0,0
43473,0,0,0,0,0,79.1,-912.11,383.3,-23.89,10.73,80.21,8696,0,0,0,0,0,0,0,0,0,0
43504,0,0,0,0,0,50.78,-855.47,366.21,-43.3,-3.07,27.49,8702,0,0,0,0,0,0,0,0,0,0
43535,0,0,0,0,0,86.91,-1113.28,409.67,-29.2,-17.79,18.32,8708,0,0,0,0,0,0,0,0,0,0
43566,0,0,0,0,0,85.45,-906.25,384.77,-3.52,-11.14,59.95,8714,0,0,0,0,0,0,0,0,0,0
43597,0,0,0,0,0,-17.09,-830.08,389.65,-10.39,-12.44,40.3,8720,0,0,0,0,0,0,0,0,0,0
43628,0,0,0,0,0,-130.37,-804.2,347.17,1.15,-20.57,-2.34,8727,0,0,0,0,0,0,0,0,0,0
43659,0,0,0,0,0,-189.45,-809.08,394.04,-14.37,-16.69,-21.59,8733,0,0,0,0,0,0,0,0,0,0
43690,0,0,0,0,0,-231.93,-958.01,401.37,-0.49,-21.47,-2.08,8739,0,0,0,0,0,0,0,0,0,0
43721,0,0,0,0,0,-267.09,-786.62,360.35,8.89,-34.88,6.29,8745,0,0,0,0,0,0,0,0,0,0
43752,0,0,0,0,0,-314.45,-780.27,408.2,-3.94,-28.89,-13.19,8751,0,0,0,0,0,0,0,0,0,0
43782,0,0,0,0,0,-242.68,-872.07,437.99,-1.96,-29.1,-13,8757,0,0,0,0,0,0,0,0,0,0
43814,0,0,0,0,0,-46.39,-860.84,376.46,5.23,-27.37,4.65,8764,0,0,0,0,0,0,0,0,0,0
43844,0,0,0,0,0,-51.27,-766.6,390.62,-4.22,-20.52,-8.4,8770,0,0,0,0,0,0,0,0,0,0
43875,0,0,0,0,0,346.19,-1162.6,85.45,-87.05,-108.36,-96.76,8776,0,0,0,0,0,0,0,0,0,0
43906,0,0,0,0,0,22.95,-1170.41,511.72,20,-26.06,-87.98,8782,0,0,0,0,0,0,0,0,0,0
43937,14.77,14.78,14.59,14.63,14.69,-199.22,-1027.83,477.54,-4.07,-36.93,-53.94,8788,0,4.37358,-6.67333,-31.3097,5612.97,-3369.98,1901.62,-107.857,-179.431,0
43968,14.8,14.78,14.59,14.63,14.7,-87.89,-941.41,579.1,12.99,-29.23,-40.69,8795,0,5.63396,-1.65658,-46.1266,8299.15,-4016,1858.95,-87.2145,-180.083,0
43999,14.89,14.78,14.59,14.63,14.72,-185.55,-892.09,442.38,7.91,-19.29,-33.35,8801,0,6.42092,-2.14438,-60.4053,10390,-4558.57,2021.52,-75.4661,-172.005,0
44030,15.05,14.78,14.59,14.64,14.76,-198.24,-955.08,401.37,13.45,-39.14,-36.69,8807,0,8.14863,3.46697,-71.1027,11408.4,-4950.27,2185.14,-69.6399,-160.46,0
44061,15.27,14.78,14.59,14.63,14.82,40.53,-1094.73,552.73,22.82,-5.28,-23.82,8813,0,11.3732,5.92993,-96.9436,15007.3,-6019.35,2489.16,-62.1109,-154.821,0
44092,15.34,14.78,14.6,14.63,14.84,-273.93,-784.67,407.71,11.69,-8.52,-26.19,8819,0,13.7104,12.4884,-138.219,20646.4,-7662.21,2605.17,-55.45,-149.386,0
44123,15.54,14.79,14.6,14.63,14.89,-115.72,-975.1,320.8,72.55,-25.58,-49.4,8826,0,19.3788,20.3493,-191.817,27786,-9613.96,2964.14,-50.1217,-144.86,0
44154,15.75,14.79,14.6,14.63,14.94,78.12,-842.29,680.18,79.44,-23.86,-36.38,8832,0,23.1606,23.1107,-207.101,29479.2,-10116.7,3013.3,-48.8517,-142.349,0
44185,15.87,14.8,14.6,14.63,14.97,-103.03,-866.21,503.91,47.6,-14.28,-23.84,8838,0,28.7272,35.2526,-259.318,35314.7,-12086.1,2829.54,-46.6127,-136.189,0
44216,16,14.8,14.6,14.65,15.01,-192.38,-846.19,514.16,27.86,-1.96,-10.18,8844,0,28.267,40.0264,-304.84,39849.8,-13857.7,2744.87,-45.4602,-130.726,0
44247,16.18,14.8,14.61,14.68,15.07,-77.64,-853.03,544.43,11.5,0.92,-8.12,8850,0,28.6593,41.1935,-331.782,42579.3,-14912.8,2626.4,-44.9496,-128.338,0
44278,16.33,14.81,14.61,14.7,15.11,-26.37,-811.52,638.18,6.78,-2.73,-1.38,8857,0,32.2832,48.8303,-385.14,46667.5,-16816.6,2537.83,-43.6645,-121.178,0
44309,16.45,14.81,14.61,14.7,15.14,-54.69,-851.07,591.8,-19.79,7.95,-3.29,8863,0,38.0005,58.5023,-446.594,51056,-18632.3,2715.79,-41.7223,-114.33,0
44339,16.51,14.82,14.61,14.71,15.16,-58.59,-874.51,548.34,-28.89,9.6,-2.18,8869,0,39.8889,65.2742,-499.053,54889.4,-20023.6,3124.56,-40.1249,-109.989,0
44370,16.48,14.82,14.61,14.73,15.16,-19.53,-848.14,579.1,-2.22,3.66,0.53,8875,0,42.7317,63.2205,-526.368,57758.5,-19783.6,4066.52,-37.5856,-109.73,0
44400,16.42,14.81,14.62,14.76,15.15,-51.27,-854,539.55,15.47,-4.53,0.25,8881,0,45.6211,55.905,-529.582,58527,-19205.1,4415.95,-36.2646,-110.515,0
44431,16.39,14.81,14.62,14.77,15.15,-19.53,-780.76,642.09,1.8,1.63,1.18,8887,0,41.5928,46.8454,-516.741,56679.7,-19335.6,3910.92,-37.4189,-109.687,0
44461,16.34,14.81,14.63,14.79,15.14,-55.66,-860.35,560.06,-14.55,4.74,1.79,8893,0,33.8472,41.6725,-502.15,52915.1,-19858.8,3088.16,-39.5477,-105.376,0
44491,16.29,14.81,14.63,14.83,15.14,-52.25,-836.91,558.59,-4.9,5.23,-0.81,8899,0,25.6993,37.0678,-501.082,51599.9,-20484.5,2736.68,-40.8804,-102.977,0
44522,16.23,14.81,14.64,14.85,15.13,-41.5,-828.12,571.78,-1.16,2.11,-0.71,8905,0,26.2075,33.8813,-485.732,48890.6,-19692.4,2921.33,-40.5417,-100.653,0
44552,16.16,14.81,14.65,14.85,15.12,-49.32,-889.16,543.46,8.67,-4.05,-1.37,8911,0,26.234,34.9192,-484.139,46264.8,-20044.9,2117.96,-41.4031,-95.5608,0
44583,16.09,14.81,14.67,14.86,15.11,-45.41,-849.61,569.34,23.66,-10.78,0.37,8918,0,24.2682,36.7327,-492.909,43233,-20988.7,1238.79,-42.5814,-87.7099,0
44614,16.04,14.81,14.69,14.89,15.11,-31.74,-791.02,655.27,13.04,-3.62,-2.91,8924,0,25.1705,35.9678,-491.493,41128.1,-21780.6,677.794,-44.3148,-83.6809,0
44645,16,14.81,14.7,14.92,15.11,-33.2,-835.94,591.31,-0.73,0.76,-3.43,8930,0,23.7296,36.6669,-498.07,38709.3,-23066.8,-579.259,-46.3117,-77.7196,0
44675,15.92,14.81,14.71,14.96,15.1,-41.02,-849.12,575.2,2.39,-2.71,0.47,8936,0,21.6385,40.8084,-526.637,37506.1,-24832.9,-1681.39,-47.1535,-71.2215,0
44706,15.81,14.81,14.72,14.99,15.08,-45.41,-868.65,566.41,8.34,-8.43,-0.87,8942,0,23.2936,45.072,-540.507,34737.3,-25071.2,-1923.52,-46.3848,-64.2684,0
44736,15.71,14.8,14.73,15.02,15.06,-14.16,-826.66,626.95,20.5,-12.56,2.02,8948,0,22.8834,42.792,-540.922,31223.7,-25007.9,-2118.47,-46.232,-57.723,0
44767,15.63,14.8,14.74,15.04,15.05,-21.48,-845.21,604.98,16.56,-12.9,0.69,8954,0,20.3709,41.9343,-532.653,27125.3,-25087.2,-2275.37,-47.0985,-50.924,0
44799,15.55,14.8,14.75,15.07,15.04,-21.48,-814.94,621.58,16.04,-11.15,1.6,8961,0,16.528,42.7043,-531.089,23168.2,-25848.7,-2743.44,-48.6712,-43.6241,0
44830,15.49,14.79,14.76,15.08,15.03,-16.11,-821.78,626.95,6.5,-2.48,-1.11,8967,0,14.8234,41.7451,-533.972,21000.9,-26615.2,-2920.79,-49.8437,-39.3299,0
44861,15.43,14.79,14.77,15.09,15.02,-20.02,-803.22,638.18,3.97,-2.08,-0.91,8973,0,11.898,42.177,-541.003,18462.1,-27471.8,-3057.99,-50.7794,-34.1258,0
44892,15.39,14.79,14.77,15.11,15.02,-46.88,-855.47,575.2,3.55,-7.02,0.5,8979,0,11.6061,41.7456,-544.074,15890.2,-27625.4,-2886.89,-50.775,-29.206,0
44923,15.35,14.79,14.78,15.13,15.01,-21.48,-818.85,631.84,2.77,-1.06,-1.46,8986,0,13.8804,41.2148,-542.57,13256.6,-27375.8,-2603.92,-50.4558,-24.4328,0
44954,15.33,14.79,14.79,15.14,15.01,-37.6,-832.03,611.33,2.67,-1.18,-0.15,8992,0,14.1134,38.887,-540.862,11748.4,-27424.5,-2455.31,-50.7051,-21.7219,0
44985,15.3,14.79,14.79,15.14,15,-28.32,-816.41,622.07,-0.5,-3.95,-1.94,8998,0,14.44,41.238,-550.382,10432.7,-27885.7,-2563.52,-50.666,-18.9558,0
45016,15.28,14.79,14.79,15.14,15,-19.53,-812.01,620.61,1.29,-3.21,1.47,9004,0,15.2812,41.6247,-555.92,9566.06,-28082.5,-2436.91,-50.5153,-17.2076,0
45047,15.28,14.79,14.79,15.14,15,-10.25,-823.73,641.6,2.15,-3.82,-0.66,9010,0,15.3156,40.3621,-551.038,8433.69,-27875.9,-2382.59,-50.5881,-15.3049,0
45078,15.3,14.79,14.78,15.13,15,-6.84,-800.78,642.58,1.37,1.16,1.21,9017,0,16.997,40.29,-543.731,7922.78,-27394.2,-2171.3,-50.382,-14.5711,0
45109,15.32,14.79,14.78,15.12,15,-37.6,-813.48,618.16,-1.35,2.09,1.34,9023,0,18.5125,42.1884,-544.753,8146.93,-27407,-2112.72,-50.3109,-14.9552,0
45140,15.33,14.79,14.78,15.12,15.01,-31.74,-835.94,593.26,-1.17,0.59,-2.46,9029,0,17.5788,40.4588,-548.544,9945.58,-27626.6,-1922.9,-50.3634,-18.1308,0
45171,15.35,14.79,14.77,15.12,15.01,-14.16,-807.62,620.12,2.48,0.14,-1.49,9035,0,19.5735,35.1983,-549.263,11610.5,-27411.1,-1309.9,-49.9052,-21.1384,0
45202,15.36,14.79,14.76,15.1,15,-14.16,-810.55,618.65,0.69,2.97,-1.91,9041,0,21.6928,36.735,-545.086,12135.4,-26998.9,-893.652,-49.5315,-22.2633,0
45233,15.4,14.79,14.76,15.09,15.01,-24.9,-816.89,635.74,3.92,1.95,-0.44,9048,0,19.395,38.1295,-542.111,13311.9,-26981.5,-980.542,-49.7713,-24.5558,0
45264,15.45,14.79,14.75,15.08,15.02,-38.09,-817.38,625,0.08,4.19,-1.64,9054,0,19.3079,37.4925,-537.102,14523.6,-26806.7,-735.812,-49.9099,-27.0408,0
45295,15.49,14.79,14.75,15.06,15.02,-20.02,-816.41,618.65,-0.58,-0.8,0.61,9060,0,20.1313,38.7368,-537.574,16878.2,-26695.4,-495.784,-49.659,-31.397,0
45325,15.53,14.79,14.74,15.05,15.03,-11.23,-804.2,635.25,1.82,1.95,0.58,9066,0,21.3552,36.1392,-541.592,19744.7,-26852.9,-334.892,-49.5813,-36.4569,0
45356,15.57,14.79,14.73,15.02,15.03,-23.44,-802.25,635.74,-0.49,1.06,-1.42,9072,0,23.45,37.8718,-538.675,21335.1,-26681.6,-206.144,-49.5319,-39.6066,0
45387,15.63,14.79,14.73,14.98,15.03,-20.51,-795.41,642.09,0.04,5.11,-1.13,9078,0,23.4537,43.464,-541.325,22986.9,-26880.2,-387.142,-49.6563,-42.4642,0
45418,15.71,14.79,14.71,14.95,15.04,-43.46,-813.48,610.84,-2.81,2.6,0.02,9085,0,24.0768,42.6248,-535.374,25427.2,-26399.6,97.3761,-49.3104,-47.4946,0
45449,15.76,14.79,14.71,14.94,15.05,-40.04,-830.08,604.98,1.25,0.28,-0.06,9091,0,25.6817,43.614,-534.532,28437.2,-25949.5,430.448,-48.5463,-53.1999,0
45480,15.79,14.79,14.7,14.92,15.05,-26.86,-814.45,623.54,1.88,3.34,-1.43,9097,0,30.8871,45.5428,-530.549,31421.9,-25425.2,889.295,-47.9223,-59.2257,0
45511,15.81,14.79,14.7,14.9,15.05,-23.93,-813.96,629.39,1.41,-1.02,-0.7,9103,0,30.9803,46.2526,-519.543,33477.8,-25085.8,950.878,-48.2846,-64.4375,0
45543,15.83,14.79,14.69,14.89,15.05,-31.25,-833.5,608.89,0.67,-3.76,-0.56,9110,0,30.1639,46.924,-514.719,35033.5,-25134.2,1016.41,-48.8309,-68.0634,0
45574,15.84,14.79,14.69,14.88,15.05,-30.27,-839.84,613.77,1.8,-1.85,2.24,9116,0,31.3029,50.2099,-511.638,36134.1,-25018.5,937.795,-48.8989,-70.6245,0
45604,15.84,14.79,14.69,14.87,15.05,-34.18,-821.78,624.51,1.98,-3.67,1.21,9122,0,31.7667,50.5261,-503.571,36762.9,-24870.6,981.11,-49.3885,-73.0046,0
45636,15.84,14.79,14.68,14.85,15.04,-27.34,-785.16,662.11,0.9,0.41,0.8,9128,0,32.6354,53.4651,-497.371,36898.5,-24824.5,797.474,-49.9116,-74.1872,0
45666,15.85,14.79,14.68,14.83,15.04,-5.86,-828.61,640.14,-2.4,1.22,-4.32,9134,0,32.6922,56.2491,-485.835,36592,-24415,631.817,-50.2537,-75.3181,0
45697,15.85,14.79,14.67,14.79,15.03,-5.86,-789.55,644.04,1.86,1.43,-2.47,9140,0,33.6131,60.0323,-477.311,36456.7,-24263.7,695.791,-50.8343,-76.3795,0
45728,15.84,14.79,14.66,14.76,15.01,-12.21,-816.41,632.81,-6.69,1.09,-0.4,9147,0,36.7586,66.8298,-472.376,36994.1,-23888.4,649.928,-50.5706,-78.3154,0
45759,15.81,14.79,14.66,14.73,15,-7.81,-825.2,621.09,-8.79,3.62,-1.03,9153,0,36.1695,71.5229,-452.377,37059.6,-22811.6,318.671,-50.4259,-81.9238,0
45790,15.74,14.79,14.65,14.7,14.97,-28.81,-821.29,591.8,-10.72,2.75,-1.21,9159,0,37.383,65.6356,-415.514,35719.2,-20755.3,1015.03,-49.9506,-85.9663,0
45821,15.65,14.79,14.63,14.67,14.94,-18.55,-823.24,608.89,-15.77,6.08,-2.73,9165,0,39.4961,66.7995,-381.552,33544,-18971.8,1319.6,-49.7227,-87.9163,0
45852,15.54,14.79,14.62,14.65,14.9,-21.97,-820.31,618.16,-25.08,10.87,0.73,9171,0,35.394,63.348,-330.781,30063.3,-16591.9,1281,-50.1631,-90.8901,0
45884,15.45,14.79,14.61,14.64,14.87,6.35,-947.27,437.01,-45.62,13.21,17.42,9178,0,25.6523,56.6989,-264.851,25526.1,-13860.1,657.859,-52.3354,-96.3928,0
45915,15.33,14.78,14.6,14.64,14.84,168.46,-923.34,833.01,-55.15,59.98,75.58,9184,0,19.9772,41.3034,-207.314,22582.2,-11135.1,1225.82,-53.7118,-108.953,0
45945,15.16,14.77,14.6,14.64,14.79,35.16,-1180.18,542.97,-71.55,67.15,102.95,9190,0,17.6186,29.3325,-165.908,20834.4,-9247.88,1587.59,-55.7485,-125.612,0
45976,15.03,14.76,14.6,14.64,14.76,-219.24,-910.16,626.95,-10.18,71.5,126.55,9196,0,15.7687,21.6268,-132.735,18364,-7701.04,1907.51,-58.035,-138.385,0
46007,14.9,14.76,14.6,14.63,14.72,-171.87,-1121.09,545.9,44.66,77.66,120.56,9202,0,15.8925,13.3985,-93.9135,14314.8,-5812.17,2411.95,-61.9085,-152.453,0
46038,14.78,14.76,14.6,14.63,14.69,-204.1,-1126.95,420.9,50.73,87.41,145.49,9209,0,12.1458,4.9772,-60.1961,10447.2,-4625.34,2491.05,-76.9641,-173.59,0
46068,14.66,14.77,14.6,14.63,14.66,-202.15,-692.38,401.86,29.79,96.08,146.91,9215,0,8.79762,0.124186,-35.3255,6378.48,-3571.61,2137.97,-101.173,-180.497,0
46099,0,0,0,0,0,-266.6,-512.7,832.03,12.17,2.07,65.87,9221,0,0,0,0,0,0,0,0,0,0
46129,0,0,0,0,0,37.11,-851.56,365.23,8.02,-72.05,-1.32,9227,0,0,0,0,0,0,0,0,0,0
46159,0,0,0,0,0,187.99,-807.62,417.97,-17.89,-66.24,2.95,9233,0,0,0,0,0,0,0,0,0,0
46190,0,0,0,0,0,240.23,-793.46,385.74,-30.95,-41.77,-20.42,9239,0,0,0,0,0,0,0,0,0,0
46220,0,0,0,0,0,89.36,-1009.28,409.67,3.27,-32.35,-72.44,9245,0,0,0,0,0,0,0,0,0,0
46251,0,0,0,0,0,93.26,-794.92,301.76,20.22,-5.82,-77.73,9251,0,0,0,0,0,0,0,0,0,0
46282,0,0,0,0,0,26.37,-854.98,323.24,-2.52,29.54,-108.82,9257,0,0,0,0,0,0,0,0,0,0
46312,0,0,0,0,0,-108.89,-1009.28,337.4,14.28,35.09,-126.3,9263,0,0,0,0,0,0,0,0,0,0
46343,0,0,0,0,0,-236.82,-816.41,286.62,11.81,13.82,-148.4,9270,0,0,0,0,0,0,0,0,0,0
46374,0,0,0,0,0,-257.81,-968.75,370.61,-23.66,2.74,-157.08,9276,0,0,0,0,0,0,0,0,0,0
46404,0,0,0,0,0,-371.09,-984.37,507.81,-23.03,-0.38,-127.03,9282,0,0,0,0,0,0,0,0,0,0
46435,0,0,0,0,0,-471.68,-924.32,542.48,-5.5,-10.58,-121.24,9288,0,0,0,0,0,0,0,0,0,0
46466,0,0,0,0,0,-555.66,-853.52,601.07,5.59,-5.37,-104.74,9294,0,0,0,0,0,0,0,0,0,0
46497,0,0,0,0,0,-649.9,-888.18,662.6,5.28,-16.53,-60.61,9300,0,0,0,0,0,0,0,0,0,0
46528,0,0,0,0,0,-553.71,-853.52,596.19,16.92,-35.52,-25.08,9307,0,0,0,0,0,0,0,0,0,0
46559,0,0,0,0,0,-416.99,-803.22,736.82,-0.73,-31,-27.95,9313,0,0,0,0,0,0,0,0,0,0
46590,0,0,0,0,0,-457.03,-1133.79,767.09,45.95,-51.36,-14.06,9319,0,0,0,0,0,0,0,0,0,0
46621,0,0,0,0,0,-348.14,-863.77,585.94,53.18,-38.08,29.25,9325,0,0,0,0,0,0,0,0,0,0
46651,0,0,0,0,0,-351.56,-798.83,364.26,28.9,-29.43,28.66,9331,0,0,0,0,0,0,0,0,0,0
46682,0,0,0,0,0,-527.83,-402.83,371.58,-100.58,-3.4,47.13,9337,0,0,0,0,0,0,0,0,0,0
46713,0,0,0,0,0,-35.64,-1649.9,998.54,-42.63,-23.58,80.34,9344,0,0,0,0,0,0,0,0,0,0
46744,0,0,0,0,0,160.16,-1142.09,424.32,10.07,-43.98,65.21,9350,0,0,0,0,0,0,0,0,0,0
46775,0,0,0,0,0,-79.59,-1454.59,184.08,29.54,15.48,51.28,9356,0,0,0,0,0,0,0,0,0,0
46806,0,0,0,0,0,9.28,-1109.86,417.97,-16.29,27.69,35.76,9362,0,0,0,0,0,0,0,0,0,0
46837,0,0,0,0,0,-707.52,-345.21,214.36,219.67,25.29,15.19,9368,0,0,0,0,0,0,0,0,0,0
46868,0,0,0,0,0,260.25,-1147.46,255.37,42.33,0.05,5.17,9375,0,0,0,0,0,0,0,0,0,0
46899,0,0,0,0,0,-105.47,-835.45,598.14,-20.9,-11.18,2.18,9381,0,0,0,0,0,0,0,0,0,0
46930,0,0,0,0,0,-80.57,-813.96,600.1,1.69,0.8,-2.36,9387,0,0,0,0,0,0,0,0,0,0
46961,0,0,0,0,0,-37.6,-875.49,537.6,2.03,3.82,-2.78,9393,0,0,0,0,0,0,0,0,0,0
46992,0,0,0,0,0,-26.37,-836.43,603.52,8.09,-1.33,-0.76,9399,0,0,0,0,0,0,0,0,0,0
47023,0,0,0,0,0,-42.48,-821.78,595.7,5.23,1.21,-0.41,9406,0,0,0,0,0,0,0,0,0,0
47054,0,0,0,0,0,-45.41,-842.77,568.36,5.05,1.32,-1.82,9412,0,0,0,0,0,0,0,0,0,0
47085,0,0,0,0,0,-33.2,-828.12,589.36,0.41,0.42,0,9418,0,0,0,0,0,0,0,0,0,0
47116,0,0,0,0,0,-33.69,-827.64,607.42,-0.89,3.3,-1.96,9424,0,0,0,0,0,0,0,0,0,0
47147,0,0,0,0,0,-27.83,-843.26,597.17,1.23,3.81,-1.92,9430,0,0,0,0,0,0,0,0,0,0
47178,0,0,0,0,0,-30.76,-814.94,604.98,-2.79,3.97,-2.69,9437,0,0,0,0,0,0,0,0,0,0
47208,0,0,0,0,0,-40.04,-835.45,597.66,-2.26,3.46,-3.12,9443,0,0,0,0,0,0,0,0,0,0
47239,0,0,0,0,0,-29.79,-818.85,611.82,-2.34,7.42,-4.44,9449,0,0,0,0,0,0,0,0,0,0
47270,0,0,0,0,0,-43.46,-845.21,575.68,-0.98,2.38,-2.99,9455,0,0,0,0,0,0,0,0,0,0
47301,0,0,0,0,0,-35.64,-846.68,585.45,-1.82,3.38,-1.08,9461,0,0,0,0,0,0,0,0,0,0
47332,0,0,0,0,0,-38.57,-852.05,573.73,-0.41,1.58,-0.74,9467,0,0,0,0,0,0,0,0,0,0
47363,0,0,0,0,0,-41.5,-838.38,601.56,0.05,-2.13,-0.82,9474,0,0,0,0,0,0,0,0,0,0
47394,0,0,0,0,0,-43.95,-834.47,595.21,2.26,4.32,-1.85,9480,0,0,0,0,0,0,0,0,0,0
47425,0,0,0,0,0,-42.48,-831.05,590.33,-0.14,-0.5,1.28,9486,0,0,0,0,0,0,0,0,0,0
47456,0,0,0,0,0,-37.6,-840.33,586.91,-0.03,1.88,0.18,9492,0,0,0,0,0,0,0,0,0,0
47487,0,0,0,0,0,-47.85,-834.47,587.4,-0.42,-0.43,-0.66,9498,0,0,0,0,0,0,0,0,0,0
47518,0,0,0,0,0,-40.53,-833.98,614.75,-0.77,0.27,2.46,9505,0,0,0,0,0,0,0,0,0,0
47549,0,0,0,0,0,-44.92,-840.33,589.36,1.28,0.44,0.03,9511,0,0,0,0,0,0,0,0,0,0
47580,0,0,0,0,0,-39.55,-833.01,593.75,0.31,-0.92,-0.96,9517,0,0,0,0,0,0,0,0,0,0
47611,0,0,0,0,0,-42.97,-832.52,594.73,0.16,1.29,-0.14,9523,0,0,0,0,0,0,0,0,0,0
47642,0,0,0,0,0,-36.62,-837.4,588.38,1.18,-1.07,0.09,9529,0,0,0,0,0,0,0,0,0,0
47672,0,0,0,0,0,-42.97,-834.47,593.75,0.15,0.49,0.05,9535,0,0,0,0,0,0,0,0,0,0
47702,0,0,0,0,0,-42.97,-829.59,598.14,-0.34,-0.25,0.58,9541,0,0,0,0,0,0,0,0,0,0
47733,0,0,0,0,0,-46.88,-835.45,596.19,-1.61,-0.1,0.18,9548,0,0,0,0,0,0,0,0,0,0
47763,0,0,0,0,0,-28.81,-839.84,596.19,-0.66,1.4,-1.29,9554,0,0,0,0,0,0,0,0,0,0
47794,0,0,0,0,0,-42.97,-846.19,594.24,-2.53,2.08,-1.92,9560,0,0,0,0,0,0,0,0,0,0
47824,0,0,0,0,0,-27.34,-831.05,597.17,-0.56,1.13,-0.43,9566,0,0,0,0,0,0,0,0,0,0
47855,0,0,0,0,0,-45.9,-835.94,592.29,-0.8,0.43,0.72,9572,0,0,0,0,0,0,0,0,0,0
47886,0,0,0,0,0,-59.08,-834.47,594.24,-2.49,-1.64,-0.51,9578,0,0,0,0,0,0,0,0,0,0
